* Outer target profiles, from i-fwp-4207a
{NUMBER OF COLUMNS}  11
*  ir  sol     psin      rho         jsat          ne        Te        Ti          v     M           p
{DATA LIST}   
   40   28  0.99532 -0.01419   1.9059E+03  6.7200E+18    0.1393    0.1463   1.77E+03  0.48  2.3593E+18           5.55431  -4.49632
   41   28  0.99587 -0.01296   4.2047E+03  1.2370E+19    0.1702    0.1753   2.12E+03  0.52  5.4372E+18           5.55431  -4.48485
   42   28  0.99641 -0.01172   5.3177E+03  1.9929E+19    0.1102    0.1117   1.67E+03  0.51  5.5765E+18           5.55430  -4.47344
   43   28  0.99693 -0.01049   1.2023E+04  4.0090E+19    0.1866    0.1841   1.87E+03  0.44  1.7795E+19           5.55430  -4.46223
   44   28  0.99743 -0.00926   4.2139E+04  8.2096E+19    0.2432    0.2397   3.20E+03  0.67  5.7246E+19           5.55430  -4.45130
   45   28  0.99790 -0.00802   6.4462E+04  1.2555E+20    0.2462    0.2410   3.20E+03  0.66  8.8103E+19           5.55430  -4.44082
   46   28  0.99834 -0.00679   1.2464E+05  1.9057E+20    0.3600    0.3562   4.08E+03  0.70  2.0280E+20           5.55430  -4.43090
   47   28  0.99875 -0.00555   1.8966E+05  2.6288E+20    0.4308    0.4305   4.50E+03  0.70  3.3773E+20           5.55429  -4.42165
   48   28  0.99910 -0.00432   2.8355E+05  3.8902E+20    0.4236    0.4192   4.55E+03  0.72  4.9603E+20           5.55429  -4.41334
   49   28  0.99942 -0.00309   3.6386E+05  5.0034E+20    0.4453    0.4422   4.54E+03  0.70  6.5934E+20           5.55429  -4.40599
   50   28  0.99968 -0.00185   5.5048E+05  6.4864E+20    0.4843    0.4781   5.30E+03  0.78  1.0043E+21           5.55429  -4.39974
   51   28  0.99989 -0.00062   6.5259E+05  7.8458E+20    0.5135    0.5094   5.19E+03  0.74  1.2442E+21 NRS       5.55429  -4.39487
   14   28  1.00015  0.00062   8.4683E+05  9.4932E+20    0.5358    0.5313   5.57E+03  0.78  1.6275E+21 IRSEP     5.55429  -4.38846
   15   28  1.00060  0.00216   9.6300E+05  1.1333E+21    0.5431    0.5377   5.30E+03  0.74  1.8906E+21           5.55429  -4.37749
   16   28  1.00122  0.00426   1.1403E+06  1.4103E+21    0.5350    0.5304   5.05E+03  0.71  2.2525E+21           5.55428  -4.36211
   17   28  1.00198  0.00687   2.0047E+06  1.8211E+21    0.8001    0.7945   6.87E+03  0.79  4.6993E+21           5.55428  -4.34243
   18   28  1.00289  0.00994   1.6341E+06  9.6221E+20    1.8499    1.8608   1.06E+04  0.80  5.8283E+21           5.55427  -4.31830
   19   28  1.00391  0.01342   8.0752E+05  2.5468E+20    7.3061    5.8632   1.98E+04  0.79  5.4370E+21           5.55427  -4.28952
   20   28  1.00505  0.01727   4.1298E+05  9.9149E+19   10.6470   11.1028   2.60E+04  0.81  3.5559E+21           5.55426  -4.25580
   21   28  1.00627  0.02141   2.7383E+05  6.4946E+19   10.2211   11.6316   2.63E+04  0.81  2.3585E+21           5.55426  -4.21638
   22   28  1.00758  0.02582   1.9431E+05  4.3504E+19    9.2463   11.3494   2.79E+04  0.89  1.6021E+21           5.55425  -4.17004
   23   28  1.00896  0.03043   1.3969E+05  3.3838E+19    7.0325   10.7424   2.58E+04  0.88  1.0706E+21           5.55424  -4.11455
   24   28  1.01038  0.03520   8.7255E+04  2.1518E+19    5.3231   11.0639   2.53E+04  0.90  6.4047E+20           5.55722  -4.05796
   25   28  1.01186  0.04007   5.3901E+04  1.2695E+19    4.7729   12.7005   2.65E+04  0.92  4.0801E+20           5.56296  -3.99391
   26   28  1.01354  0.04499   3.6057E+04  8.5655E+18    4.5355   13.1419   2.63E+04  0.90  2.7490E+20           5.57027  -3.87291
   27   28  1.01502  0.04991   2.3385E+04  5.3162E+18    4.8648   15.1152   2.75E+04  0.89  1.8991E+20           5.59723  -3.71555
   28   28  1.01652  0.05481   1.3235E+04  2.8535E+18    5.8532   17.2865   2.90E+04  0.87  1.1597E+20           5.66359  -3.56527
   29   28  1.01771  0.05962   1.0205E+04  2.1014E+18    6.2697   18.2788   3.03E+04  0.88  9.1905E+19           5.74508  -3.44960
   30   28  1.01904  0.06428   6.6846E+03  1.2847E+18    7.3174   20.6837   3.25E+04  0.89  6.4269E+19           5.80995  -3.38842
   31   28  1.02036  0.06872   4.4840E+03  8.6124E+17    7.4384   19.8187   3.25E+04  0.90  4.2468E+19           5.86110  -3.34995
   32   28  1.02161  0.07290   3.3309E+03  6.8347E+17    6.2764   17.5222   3.04E+04  0.90  2.9472E+19           5.90139  -3.32430
   33   28  1.02277  0.07677   2.7569E+03  5.7506E+17    6.2453   16.6255   2.99E+04  0.90  2.3905E+19           5.93158  -3.30916
   34   28  1.02382  0.08029   2.0759E+03  4.5189E+17    5.8077   15.0940   2.87E+04  0.91  1.7204E+19           5.95721  -3.29716
   35   28  1.02474  0.08340   1.4556E+03  3.2982E+17    5.5207   13.5638   2.75E+04  0.91  1.1521E+19           5.97936  -3.28680
   36   28  1.02553  0.08602   8.8972E+02  2.1172E+17    5.3626   11.6390   2.62E+04  0.92  6.6414E+18           5.99741  -3.27874
   37   28  1.02616  0.08812   3.9803E+02  1.0355E+17    5.1797    8.9564   2.40E+04  0.92  2.7085E+18           6.01004  -3.27419
{END}


