{NUMBER OF COLUMNS}  5 
*     psin         Jsat          Ne       Te        Ti   
{DATA LIST} 
   0.95690   2.4363E+02  1.2981E+17    1.4307   1.4307  
   0.97026   2.9300E+02  1.4175E+17    1.7352   1.7352  
   0.98022   6.2876E+02  2.7684E+17    2.0951   2.0951  
   0.98732   1.8462E+03  7.5102E+17    2.4543   2.4543  
   0.99208   4.4081E+03  1.6910E+18    2.7599   2.7599  
   0.99502   7.7382E+03  2.8571E+18    2.9792   2.9792  
   0.99669   1.0703E+04  3.8644E+18    3.1156   3.1156  
   0.99763   1.2885E+04  4.5924E+18    3.1972   3.1972  
   0.99836   1.4849E+04  5.2400E+18    3.2616   3.2616  
   0.99934   1.8031E+04  6.2757E+18    3.3525   3.3525
   1.00067   2.3466E+04  8.0150E+18    3.4813   3.4813  
   1.00215   2.2346E+04  7.6769E+18    3.4410   3.4410  
   1.00360   2.1296E+04  7.3582E+18    3.4020   3.4020  
   1.00498   2.0344E+04  7.0672E+18    3.3655   3.3655
   1.00648   1.9355E+04  6.7630E+18    3.3263   3.3263  
   1.00834   1.8199E+04  6.4051E+18    3.2788   3.2788  
   1.01104   1.6641E+04  5.9179E+18    3.2115   3.2115  
   1.01508   1.4556E+04  5.2564E+18    3.1143   3.1143  
   1.02096   1.1981E+04  4.4227E+18    2.9805   2.9805  
   1.02917   9.1387E+03  3.4756E+18    2.8080   2.8080  
   1.04020   6.3579E+03  2.5131E+18    2.5994   2.5994  
   1.05454   3.9792E+03  1.6494E+18    2.3638   2.3638  
   1.07269   2.2189E+03  9.7240E+17    2.1148   2.1148  
   1.09513   1.1028E+03  5.1412E+17    1.8688   1.8688  
   1.12237   5.0448E+02  2.5091E+17    1.6419   1.6419  
   1.15489   2.3679E+02  1.2544E+17    1.4472   1.4472  
   1.19320   1.3813E+02  7.7442E+16    1.2922   1.2922  
   1.23782   1.0861E+02  6.3772E+16    1.1780   1.1780  
   1.28928   1.0154E+02  6.1685E+16    1.1005   1.1005  
   1.34816   1.0021E+02  6.2255E+16    1.0522   1.0522
{END} 
