{NUMBER OF COLUMNS}  5
*     psin         Jsat          Ne       Te        Ti   
{DATA LIST} 
   0.96821   2.2813E+02  5.5180E+16   6.9421    6.9421 
   0.97805   6.6117E+02  1.4683E+17   8.2350    8.2350 
   0.98573   1.5388E+03  3.1924E+17   9.4363    9.4363 
   0.99154   2.9251E+03  5.7596E+17  10.4757   10.4757 
   0.99576   4.6700E+03  8.8494E+17  11.3105   11.3105 
   0.99868   6.4575E+03  1.1914E+18  11.9310   11.9310 
   1.00059   7.9809E+03  1.4469E+18  12.3564   12.3564 
   1.00177   9.0986E+03  1.6317E+18  12.6279   12.6279 
   1.00251   9.8775E+03  1.7594E+18  12.8013   12.8013 
   1.00310   1.0544E+04  1.8679E+18  12.9409   12.9409 
   1.00382   1.1421E+04  2.0099E+18  13.1141   13.1141 
   1.00498   1.2984E+04  2.2606E+18  13.3971   13.3971 
   1.00648   1.2078E+04  2.1172E+18  13.2178   13.2178        
   1.00834   1.1016E+04  1.9477E+18  12.9930   12.9930        
   1.01104   9.6377E+03  1.7253E+18  12.6736   12.6736        
   1.01508   7.8920E+03  1.4393E+18  12.2110   12.2110        
   1.02096   5.9060E+03  1.1065E+18  11.5704   11.5704        
   1.02917   3.9526E+03  7.6870E+17  10.7379   10.7379        
   1.04020   2.3194E+03  4.7409E+17   9.7209    9.7209        
   1.05454   1.1832E+03  2.5779E+17   8.5554    8.5554        
   1.07269   5.3728E+02  1.2671E+17   7.3019    7.3019        
   1.09513   2.4236E+02  6.2873E+16   6.0350    6.0350        
   1.12237   1.3646E+02  3.9552E+16   4.8345    4.8345        
   1.15489   1.0716E+02  3.5173E+16   3.7699    3.7699        
   1.19320   1.0104E+02  3.7890E+16   2.8883    2.8883        
   1.23782   1.0010E+02  4.2926E+16   2.2086    2.2086        
   1.28928   9.9996E+01  4.8557E+16   1.7224    1.7224        
   1.34816   9.9988E+01  5.3836E+16   1.4009    1.4009    
{END}
