{NUMBER OF COLUMNS}  5 
*     psin         Jsat          Ne       Te        Ti 
{DATA LIST} 
   0.95690   1.7287E+01  9.6107E+15   1.3140    1.3140      
   0.97026   7.7628E+01  3.3391E+16   2.1951    2.1951      
   0.98022   3.6574E+02  1.1325E+17   4.2361    4.2361      
   0.98732   1.1702E+03  2.7092E+17   7.5775    7.5775      
   0.99208   2.5784E+03  4.8254E+17  11.5957   11.5957      
   0.99502   4.1996E+03  6.8622E+17  15.2115   15.2115      
   0.99669   5.5405E+03  8.3720E+17  17.7878   17.7878      
   0.99763   6.4861E+03  9.3713E+17  19.4553   19.4553      
   0.99836   7.3142E+03  1.0211E+18  20.8371   20.8371      
   0.99934   8.6174E+03  1.1478E+18  22.8906   22.8906
   1.00067   1.0759E+04  1.3443E+18  26.0120   26.0120
   1.00215   1.0252E+04  1.2912E+18  25.6057   25.6057      
   1.00360   9.7782E+03  1.2410E+18  25.2124   25.2124 
   1.00479   9.2235E+03  1.2395E+18  22.4894   22.4894
   1.00595   8.7142E+03  1.2377E+18  20.1321   20.1321      
   1.00745   8.0994E+03  1.2350E+18  17.4687   17.4687      
   1.00933   7.3907E+03  1.2307E+18  14.6463   14.6463      
   1.01157   6.6307E+03  1.2242E+18  11.9141   11.9141      
   1.01413   5.8575E+03  1.2145E+18   9.4475    9.4475      
   1.01710   5.0756E+03  1.1993E+18   7.2737    7.2737      
   1.02054   4.3055E+03  1.1755E+18   5.4485    5.4485      
   1.02439   3.5863E+03  1.1390E+18   4.0264    4.0264      
   1.02872   2.9282E+03  1.0838E+18   2.9644    2.9644       
   1.03350   2.3475E+03  1.0047E+18   2.2172    2.2172      
   1.03871   1.8549E+03  9.0061E+17   1.7228    1.7228      
   1.04442   1.4442E+03  7.7548E+17   1.4086    1.4086 
{END}
