# 
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   15    1  4.4971E+03 -3.7686E+03 -1.189788E+03 -1.262502E+03 -1.222335E+03 -1.287966E+03 -1.248562E+03 -1.227019E+03 -1.217450E+03 -1.212857E+03 -1.210156E+03
   16    1  4.5842E+03 -3.7423E+03 -8.927064E+02 -9.668139E+02 -9.257498E+02 -9.991165E+02 -9.520837E+02 -9.303344E+02 -9.211503E+02 -9.166593E+02 -9.141554E+02
   17    1  4.6845E+03 -3.7170E+03 -6.769445E+02 -7.112390E+02 -6.918844E+02 -7.298098E+02 -7.040958E+02 -6.939232E+02 -6.899076E+02 -6.879167E+02 -6.868781E+02
   18    1  4.7929E+03 -3.6989E+03 -5.408554E+02 -5.391154E+02 -5.414925E+02 -5.339811E+02 -5.407399E+02 -5.414017E+02 -5.413133E+02 -5.411257E+02 -5.410006E+02
   19    1  4.8964E+03 -3.6959E+03 -4.774475E+02 -4.780717E+02 -4.790296E+02 -4.777639E+02 -4.792850E+02 -4.791091E+02 -4.786938E+02 -4.782857E+02 -4.780100E+02
   20    1  4.9755E+03 -3.7077E+03 -4.914519E+02 -5.044074E+02 -4.972108E+02 -5.170730E+02 -5.017789E+02 -4.978963E+02 -4.961394E+02 -4.951653E+02 -4.945781E+02
   21    1  5.4416E+03 -2.6135E+03 -1.344119E+02 -1.279648E+02 -1.006621E+02 -1.803207E+03 -1.783092E+03 -1.706181E+03 -1.524257E+03 -5.650076E+02  7.094233E+02
   22    1  5.3527E+03 -2.5513E+03 -1.262069E+02 -1.246887E+02 -9.414049E+01 -1.826557E+03 -1.796093E+03 -1.710737E+03 -1.525301E+03 -5.709142E+02  6.899108E+02
   23    1  5.1855E+03 -2.3739E+03 -1.151272E+02 -1.157911E+02 -8.554496E+01 -1.837963E+03 -1.809480E+03 -1.728674E+03 -1.549357E+03 -5.814918E+02  6.889965E+02
   24    1  5.0190E+03 -2.1003E+03 -1.013556E+02 -1.027286E+02 -7.567521E+01 -1.759932E+03 -1.736500E+03 -1.664175E+03 -1.498737E+03 -5.524739E+02  6.823768E+02
   25    1  4.8749E+03 -1.7821E+03 -8.458066E+01 -8.840640E+01 -6.432119E+01 -1.580452E+03 -1.560581E+03 -1.498562E+03 -1.354236E+03 -4.856931E+02  6.398875E+02
   26    1  4.7513E+03 -1.4488E+03 -6.788713E+01 -7.485848E+01 -5.362269E+01 -1.350173E+03 -1.333469E+03 -1.282659E+03 -1.162980E+03 -4.060083E+02  5.679733E+02
   27    1  4.6451E+03 -1.1082E+03 -5.329150E+01 -6.283300E+01 -4.487304E+01 -1.106116E+03 -1.093712E+03 -1.054444E+03 -9.597278E+02 -3.277808E+02  4.802641E+02
   28    1  4.5555E+03 -7.6268E+02 -4.056992E+01 -5.207986E+01 -3.773185E+01 -8.525960E+02 -8.440931E+02 -8.155541E+02 -7.450127E+02 -2.506908E+02  3.782014E+02
   29    1  4.4819E+03 -4.1310E+02 -2.954804E+01 -4.221889E+01 -3.201273E+01 -5.909802E+02 -5.858012E+02 -5.673264E+02 -5.203730E+02 -1.740480E+02  2.652980E+02
   30    1  4.4237E+03 -6.0661E+01 -1.964940E+01 -3.294729E+01 -2.723919E+01 -3.225617E+02 -3.198493E+02 -3.105726E+02 -2.864533E+02 -9.641103E+01  1.445090E+02
   31    1  4.3824E+03  2.9378E+02 -1.036491E+01 -2.408269E+01 -2.309830E+01 -5.104126E+01 -5.068596E+01 -5.018226E+01 -4.829359E+01 -1.906231E+01  1.805364E+01
   32    1  4.3589E+03  6.5012E+02 -1.192893E+00 -1.517467E+01 -1.900772E+01  2.202802E+02  2.182132E+02  2.098273E+02  1.893412E+02  5.685963E+01 -1.106749E+02
   33    1  4.3515E+03  1.0072E+03  8.532175E+00 -5.897191E+00 -1.426864E+01  4.889818E+02  4.846726E+02  4.673845E+02  4.244227E+02  1.327249E+02 -2.371039E+02
   34    1  4.3605E+03  1.3634E+03  1.923906E+01  3.861322E+00 -8.610178E+00  7.505142E+02  7.438925E+02  7.176526E+02  6.523380E+02  2.090547E+02 -3.556297E+02
   35    1  4.3879E+03  1.7170E+03  3.127413E+01  1.442804E+01 -1.388834E+00  9.974012E+02  9.865898E+02  9.503643E+02  8.626938E+02  2.829157E+02 -4.605268E+02
   36    1  4.4377E+03  2.0654E+03  4.512415E+01  2.744532E+01  7.534690E+00  1.232547E+03  1.217441E+03  1.170963E+03  1.060852E+03  3.561498E+02 -5.547708E+02
   37    1  4.5125E+03  2.4051E+03  6.039319E+01  4.180630E+01  1.776412E+01  1.453076E+03  1.434524E+03  1.377846E+03  1.245211E+03  4.285161E+02 -6.346835E+02
   38    1  4.6154E+03  2.7294E+03  7.614137E+01  5.596718E+01  2.888595E+01  1.644880E+03  1.622287E+03  1.555077E+03  1.400786E+03  4.939921E+02 -6.928625E+02
   39    1  4.7504E+03  3.0251E+03  9.146650E+01  7.024747E+01  4.018735E+01  1.791498E+03  1.765452E+03  1.688883E+03  1.515945E+03  5.454827E+02 -7.295454E+02
   40    1  4.9164E+03  3.2727E+03  1.051341E+02  8.235525E+01  5.077451E+01  1.870202E+03  1.841429E+03  1.757516E+03  1.570905E+03  5.705524E+02 -7.467326E+02
   41    1  5.1052E+03  3.4555E+03  1.166210E+02  8.685437E+01  6.003177E+01  1.868670E+03  1.838902E+03  1.750826E+03  1.557011E+03  5.613035E+02 -7.523604E+02
   42    1  5.3135E+03  3.5722E+03  1.258432E+02  6.712294E+01  6.779530E+01  1.779710E+03  1.749536E+03  1.660173E+03  1.465990E+03  5.124370E+02 -7.494477E+02
   43    1  5.5546E+03  3.6286E+03  1.342077E+02 -4.307395E+01  7.497915E+01  1.601222E+03  1.570575E+03  1.482107E+03  1.293552E+03  4.201962E+02 -7.430380E+02
   44    1  5.8345E+03  3.6189E+03  1.439647E+02 -4.649507E+02  8.289085E+01  1.351497E+03  1.322061E+03  1.236690E+03  1.057826E+03  2.911630E+02 -7.438536E+02
   45    1  6.1357E+03  3.5401E+03  1.523882E+02 -1.648383E+03  8.962474E+01  1.056648E+03  1.027976E+03  9.462039E+02  7.791467E+02  1.400152E+02 -7.431326E+02
   46    1  6.4361E+03  3.4023E+03  1.564315E+02 -3.864921E+03  9.323085E+01  7.535923E+02  7.237180E+02  6.453864E+02  4.916216E+02 -1.081236E+01 -7.311935E+02
   47    1  6.7223E+03  3.2179E+03  1.568477E+02 -2.453669E+02  9.422394E+01  4.840287E+02  4.530555E+02  3.790778E+02  2.395712E+02 -1.394471E+02 -7.136506E+02
   48    1  6.9892E+03  2.9969E+03  1.523137E+02  3.441342E+03  9.169162E+01  2.662082E+02  2.348273E+02  1.660095E+02  4.098087E+01 -2.345792E+02 -6.839783E+02
   49    1  7.2338E+03  2.7476E+03  1.423054E+02  1.175685E+03  8.532478E+01  1.020589E+02  7.080325E+01  8.017637E+00 -1.019351E+02 -2.933084E+02 -6.369948E+02
   50    1  7.4516E+03  2.4737E+03  1.283356E+02 -5.086533E+02  7.616078E+01 -1.131581E+01 -4.199436E+01 -9.775122E+01 -1.917285E+02 -3.183359E+02 -5.763304E+02
   51    1  7.6402E+03  2.1775E+03  1.102587E+02 -1.788320E+03  6.414506E+01 -7.528201E+01 -1.032649E+02 -1.507198E+02 -2.284587E+02 -3.092361E+02 -4.997841E+02
   52    1  7.7989E+03  1.8632E+03  8.842548E+01 -2.594345E+03  4.951403E+01 -9.719339E+01 -1.203522E+02 -1.583969E+02 -2.198013E+02 -2.703661E+02 -4.079519E+02
   53    1  7.9254E+03  1.5344E+03  6.408194E+01 -1.434525E+01  3.313750E+01 -8.868874E+01 -1.067716E+02 -1.350086E+02 -1.795577E+02 -2.102628E+02 -3.048969E+02
   54    1  8.0173E+03  1.1942E+03  3.783655E+01  2.013929E+03  1.534306E+01 -5.623842E+01 -6.697201E+01 -8.447201E+01 -1.123912E+02 -1.327641E+02 -1.934867E+02
   55    1  8.0748E+03  8.4620E+02  1.028826E+01  1.491730E+01 -3.334253E+00 -1.105038E+01 -1.227444E+01 -1.805594E+01 -2.949939E+01 -4.462485E+01 -7.602948E+01
   56    1  8.0955E+03  4.9507E+02 -1.714224E+01 -3.454572E+03 -2.184466E+01  2.860633E+01  3.285835E+01  3.770294E+01  4.422119E+01  3.990148E+01  4.237231E+01
   57    1  8.0760E+03  1.4422E+02 -4.428988E+01  3.957162E+03 -4.035365E+01  6.077640E+01  7.003801E+01  8.542551E+01  1.101356E+02  1.199788E+02  1.592394E+02
   58    1  8.0182E+03 -2.0275E+02 -7.016916E+01  1.125583E+04 -5.800460E+01  8.396350E+01  1.006607E+02  1.271974E+02  1.690090E+02  1.934380E+02  2.698426E+02
   59    1  7.9235E+03 -5.4071E+02 -9.371175E+01  6.835352E+03 -7.403195E+01  8.479718E+01  1.059314E+02  1.423104E+02  2.014256E+02  2.491336E+02  3.702325E+02
   60    1  7.7913E+03 -8.6495E+02 -1.154245E+02  3.605552E+03 -8.890364E+01  5.991240E+01  8.377445E+01  1.290582E+02  2.052617E+02  2.860816E+02  4.613765E+02
   61    1  7.6233E+03 -1.1723E+03 -1.341691E+02  1.768506E+03 -1.017237E+02  9.362705E+00  3.622963E+01  8.975978E+01  1.816200E+02  3.022271E+02  5.380813E+02
   62    1  7.4231E+03 -1.4604E+03 -1.497513E+02  7.755617E+02 -1.124588E+02 -7.127462E+01 -4.162448E+01  1.912216E+01  1.251411E+02  2.948331E+02  6.006656E+02
   63    1  7.1956E+03 -1.7276E+03 -1.612084E+02  3.677329E+02 -1.204759E+02 -1.910784E+02 -1.600918E+02 -9.342585E+01  2.575391E+01  2.582161E+02  6.474099E+02
   64    1  6.9444E+03 -1.9711E+03 -1.688390E+02  2.343735E+02 -1.260769E+02 -3.573344E+02 -3.268232E+02 -2.558291E+02 -1.245017E+02  1.894927E+02  6.820043E+02
   65    1  6.6712E+03 -2.1892E+03 -1.720627E+02  1.007287E+02 -1.287605E+02 -5.713554E+02 -5.417284E+02 -4.678512E+02 -3.261590E+02  8.786406E+01  7.044026E+02
   66    1  6.3795E+03 -2.3804E+03 -1.690348E+02 -8.479443E+00 -1.269575E+02 -8.355006E+02 -8.071765E+02 -7.317591E+02 -5.812787E+02 -4.869755E+01  7.123081E+02
   67    1  6.0760E+03 -2.5349E+03 -1.594054E+02 -7.751870E+01 -1.201337E+02 -1.140526E+03 -1.113511E+03 -1.037174E+03 -8.784111E+02 -2.131685E+02  7.076693E+02
   68    1  5.7833E+03 -2.6271E+03 -1.441426E+02 -1.130290E+02 -1.087371E+02 -1.434764E+03 -1.405406E+03 -1.325705E+03 -1.157190E+03 -3.730709E+02  6.876313E+02
   69    1  5.5581E+03 -2.6394E+03 -1.347622E+02 -1.253670E+02 -1.013391E+02 -1.674105E+03 -1.645568E+03 -1.562969E+03 -1.383967E+03 -4.965315E+02  6.884329E+02
   70    1  5.4620E+03 -2.6219E+03 -1.356928E+02 -1.280579E+02 -1.017153E+02 -1.789796E+03 -1.772159E+03 -1.697133E+03 -1.516641E+03 -5.599201E+02  7.133850E+02
   71    1  5.0368E+03 -3.7322E+03 -3.604646E+02 -3.568508E+02 -3.591410E+02 -3.622124E+02 -3.576794E+02 -3.589640E+02 -3.595174E+02 -3.597586E+02 -3.598854E+02
   72    1  5.1093E+03 -3.7836E+03 -1.574981E+02 -1.455108E+02 -1.523682E+02 -1.482015E+02 -1.479068E+02 -1.517551E+02 -1.535425E+02 -1.544310E+02 -1.549435E+02
   73    1  5.1911E+03 -3.8676E+03  1.290529E+02  1.278636E+02  1.286373E+02  1.164617E+02  1.285061E+02  1.287217E+02  1.286077E+02  1.286694E+02  1.287192E+02
   74    1  5.2648E+03 -3.9669E+03  5.649097E+02  5.586124E+02  5.621231E+02  5.470615E+02  5.606341E+02  5.623528E+02  5.629792E+02  5.634719E+02  5.637526E+02
   75    1  5.3274E+03 -4.0657E+03  8.618081E+02  8.627944E+02  8.623862E+02  8.657173E+02  8.645960E+02  8.634357E+02  8.630140E+02  8.629151E+02  8.628198E+02
   76    1  5.3798E+03 -4.1563E+03  1.008083E+03  1.015632E+03  1.011358E+03  1.026819E+03  1.016321E+03  1.012629E+03  1.011252E+03  1.010630E+03  1.010256E+03
   77    1  5.4222E+03 -4.2339E+03  1.249176E+03  1.244898E+03  1.248645E+03  1.237199E+03  1.248591E+03  1.249083E+03  1.249157E+03  1.249173E+03  1.249167E+03
   78    1  5.4554E+03 -4.2970E+03  1.711195E+03  1.686757E+03  1.705083E+03  1.650922E+03  1.696735E+03  1.704445E+03  1.707110E+03  1.708331E+03  1.708988E+03
   79    1  5.4810E+03 -4.3470E+03  2.491043E+03  2.439454E+03  2.476324E+03  2.380755E+03  2.457226E+03  2.474393E+03  2.481162E+03  2.484500E+03  2.486376E+03
   80    1  5.5007E+03 -4.3864E+03  3.036652E+03  2.971488E+03  3.012190E+03  2.918295E+03  2.989246E+03  3.009576E+03  3.018504E+03  3.023100E+03  3.025740E+03
   81    1  5.5159E+03 -4.4170E+03  2.637321E+03  2.601539E+03  2.618941E+03  2.578990E+03  2.607903E+03  2.617298E+03  2.621535E+03  2.623685E+03  2.624895E+03
   82    1  5.5274E+03 -4.4405E+03  1.729858E+03  1.730723E+03  1.726183E+03  1.732526E+03  1.727807E+03  1.725914E+03  1.724981E+03  1.724427E+03  1.724062E+03
   83    1  5.5359E+03 -4.4580E+03  1.083799E+03  1.094257E+03  1.085408E+03  1.105562E+03  1.089900E+03  1.085669E+03  1.084032E+03  1.083213E+03  1.082734E+03
   84    1  5.5420E+03 -4.4706E+03  7.466381E+02  7.528576E+02  7.478211E+02  7.605257E+02  7.502450E+02  7.479151E+02  7.470540E+02  7.466330E+02  7.463901E+02
   85    1  5.5461E+03 -4.4792E+03  6.671332E+02  6.700553E+02  6.676964E+02  6.734968E+02  6.687141E+02  6.676766E+02  6.672919E+02  6.671033E+02  6.669944E+02
   86    1  5.5488E+03 -4.4849E+03  5.846288E+02  5.873578E+02  5.853652E+02  5.904124E+02  5.862082E+02  5.853472E+02  5.850303E+02  5.848800E+02  5.847942E+02
   87    1  5.5506E+03 -4.4886E+03  5.350298E+02  5.396761E+02  5.362868E+02  5.445041E+02  5.376112E+02  5.362069E+02  5.356824E+02  5.354358E+02  5.352930E+02
   88    1  5.5519E+03 -4.4913E+03  6.227785E+02  6.289298E+02  6.245671E+02  6.346404E+02  6.261316E+02  6.243895E+02  6.237290E+02  6.234247E+02  6.232448E+02
   89    1  5.5529E+03 -4.4933E+03  9.275445E+02  9.381773E+02  9.311669E+02  9.468669E+02  9.335152E+02  9.307859E+02  9.297286E+02  9.292750E+02  9.289956E+02
   90    1  5.5538E+03 -4.4953E+03  2.060424E+03  2.067874E+03  2.063020E+03  2.073878E+03  2.064640E+03  2.062752E+03  2.062016E+03  2.061707E+03  2.061514E+03
    1    2  4.1850E+03 -3.8745E+03 -2.112544E+03 -2.116009E+03 -2.113625E+03 -2.117151E+03 -2.113922E+03 -2.113234E+03 -2.112956E+03 -2.112813E+03 -2.112726E+03
    2    2  4.1868E+03 -3.8737E+03 -1.004356E+03 -1.009049E+03 -1.005785E+03 -1.010197E+03 -1.006121E+03 -1.005202E+03 -1.004825E+03 -1.004629E+03 -1.004508E+03
    3    2  4.1888E+03 -3.8729E+03 -4.828723E+02 -4.852245E+02 -4.835360E+02 -4.866486E+02 -4.839605E+02 -4.833680E+02 -4.831372E+02 -4.830218E+02 -4.829522E+02
    4    2  4.1914E+03 -3.8719E+03 -4.539392E+02 -4.554377E+02 -4.544011E+02 -4.572314E+02 -4.548816E+02 -4.544203E+02 -4.542545E+02 -4.541755E+02 -4.541302E+02
    5    2  4.1950E+03 -3.8705E+03 -3.812433E+02 -3.803061E+02 -3.806765E+02 -3.785884E+02 -3.802059E+02 -3.804881E+02 -3.805731E+02 -3.806040E+02 -3.806165E+02
    6    2  4.2004E+03 -3.8683E+03 -3.997543E+02 -3.961696E+02 -3.978478E+02 -3.916651E+02 -3.964638E+02 -3.974605E+02 -3.977909E+02 -3.979280E+02 -3.979949E+02
    7    2  4.2086E+03 -3.8650E+03 -1.048833E+03 -1.044116E+03 -1.046106E+03 -1.038954E+03 -1.044662E+03 -1.045758E+03 -1.046115E+03 -1.046258E+03 -1.046326E+03
    8    2  4.2205E+03 -3.8603E+03 -1.814828E+03 -1.804010E+03 -1.809449E+03 -1.787250E+03 -1.806360E+03 -1.808899E+03 -1.809616E+03 -1.809890E+03 -1.810020E+03
    9    2  4.2371E+03 -3.8538E+03 -2.247920E+03 -2.210290E+03 -2.231447E+03 -2.181227E+03 -2.218557E+03 -2.229487E+03 -2.233558E+03 -2.235435E+03 -2.236456E+03
   10    2  4.2593E+03 -3.8451E+03 -2.513784E+03 -2.450465E+03 -2.485875E+03 -2.433707E+03 -2.462804E+03 -2.482474E+03 -2.490985E+03 -2.495185E+03 -2.497538E+03
   11    2  4.2881E+03 -3.8339E+03 -2.346557E+03 -2.283115E+03 -2.318812E+03 -2.269668E+03 -2.295697E+03 -2.315537E+03 -2.324669E+03 -2.329335E+03 -2.331980E+03
   12    2  4.3249E+03 -3.8199E+03 -1.999145E+03 -1.951810E+03 -1.979189E+03 -1.931835E+03 -1.962788E+03 -1.977127E+03 -1.983588E+03 -1.986901E+03 -1.988787E+03
   13    2  4.3713E+03 -3.8027E+03 -1.681962E+03 -1.667228E+03 -1.675951E+03 -1.662542E+03 -1.671514E+03 -1.675752E+03 -1.677638E+03 -1.678612E+03 -1.679158E+03
   14    2  4.4294E+03 -3.7818E+03 -1.533645E+03 -1.556006E+03 -1.544256E+03 -1.566208E+03 -1.552628E+03 -1.546005E+03 -1.542840E+03 -1.541251E+03 -1.540274E+03
   15    2  4.5014E+03 -3.7573E+03 -1.401150E+03 -1.444941E+03 -1.422152E+03 -1.459039E+03 -1.437600E+03 -1.425074E+03 -1.419091E+03 -1.416055E+03 -1.414228E+03
   16    2  4.5880E+03 -3.7302E+03 -1.258948E+03 -1.293421E+03 -1.274777E+03 -1.301447E+03 -1.287000E+03 -1.276982E+03 -1.272435E+03 -1.270199E+03 -1.268906E+03
   17    2  4.6877E+03 -3.7037E+03 -1.098837E+03 -1.108051E+03 -1.103038E+03 -1.103040E+03 -1.106468E+03 -1.103597E+03 -1.102188E+03 -1.101531E+03 -1.101168E+03
   18    2  4.7961E+03 -3.6836E+03 -6.925069E+02 -6.916112E+02 -6.933690E+02 -6.826344E+02 -6.930345E+02 -6.933108E+02 -6.930239E+02 -6.928026E+02 -6.926677E+02
   19    2  4.9013E+03 -3.6785E+03 -4.976647E+02 -4.981354E+02 -4.988475E+02 -4.953481E+02 -4.992042E+02 -4.989383E+02 -4.986116E+02 -4.983795E+02 -4.982344E+02
   20    2  4.9818E+03 -3.6895E+03 -3.842996E+02 -3.858721E+02 -3.848436E+02 -3.884891E+02 -3.856346E+02 -3.849281E+02 -3.846872E+02 -3.845744E+02 -3.845059E+02
   21    2  5.4113E+03 -2.6783E+03  1.588260E+01 -4.353490E+01 -4.980766E+01 -7.453283E+02 -7.491776E+02 -7.474415E+02 -7.382059E+02 -7.159444E+02 -6.890836E+02
   22    2  5.3141E+03 -2.6035E+03  1.415986E+01 -4.750756E+01 -4.898647E+01 -8.446626E+02 -8.410386E+02 -8.314131E+02 -8.127779E+02 -7.450195E+02 -6.761588E+02
   23    2  5.1453E+03 -2.4055E+03  1.159200E+01 -5.401315E+01 -5.129593E+01 -1.024909E+03 -1.021403E+03 -1.008330E+03 -9.793756E+02 -8.354330E+02 -6.960608E+02
   24    2  4.9856E+03 -2.1177E+03  7.625192E+00 -5.947449E+01 -5.491527E+01 -1.150144E+03 -1.147688E+03 -1.132201E+03 -1.095437E+03 -8.931344E+02 -7.025640E+02
   25    2  4.8477E+03 -1.7931E+03  1.952378E+00 -6.413847E+01 -5.849155E+01 -1.168318E+03 -1.166091E+03 -1.149205E+03 -1.108504E+03 -8.780400E+02 -6.664172E+02
   26    2  4.7279E+03 -1.4566E+03 -4.977732E+00 -6.876953E+01 -6.277757E+01 -1.108924E+03 -1.107352E+03 -1.090672E+03 -1.049826E+03 -8.152131E+02 -6.037907E+02
   27    2  4.6244E+03 -1.1141E+03 -1.291970E+01 -7.349938E+01 -6.789199E+01 -9.950245E+02 -9.944802E+02 -9.793796E+02 -9.415132E+02 -7.213358E+02 -5.249571E+02
   28    2  4.5365E+03 -7.6712E+02 -2.154656E+01 -7.818301E+01 -7.338340E+01 -8.373768E+02 -8.373600E+02 -8.245406E+02 -7.920129E+02 -6.017675E+02 -4.322378E+02
   29    2  4.4641E+03 -4.1644E+02 -3.069792E+01 -8.280463E+01 -7.921535E+01 -6.466739E+02 -6.471012E+02 -6.374276E+02 -6.123524E+02 -4.638157E+02 -3.296896E+02
   30    2  4.4064E+03 -6.3096E+01 -3.995752E+01 -8.709664E+01 -8.472181E+01 -4.308011E+02 -4.308553E+02 -4.244376E+02 -4.080261E+02 -3.105681E+02 -2.189813E+02
   31    2  4.3652E+03  2.9222E+02 -4.939897E+01 -9.111209E+01 -9.031287E+01 -1.997850E+02 -1.989788E+02 -1.959937E+02 -1.891764E+02 -1.491001E+02 -1.052556E+02
   32    2  4.3417E+03  6.4937E+02 -5.863659E+01 -9.478298E+01 -9.561418E+01  3.442887E+01  3.588610E+01  3.510360E+01  3.183516E+01  1.314962E+01  8.043889E+00
   33    2  4.3337E+03  1.0072E+03 -6.719993E+01 -9.791356E+01 -9.981313E+01  2.615510E+02  2.634471E+02  2.591279E+02  2.464641E+02  1.726555E+02  1.210068E+02
   34    2  4.3416E+03  1.3644E+03 -7.549628E+01 -1.006829E+02 -1.037702E+02  4.715023E+02  4.736377E+02  4.661365E+02  4.451616E+02  3.235019E+02  2.302801E+02
   35    2  4.3675E+03  1.7192E+03 -8.264553E+01 -1.027331E+02 -1.064125E+02  6.516572E+02  6.529639E+02  6.424989E+02  6.148474E+02  4.564398E+02  3.292944E+02
   36    2  4.4152E+03  2.0694E+03 -8.893976E+01 -1.033009E+02 -1.082673E+02  7.950795E+02  7.952843E+02  7.826241E+02  7.504863E+02  5.687018E+02  4.171373E+02
   37    2  4.4876E+03  2.4118E+03 -9.408610E+01 -1.034027E+02 -1.092126E+02  8.926263E+02  8.918505E+02  8.779844E+02  8.437915E+02  6.544692E+02  4.912292E+02
   38    2  4.5875E+03  2.7401E+03 -9.753163E+01 -1.040117E+02 -1.087180E+02  9.355928E+02  9.337587E+02  9.196084E+02  8.859921E+02  7.070935E+02  5.478720E+02
   39    2  4.7198E+03  3.0422E+03 -9.932988E+01 -1.047483E+02 -1.070119E+02  9.190351E+02  9.169329E+02  9.039033E+02  8.737917E+02  7.236976E+02  5.858572E+02
   40    2  4.8855E+03  3.2988E+03 -9.930208E+01 -1.069767E+02 -1.038276E+02  8.417434E+02  8.397982E+02  8.290618E+02  8.052389E+02  7.021546E+02  6.039724E+02
   41    2  5.0789E+03  3.4912E+03 -9.827398E+01 -1.150794E+02 -1.001088E+02  7.179153E+02  7.170355E+02  7.098103E+02  6.946222E+02  6.528404E+02  6.086768E+02
   42    2  5.2971E+03  3.6143E+03 -9.662948E+01 -1.451708E+02 -9.610590E+01  5.596032E+02  5.601909E+02  5.573891E+02  5.528222E+02  5.841741E+02  6.044674E+02
   43    2  5.5501E+03  3.6704E+03 -9.528137E+01 -2.710736E+02 -9.234138E+01  3.731329E+02  3.756991E+02  3.783507E+02  3.865913E+02  5.046451E+02  5.989955E+02
   44    2  5.8394E+03  3.6545E+03 -9.422178E+01 -7.673437E+02 -8.903013E+01  1.695092E+02  1.742146E+02  1.830140E+02  2.057016E+02  4.215900E+02  5.954410E+02
   45    2  6.1456E+03  3.5681E+03 -9.249867E+01 -2.286799E+03 -8.593016E+01 -2.884599E+01 -2.282714E+01 -8.206722E+00  2.872065E+01  3.414191E+02  5.893112E+02
   46    2  6.4480E+03  3.4241E+03 -8.973884E+01 -5.424911E+03 -8.273271E+01 -1.975511E+02 -1.910249E+02 -1.714599E+02 -1.222746E+02  2.710918E+02  5.765261E+02
   47    2  6.7347E+03  3.2349E+03 -8.639879E+01 -1.413840E+03 -7.966798E+01 -3.234974E+02 -3.173350E+02 -2.942384E+02 -2.360080E+02  2.140757E+02  5.568231E+02
   48    2  7.0016E+03  3.0104E+03 -8.257993E+01  2.996904E+03 -7.690132E+01 -4.032544E+02 -3.979858E+02 -3.730616E+02 -3.098383E+02  1.691524E+02  5.283920E+02
   49    2  7.2462E+03  2.7585E+03 -7.739816E+01  2.599728E+02 -7.361140E+01 -4.394249E+02 -4.348298E+02 -4.092845E+02 -3.449411E+02  1.316627E+02  4.849083E+02
