number of heading lines in this data file : 30
Field Line Tracing Calculations (FLT) performed with CASTEM
Date CASTEM calculations : 14/04/2010
Date post-processing data : 10/06/2010
Modif compared to latest version (26/04/2010): change precision to 5 digits - correct the problem : some entering points shifted 

FIRST WALL GEOMETRY
Outer wall and upper panels from BM8 to BM18
NB. 3D gemoetry of lower baffle not incorporated in the code, horizontal cut in the CASTEM code,
Field line tracing calculations are stopped for the points reaching a vertical location below Z ~ -3.27 m
EQUILIBRIUM
Steady-state, 15 MA, Scenario 1, ITER (eqdsk high resolution, "Baseline 2010", FST, Corsica, Feb. 2010)

PARAMETERS
origin location : omp, Z = 0.60 
number of field lines followed :  300 
Radial extent of origin : from R = 8.3000  m to R = 8.3850 m
radial resolution at origin : 0.000283 
dphi step for FLT calculations in CASTEM : 0.50 
number of steps for calculation in CASTEM - toward the top :   590 
number of steps for calculation in CASTEM - toward the bottom :  340 
number of tangency points :     41 
number of points entering a surface :   2996 
number of points leaving a surface :   2792 
max number of intersection from omp toward top :    30 
max number of intersection from omp toward bottom :    12 
maximum connection length toward top : 32.60 
maximum connection length toward bottom : -21.18 
DATA
       nºFL            nºinters        X_inters (m)     Y_inters (m)     Z_inters (m)       Lc (m)             type-point  
 1.00000 1.00000 -5.85181 -1.62175 -3.26610 -21.17249 1 
 2.00000 1.00000 -5.85230 -1.62189 -3.26738 -21.17379 1 
 3.00000 1.00000 -5.85312 -1.62211 -3.26884 -21.17532 1 
 3.00000 2.00000 1.35760 -5.06309 4.62332 32.60026 0 
 4.00000 1.00000 -5.85375 -1.62229 -3.26921 -21.17654 1 
 5.00000 1.00000 -5.85418 -1.62241 -3.26987 -21.17773 1 
 5.00000 2.00000 -5.85418 -1.62241 -3.26987 32.56184 1 
 6.00000 1.00000 -5.84349 -1.67449 -3.26646 -21.12571 1 
 6.00000 2.00000 1.27073 -5.09283 4.62800 32.51925 1 
 7.00000 1.00000 -5.84394 -1.67462 -3.26665 -21.12679 1 
 7.00000 2.00000 1.27084 -5.09327 4.62862 32.52107 1 
 8.00000 1.00000 -5.84424 -1.67470 -3.26669 -21.12782 1 
 8.00000 2.00000 1.27111 -5.09435 4.63074 32.52483 1 
 9.00000 1.00000 -4.61421 -4.30131 -3.01240 -18.19590 0 
 9.00000 2.00000 0.41575 -5.27084 4.61450 31.65450 0 
 9.00000 3.00000 1.22739 -5.10851 4.63332 32.48297 1 
