# ITER#2290 (F57-60MW-H, tau=0.21e-6, ntime=150)  - 30.9 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00 -7.614219E+03
    2    1  4.1824E+00 -3.8828E+00 -5.046195E+03
    3    1  4.1844E+00 -3.8820E+00 -1.841425E+03
    4    1  4.1869E+00 -3.8810E+00 -1.570454E+03
    5    1  4.1905E+00 -3.8796E+00 -2.446767E+03
    6    1  4.1960E+00 -3.8775E+00 -2.897279E+03
    7    1  4.2042E+00 -3.8742E+00 -3.272519E+03
    8    1  4.2161E+00 -3.8696E+00 -3.763436E+03
    9    1  4.2326E+00 -3.8631E+00 -4.541475E+03
   10    1  4.2548E+00 -3.8546E+00 -4.898336E+03
   11    1  4.2836E+00 -3.8436E+00 -4.089810E+03
   12    1  4.3204E+00 -3.8299E+00 -2.954016E+03
   13    1  4.3667E+00 -3.8129E+00 -2.215724E+03
   14    1  4.4249E+00 -3.7925E+00 -1.624505E+03
   15    1  4.4971E+00 -3.7686E+00 -1.142334E+03
   16    1  4.5842E+00 -3.7423E+00 -1.050395E+03
   17    1  4.6845E+00 -3.7170E+00 -9.891534E+02
   18    1  4.7929E+00 -3.6989E+00 -7.442341E+02
   19    1  4.8964E+00 -3.6959E+00 -4.912572E+02
   20    1  4.9755E+00 -3.7077E+00 -4.450286E+02
   21    1  5.4416E+00 -2.6135E+00 -1.202972E+01
   22    1  5.3527E+00 -2.5513E+00 -1.158256E+01
   23    1  5.1855E+00 -2.3739E+00 -1.130428E+01
   24    1  5.0190E+00 -2.1003E+00 -1.089887E+01
   25    1  4.8749E+00 -1.7821E+00 -9.928698E+00
   26    1  4.7513E+00 -1.4488E+00 -8.592862E+00
   27    1  4.6451E+00 -1.1082E+00 -7.157107E+00
   28    1  4.5555E+00 -7.6268E-01 -5.635646E+00
   29    1  4.4819E+00 -4.1310E-01 -4.047165E+00
   30    1  4.4237E+00 -6.0661E-02 -2.374419E+00
   31    1  4.3824E+00  2.9378E-01 -6.351025E-01
   32    1  4.3589E+00  6.5012E-01  1.112817E+00
   33    1  4.3515E+00  1.0072E+00  2.835675E+00
   34    1  4.3605E+00  1.3634E+00  4.521991E+00
   35    1  4.3879E+00  1.7170E+00  6.088911E+00
   36    1  4.4377E+00  2.0654E+00  7.555502E+00
   37    1  4.5125E+00  2.4051E+00  8.894430E+00
   38    1  4.6154E+00  2.7294E+00  1.000009E+01
   39    1  4.7504E+00  3.0251E+00  1.085063E+01
   40    1  4.9164E+00  3.2727E+00  1.142282E+01
   41    1  5.1052E+00  3.4555E+00  1.180033E+01
   42    1  5.3135E+00  3.5722E+00  1.203578E+01
   43    1  5.5546E+00  3.6286E+00  1.223473E+01
   44    1  5.8345E+00  3.6189E+00  1.264692E+01
   45    1  6.1357E+00  3.5401E+00  1.312596E+01
   46    1  6.4361E+00  3.4023E+00  1.331457E+01
   47    1  6.7223E+00  3.2179E+00  1.318199E+01
   48    1  6.9892E+00  2.9969E+00  1.267653E+01
   49    1  7.2338E+00  2.7476E+00  1.179144E+01
   50    1  7.4516E+00  2.4737E+00  1.064692E+01
   51    1  7.6402E+00  2.1775E+00  9.218804E+00
   52    1  7.7989E+00  1.8632E+00  7.511851E+00
   53    1  7.9254E+00  1.5344E+00  5.620978E+00
   54    1  8.0173E+00  1.1942E+00  3.599898E+00
   55    1  8.0748E+00  8.4620E-01  1.480735E+00
   56    1  8.0955E+00  4.9507E-01 -6.406969E-01
   57    1  8.0760E+00  1.4422E-01 -2.728974E+00
   58    1  8.0182E+00 -2.0275E-01 -4.716012E+00
   59    1  7.9235E+00 -5.4071E-01 -6.535519E+00
   60    1  7.7913E+00 -8.6495E-01 -8.218010E+00
   61    1  7.6233E+00 -1.1723E+00 -9.676641E+00
   62    1  7.4231E+00 -1.4604E+00 -1.090205E+01
   63    1  7.1956E+00 -1.7276E+00 -1.184286E+01
   64    1  6.9444E+00 -1.9711E+00 -1.255520E+01
   65    1  6.6712E+00 -2.1892E+00 -1.303979E+01
   66    1  6.3795E+00 -2.3804E+00 -1.319779E+01
   67    1  6.0760E+00 -2.5349E+00 -1.296444E+01
   68    1  5.7833E+00 -2.6271E+00 -1.219050E+01
   69    1  5.5581E+00 -2.6394E+00 -1.178540E+01
   70    1  5.4620E+00 -2.6219E+00 -1.209215E+01
   71    1  5.0368E+00 -3.7322E+00 -4.933693E+02
   72    1  5.1093E+00 -3.7836E+00 -3.751509E+02
   73    1  5.1911E+00 -3.8676E+00  2.967301E+01
   74    1  5.2648E+00 -3.9669E+00  2.359332E+02
   75    1  5.3274E+00 -4.0657E+00  4.108461E+02
   76    1  5.3798E+00 -4.1563E+00  8.520811E+02
   77    1  5.4222E+00 -4.2339E+00  1.400807E+03
   78    1  5.4554E+00 -4.2970E+00  2.174914E+03
   79    1  5.4810E+00 -4.3470E+00  3.226780E+03
   80    1  5.5007E+00 -4.3864E+00  4.965394E+03
   81    1  5.5159E+00 -4.4170E+00  6.110160E+03
   82    1  5.5274E+00 -4.4405E+00  5.530315E+03
   83    1  5.5359E+00 -4.4580E+00  4.716145E+03
   84    1  5.5420E+00 -4.4706E+00  3.909561E+03
   85    1  5.5461E+00 -4.4792E+00  3.220786E+03
   86    1  5.5488E+00 -4.4849E+00  3.439592E+03
   87    1  5.5506E+00 -4.4886E+00  3.953378E+03
   88    1  5.5519E+00 -4.4913E+00  4.633989E+03
   89    1  5.5529E+00 -4.4933E+00  6.180985E+03
   90    1  5.5538E+00 -4.4953E+00  7.790552E+03
    1    2  4.1850E+00 -3.8745E+00 -7.857612E+03
    2    2  4.1868E+00 -3.8737E+00 -5.621272E+03
    3    2  4.1888E+00 -3.8729E+00 -3.902960E+03
    4    2  4.1914E+00 -3.8719E+00 -3.740100E+03
    5    2  4.1950E+00 -3.8705E+00 -3.913704E+03
    6    2  4.2004E+00 -3.8683E+00 -3.922544E+03
    7    2  4.2086E+00 -3.8650E+00 -3.866206E+03
    8    2  4.2205E+00 -3.8603E+00 -4.271921E+03
    9    2  4.2371E+00 -3.8538E+00 -5.126656E+03
   10    2  4.2593E+00 -3.8451E+00 -5.030264E+03
   11    2  4.2881E+00 -3.8339E+00 -4.125459E+03
   12    2  4.3249E+00 -3.8199E+00 -3.310873E+03
   13    2  4.3713E+00 -3.8027E+00 -2.596668E+03
   14    2  4.4294E+00 -3.7818E+00 -1.941214E+03
   15    2  4.5014E+00 -3.7573E+00 -1.325705E+03
   16    2  4.5880E+00 -3.7302E+00 -1.206060E+03
   17    2  4.6877E+00 -3.7037E+00 -1.227107E+03
   18    2  4.7961E+00 -3.6836E+00 -9.427460E+02
   19    2  4.9013E+00 -3.6785E+00 -5.910570E+02
   20    2  4.9818E+00 -3.6895E+00 -4.507012E+02
   21    2  5.4113E+00 -2.6783E+00  8.573858E+00
   22    2  5.3141E+00 -2.6035E+00  8.567546E+00
   23    2  5.1453E+00 -2.4055E+00  8.909384E+00
   24    2  4.9856E+00 -2.1177E+00  8.974330E+00
   25    2  4.8477E+00 -1.7931E+00  8.437532E+00
   26    2  4.7279E+00 -1.4566E+00  7.498990E+00
   27    2  4.6244E+00 -1.1141E+00  6.303862E+00
   28    2  4.5365E+00 -7.6712E-01  4.863824E+00
   29    2  4.4641E+00 -4.1644E-01  3.224019E+00
   30    2  4.4064E+00 -6.3096E-02  1.456432E+00
   31    2  4.3652E+00  2.9222E-01 -3.748749E-01
   32    2  4.3417E+00  6.4937E-01 -2.210444E+00
   33    2  4.3337E+00  1.0072E+00 -4.027955E+00
   34    2  4.3416E+00  1.3644E+00 -5.749248E+00
   35    2  4.3675E+00  1.7192E+00 -7.245557E+00
   36    2  4.4152E+00  2.0694E+00 -8.542524E+00
   37    2  4.4876E+00  2.4118E+00 -9.589271E+00
   38    2  4.5875E+00  2.7401E+00 -1.029602E+01
   39    2  4.7198E+00  3.0422E+00 -1.065223E+01
   40    2  4.8855E+00  3.2988E+00 -1.071335E+01
   41    2  5.0789E+00  3.4912E+00 -1.059570E+01
   42    2  5.2971E+00  3.6143E+00 -1.031648E+01
   43    2  5.5501E+00  3.6704E+00 -9.957904E+00
   44    2  5.8394E+00  3.6545E+00 -9.457669E+00
   45    2  6.1456E+00  3.5681E+00 -8.729397E+00
   46    2  6.4480E+00  3.4241E+00 -7.997785E+00
   47    2  6.7347E+00  3.2349E+00 -7.452932E+00
   48    2  7.0016E+00  3.0104E+00 -7.001905E+00
   49    2  7.2462E+00  2.7585E+00 -6.461451E+00
   50    2  7.4639E+00  2.4825E+00 -5.797140E+00
   51    2  7.6523E+00  2.1844E+00 -5.033598E+00
   52    2  7.8110E+00  1.8685E+00 -4.109450E+00
   53    2  7.9375E+00  1.5384E+00 -3.038228E+00
   54    2  8.0294E+00  1.1968E+00 -1.895329E+00
   55    2  8.0870E+00  8.4756E-01 -6.948674E-01
   56    2  8.1079E+00  4.9508E-01  5.211911E-01
   57    2  8.0884E+00  1.4286E-01  1.713441E+00
