# ITER#2290 (F57-60MW-H, tau=0.21e-6, ntime=150)  - 30.9 ms
# electron temperature (eV)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00  3.210182E-01
    2    1  4.1824E+00 -3.8828E+00  3.637330E-01
    3    1  4.1844E+00 -3.8820E+00  4.050348E-01
    4    1  4.1869E+00 -3.8810E+00  4.447606E-01
    5    1  4.1905E+00 -3.8796E+00  4.798899E-01
    6    1  4.1960E+00 -3.8775E+00  5.170856E-01
    7    1  4.2042E+00 -3.8742E+00  5.736228E-01
    8    1  4.2161E+00 -3.8696E+00  5.727972E-01
    9    1  4.2326E+00 -3.8631E+00  5.926339E-01
   10    1  4.2548E+00 -3.8546E+00  7.506725E-01
   11    1  4.2836E+00 -3.8436E+00  8.069617E-01
   12    1  4.3204E+00 -3.8299E+00  8.542393E-01
   13    1  4.3667E+00 -3.8129E+00  8.450267E-01
   14    1  4.4249E+00 -3.7925E+00  8.411117E-01
   15    1  4.4971E+00 -3.7686E+00  7.957644E-01
   16    1  4.5842E+00 -3.7423E+00  7.884547E-01
   17    1  4.6845E+00 -3.7170E+00  8.295226E-01
   18    1  4.7929E+00 -3.6989E+00  8.709379E-01
   19    1  4.8964E+00 -3.6959E+00  9.191449E-01
   20    1  4.9755E+00 -3.7077E+00  9.222691E-01
   21    1  5.4416E+00 -2.6135E+00  1.857464E+03
   22    1  5.3527E+00 -2.5513E+00  1.857470E+03
   23    1  5.1855E+00 -2.3739E+00  1.857482E+03
   24    1  5.0190E+00 -2.1003E+00  1.857494E+03
   25    1  4.8749E+00 -1.7821E+00  1.857505E+03
   26    1  4.7513E+00 -1.4488E+00  1.857512E+03
   27    1  4.6451E+00 -1.1082E+00  1.857518E+03
   28    1  4.5555E+00 -7.6268E-01  1.857523E+03
   29    1  4.4819E+00 -4.1310E-01  1.857526E+03
   30    1  4.4237E+00 -6.0661E-02  1.857528E+03
   31    1  4.3824E+00  2.9378E-01  1.857528E+03
   32    1  4.3589E+00  6.5012E-01  1.857528E+03
   33    1  4.3515E+00  1.0072E+00  1.857527E+03
   34    1  4.3605E+00  1.3634E+00  1.857524E+03
   35    1  4.3879E+00  1.7170E+00  1.857521E+03
   36    1  4.4377E+00  2.0654E+00  1.857516E+03
   37    1  4.5125E+00  2.4051E+00  1.857509E+03
