# ITER#2290 (F57-60MW-H, tau=0.21e-6, ntime=150)  - 30.9 ms
# electron density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00  3.573604E+17
    2    1  4.1824E+00 -3.8828E+00  6.388148E+17
    3    1  4.1844E+00 -3.8820E+00  8.581120E+17
    4    1  4.1869E+00 -3.8810E+00  8.737722E+17
    5    1  4.1905E+00 -3.8796E+00  1.025879E+18
    6    1  4.1960E+00 -3.8775E+00  1.020632E+18
    7    1  4.2042E+00 -3.8742E+00  8.889350E+17
    8    1  4.2161E+00 -3.8696E+00  7.939339E+17
    9    1  4.2326E+00 -3.8631E+00  7.983780E+17
   10    1  4.2548E+00 -3.8546E+00  1.035555E+18
   11    1  4.2836E+00 -3.8436E+00  1.516832E+18
   12    1  4.3204E+00 -3.8299E+00  2.073741E+18
   13    1  4.3667E+00 -3.8129E+00  2.584721E+18
   14    1  4.4249E+00 -3.7925E+00  2.930710E+18
   15    1  4.4971E+00 -3.7686E+00  3.028590E+18
   16    1  4.5842E+00 -3.7423E+00  3.044490E+18
   17    1  4.6845E+00 -3.7170E+00  2.853164E+18
   18    1  4.7929E+00 -3.6989E+00  2.814007E+18
   19    1  4.8964E+00 -3.6959E+00  2.753526E+18
   20    1  4.9755E+00 -3.7077E+00  2.682503E+18
   21    1  5.4416E+00 -2.6135E+00  2.728399E+19
   22    1  5.3527E+00 -2.5513E+00  2.728142E+19
   23    1  5.1855E+00 -2.3739E+00  2.727720E+19
   24    1  5.0190E+00 -2.1003E+00  2.727338E+19
   25    1  4.8749E+00 -1.7821E+00  2.727078E+19
   26    1  4.7513E+00 -1.4488E+00  2.726923E+19
   27    1  4.6451E+00 -1.1082E+00  2.726839E+19
   28    1  4.5555E+00 -7.6268E-01  2.726798E+19
   29    1  4.4819E+00 -4.1310E-01  2.726782E+19
   30    1  4.4237E+00 -6.0661E-02  2.726781E+19
   31    1  4.3824E+00  2.9378E-01  2.726786E+19
   32    1  4.3589E+00  6.5012E-01  2.726795E+19
   33    1  4.3515E+00  1.0072E+00  2.726808E+19
   34    1  4.3605E+00  1.3634E+00  2.726832E+19
   35    1  4.3879E+00  1.7170E+00  2.726870E+19
   36    1  4.4377E+00  2.0654E+00  2.726942E+19
   37    1  4.5125E+00  2.4051E+00  2.727057E+19
   38    1  4.6154E+00  2.7294E+00  2.727238E+19
   39    1  4.7504E+00  3.0251E+00  2.727497E+19
   40    1  4.9164E+00  3.2727E+00  2.727830E+19
   41    1  5.1052E+00  3.4555E+00  2.728208E+19
   42    1  5.3135E+00  3.5722E+00  2.728606E+19
   43    1  5.5546E+00  3.6286E+00  2.729030E+19
   44    1  5.8345E+00  3.6189E+00  2.729482E+19
   45    1  6.1357E+00  3.5401E+00  2.729935E+19
   46    1  6.4361E+00  3.4023E+00  2.730360E+19
   47    1  6.7223E+00  3.2179E+00  2.730747E+19
   48    1  6.9892E+00  2.9969E+00  2.731091E+19
   49    1  7.2338E+00  2.7476E+00  2.731394E+19
   50    1  7.4516E+00  2.4737E+00  2.731655E+19
   51    1  7.6402E+00  2.1775E+00  2.731871E+19
   52    1  7.7989E+00  1.8632E+00  2.732044E+19
   53    1  7.9254E+00  1.5344E+00  2.732174E+19
   54    1  8.0173E+00  1.1942E+00  2.732262E+19
   55    1  8.0748E+00  8.4620E-01  2.732306E+19
   56    1  8.0955E+00  4.9507E-01  2.732311E+19
   57    1  8.0760E+00  1.4422E-01  2.732268E+19
   58    1  8.0182E+00 -2.0275E-01  2.732187E+19
   59    1  7.9235E+00 -5.4071E-01  2.732061E+19
   60    1  7.7913E+00 -8.6495E-01  2.731894E+19
   61    1  7.6233E+00 -1.1723E+00  2.731687E+19
   62    1  7.4231E+00 -1.4604E+00  2.731439E+19
   63    1  7.1956E+00 -1.7276E+00  2.731152E+19
   64    1  6.9444E+00 -1.9711E+00  2.730821E+19
   65    1  6.6712E+00 -2.1892E+00  2.730449E+19
   66    1  6.3795E+00 -2.3804E+00  2.730030E+19
   67    1  6.0760E+00 -2.5349E+00  2.729563E+19
   68    1  5.7833E+00 -2.6271E+00  2.729073E+19
   69    1  5.5581E+00 -2.6394E+00  2.728641E+19
   70    1  5.4620E+00 -2.6219E+00  2.728404E+19
   71    1  5.0368E+00 -3.7322E+00  2.651839E+18
   72    1  5.1093E+00 -3.7836E+00  2.697810E+18
   73    1  5.1911E+00 -3.8676E+00  2.839978E+18
   74    1  5.2648E+00 -3.9669E+00  3.315850E+18
   75    1  5.3274E+00 -4.0657E+00  4.050772E+18
   76    1  5.3798E+00 -4.1563E+00  4.507135E+18
   77    1  5.4222E+00 -4.2339E+00  4.709280E+18
   78    1  5.4554E+00 -4.2970E+00  4.516542E+18
   79    1  5.4810E+00 -4.3470E+00  3.873515E+18
   80    1  5.5007E+00 -4.3864E+00  2.732076E+18
   81    1  5.5159E+00 -4.4170E+00  2.213997E+18
   82    1  5.5274E+00 -4.4405E+00  2.234841E+18
   83    1  5.5359E+00 -4.4580E+00  2.484219E+18
   84    1  5.5420E+00 -4.4706E+00  2.757445E+18
