# ITER#1537 (F57 ref-20-NF-C0, tau=0.4e-6, ntime=150)  - 57.3 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   12    1  4.3204E+03 -3.8299E+03 -1.560058E+03 -1.561311E+03 -1.561281E+03 -1.560760E+03 -1.561598E+03 -1.561438E+03 -1.561289E+03 -1.561210E+03 -1.561163E+03
   13    1  4.3667E+03 -3.8129E+03 -1.298627E+03 -1.300802E+03 -1.299681E+03 -1.303270E+03 -1.300507E+03 -1.299891E+03 -1.299670E+03 -1.299576E+03 -1.299529E+03
   14    1  4.4249E+03 -3.7925E+03 -1.081415E+03 -1.083176E+03 -1.082151E+03 -1.085593E+03 -1.082857E+03 -1.082317E+03 -1.082130E+03 -1.082052E+03 -1.082013E+03
   15    1  4.4971E+03 -3.7686E+03 -7.912887E+02 -7.932272E+02 -7.920413E+02 -7.960920E+02 -7.928138E+02 -7.922023E+02 -7.919982E+02 -7.919120E+02 -7.918672E+02
   16    1  4.5842E+03 -3.7423E+03 -5.610824E+02 -5.628203E+02 -5.617152E+02 -5.654566E+02 -5.624130E+02 -5.618457E+02 -5.616557E+02 -5.615710E+02 -5.615275E+02
   17    1  4.6845E+03 -3.7170E+03 -4.844837E+02 -4.848069E+02 -4.845627E+02 -4.854484E+02 -4.847254E+02 -4.845862E+02 -4.845361E+02 -4.845101E+02 -4.844998E+02
   18    1  4.7929E+03 -3.6989E+03 -6.242622E+02 -6.226156E+02 -6.234771E+02 -6.212180E+02 -6.229307E+02 -6.233684E+02 -6.234996E+02 -6.235347E+02 -6.236141E+02
   19    1  4.8964E+03 -3.6959E+03 -8.661305E+02 -8.650256E+02 -8.651536E+02 -8.659298E+02 -8.649977E+02 -8.650796E+02 -8.650796E+02 -8.650317E+02 -8.650018E+02
   20    1  4.9755E+03 -3.7077E+03 -1.182011E+03 -1.180332E+03 -1.179894E+03 -1.184384E+03 -1.180075E+03 -1.179919E+03 -1.180032E+03 -1.180100E+03 -1.180083E+03
   21    1  5.4416E+03 -2.6135E+03 -1.556896E+02 -1.115907E+02 -6.719701E+01 -1.930644E+03 -1.909051E+03 -1.824010E+03 -1.624960E+03 -6.319414E+02  6.709292E+02
   22    1  5.3527E+03 -2.5513E+03 -1.441376E+02 -1.101015E+02 -6.527046E+01 -1.964646E+03 -1.931033E+03 -1.836556E+03 -1.633652E+03 -6.396086E+02  6.549662E+02
   23    1  5.1855E+03 -2.3739E+03 -1.268748E+02 -1.069588E+02 -6.488681E+01 -1.994917E+03 -1.963412E+03 -1.873435E+03 -1.675817E+03 -6.564002E+02  6.585582E+02
   24    1  5.0190E+03 -2.1003E+03 -1.060509E+02 -1.024369E+02 -6.443080E+01 -1.927208E+03 -1.901637E+03 -1.820964E+03 -1.637782E+03 -6.311016E+02  6.563494E+02
   25    1  4.8749E+03 -1.7821E+03 -8.309035E+01 -9.627830E+01 -6.167280E+01 -1.743480E+03 -1.721936E+03 -1.652697E+03 -1.492450E+03 -5.617858E+02  6.181795E+02
   26    1  4.7513E+03 -1.4488E+03 -6.202278E+01 -8.896675E+01 -5.740203E+01 -1.499131E+03 -1.481021E+03 -1.424256E+03 -1.291144E+03 -4.757124E+02  5.497213E+02
   27    1  4.6451E+03 -1.1082E+03 -4.483057E+01 -8.106981E+01 -5.282761E+01 -1.236179E+03 -1.222859E+03 -1.178988E+03 -1.073456E+03 -3.896203E+02  4.644595E+02
   28    1  4.5555E+03 -7.6268E+02 -3.101192E+01 -7.241777E+01 -4.785257E+01 -9.606059E+02 -9.515463E+02 -9.195899E+02 -8.407307E+02 -3.032237E+02  3.645291E+02
   29    1  4.4819E+03 -4.1310E+02 -2.011963E+01 -6.288021E+01 -4.271870E+01 -6.749024E+02 -6.694487E+02 -6.486608E+02 -5.958397E+02 -2.166503E+02  2.530285E+02
   30    1  4.4237E+03 -6.0661E+01 -1.131184E+01 -5.236778E+01 -3.725114E+01 -3.808622E+02 -3.780677E+02 -3.675314E+02 -3.400283E+02 -1.290208E+02  1.322046E+02
   31    1  4.3824E+03  2.9378E+02 -3.608165E+00 -3.300257E+01 -3.163219E+01 -8.235416E+01 -8.197466E+01 -8.110692E+01 -7.814055E+01 -4.045996E+01  6.392293E+00
   32    1  4.3589E+03  6.5012E+02  3.755022E+00 -1.369165E+01 -2.603557E+01  2.167883E+02  2.147963E+02  2.059267E+02  1.842589E+02  4.805854E+01 -1.198004E+02
   33    1  4.3515E+03  1.0072E+03  1.191822E+01 -3.066300E+00 -2.016685E+01  5.132095E+02  5.090843E+02  4.904686E+02  4.440315E+02  1.367133E+02 -2.433524E+02
   34    1  4.3605E+03  1.3634E+03  2.190077E+01  6.954001E+00 -1.425955E+01  8.009907E+02  7.944280E+02  7.658830E+02  6.947042E+02  2.242007E+02 -3.607571E+02
   35    1  4.3879E+03  1.7170E+03  3.423697E+01  1.630965E+01 -8.292325E+00  1.072028E+03  1.060776E+03  1.021070E+03  9.251126E+02  3.080280E+02 -4.646021E+02
   36    1  4.4377E+03  2.0654E+03  4.967461E+01  2.516991E+01 -2.403729E+00  1.328941E+03  1.312973E+03  1.261894E+03  1.141181E+03  3.910991E+02 -5.561756E+02
   37    1  4.5125E+03  2.4051E+03  6.788417E+01  3.403657E+01  3.230082E+00  1.567226E+03  1.547466E+03  1.485033E+03  1.339470E+03  4.717441E+02 -6.329285E+02
   38    1  4.6154E+03  2.7294E+03  8.783879E+01  4.307162E+01  8.449602E+00  1.770432E+03  1.746112E+03  1.671921E+03  1.502564E+03  5.426315E+02 -6.877375E+02
   39    1  4.7504E+03  3.0251E+03  1.083081E+02  5.201256E+01  1.300810E+01  1.919949E+03  1.891654E+03  1.807029E+03  1.617376E+03  5.956132E+02 -7.214553E+02
   40    1  4.9164E+03  3.2727E+03  1.274018E+02  6.027651E+01  1.670260E+01  1.992465E+03  1.960998E+03  1.868263E+03  1.664043E+03  6.182549E+02 -7.360316E+02
   41    1  5.1052E+03  3.4555E+03  1.439803E+02  6.707190E+01  1.950320E+01  1.977649E+03  1.944997E+03  1.847782E+03  1.636292E+03  6.039064E+02 -7.392818E+02
   42    1  5.3135E+03  3.5722E+03  1.576759E+02  7.205746E+01  2.153992E+01  1.871023E+03  1.837849E+03  1.739380E+03  1.528187E+03  5.486459E+02 -7.339469E+02
   43    1  5.5546E+03  3.6286E+03  1.702384E+02  7.543366E+01  2.328856E+01  1.672158E+03  1.638392E+03  1.541090E+03  1.336736E+03  4.496245E+02 -7.247323E+02
   44    1  5.8345E+03  3.6189E+03  1.844503E+02  7.710844E+01  2.534177E+01  1.401377E+03  1.368826E+03  1.274996E+03  1.081649E+03  3.137451E+02 -7.232734E+02
   45    1  6.1357E+03  3.5401E+03  1.965179E+02  7.644499E+01  2.709459E+01  1.088449E+03  1.056638E+03  9.667372E+02  7.863723E+02  1.572016E+02 -7.204210E+02
   46    1  6.4361E+03  3.4023E+03  2.024980E+02  7.276156E+01  2.792678E+01  7.715931E+02  7.383612E+02  6.523327E+02  4.866254E+02  2.699989E+00 -7.069588E+02
   47    1  6.7223E+03  3.2179E+03  2.035338E+02  6.601332E+01  2.796792E+01  4.918470E+02  4.569728E+02  3.760028E+02  2.265642E+02 -1.285828E+02 -6.892630E+02
   48    1  6.9892E+03  2.9969E+03  1.980243E+02  5.699273E+01  2.680281E+01  2.694070E+02  2.339313E+02  1.586295E+02  2.484474E+01 -2.249364E+02 -6.602847E+02
   49    1  7.2338E+03  2.7476E+03  1.853839E+02  4.611083E+01  2.424765E+01  1.053800E+02  7.036589E+01  1.376150E+00 -1.171791E+02 -2.838381E+02 -6.148872E+02
   50    1  7.4516E+03  2.4737E+03  1.675683E+02  3.353660E+01  2.057217E+01 -7.038171E+00 -4.129243E+01 -1.027593E+02 -2.046431E+02 -3.091865E+02 -5.568757E+02
   51    1  7.6402E+03  2.1775E+03  1.444156E+02  2.012959E+01  1.572531E+01 -7.040011E+01 -1.017176E+02 -1.541735E+02 -2.387531E+02 -3.012372E+02 -4.843196E+02
   52    1  7.7989E+03  1.8632E+03  1.164283E+02  6.472839E+00  9.761759E+00 -9.196314E+01 -1.179686E+02 -1.601517E+02 -2.272271E+02 -2.640337E+02 -3.972327E+02
   53    1  7.9254E+03  1.5344E+03  8.526782E+01 -7.171702E+00  2.976579E+00 -8.323605E+01 -1.035394E+02 -1.349370E+02 -1.838489E+02 -2.057698E+02 -2.991750E+02
   54    1  8.0173E+03  1.1942E+03  5.176374E+01 -1.958758E+01 -4.557574E+00 -5.072121E+01 -6.283775E+01 -8.249849E+01 -1.135797E+02 -1.304597E+02 -1.931756E+02
   55    1  8.0748E+03  8.4620E+02  1.659726E+01 -2.790405E+01 -1.243529E+01 -5.573522E+00 -7.192034E+00 -1.411321E+01 -2.759526E+01 -4.463132E+01 -8.117511E+01
   56    1  8.0955E+03  4.9507E+02 -1.840045E+01 -2.089100E+01 -2.024553E+01  3.404753E+01  3.863613E+01  4.346285E+01  4.945779E+01  3.783147E+01  3.200104E+01
   57    1  8.0760E+03  1.4422E+02 -5.295208E+01 -1.446831E+01 -2.833342E+01  6.609034E+01  7.633239E+01  9.284202E+01  1.186130E+02  1.156692E+02  1.432778E+02
   58    1  8.0182E+03 -2.0275E+02 -8.597016E+01 -2.399816E+01 -3.597406E+01  8.911343E+01  1.075500E+02  1.362336E+02  1.803654E+02  1.867648E+02  2.482726E+02
   59    1  7.9235E+03 -5.4071E+02 -1.160351E+02 -3.772857E+01 -4.285987E+01  8.980442E+01  1.131944E+02  1.526932E+02  2.154832E+02  2.402948E+02  3.433850E+02
   60    1  7.7913E+03 -8.6495E+02 -1.436593E+02 -5.251808E+01 -4.934388E+01  6.474413E+01  9.124160E+01  1.406791E+02  2.221190E+02  2.756906E+02  4.301849E+02
   61    1  7.6233E+03 -1.1723E+03 -1.675007E+02 -6.665401E+01 -5.492563E+01  1.395052E+01  4.380586E+01  1.023435E+02  2.006864E+02  2.903846E+02  5.030248E+02
   62    1  7.4231E+03 -1.4604E+03 -1.873327E+02 -7.945715E+01 -5.971696E+01 -6.712231E+01 -3.427764E+01  3.194316E+01  1.450955E+02  2.807354E+02  5.610580E+02
   63    1  7.1956E+03 -1.7276E+03 -2.017934E+02 -9.072150E+01 -6.343989E+01 -1.875298E+02 -1.530327E+02 -8.081560E+01  4.528230E+01  2.416599E+02  6.037122E+02
   64    1  6.9444E+03 -1.9711E+03 -2.111279E+02 -1.003046E+02 -6.639267E+01 -3.572229E+02 -3.230455E+02 -2.464108E+02 -1.081635E+02  1.699597E+02  6.353464E+02
   65    1  6.6712E+03 -2.1892E+03 -2.145416E+02 -1.076365E+02 -6.849381E+01 -5.815690E+02 -5.486438E+02 -4.685323E+02 -3.182879E+02  6.409977E+01  6.567128E+02
   66    1  6.3795E+03 -2.3804E+03 -2.094337E+02 -1.120941E+02 -6.914293E+01 -8.628445E+02 -8.316695E+02 -7.495233E+02 -5.888060E+02 -7.915796E+01  6.644888E+02
   67    1  6.0760E+03 -2.5349E+03 -1.951158E+02 -1.134291E+02 -6.826614E+01 -1.191393E+03 -1.161796E+03 -1.078601E+03 -9.085536E+02 -2.529419E+02  6.606942E+02
   68    1  5.7833E+03 -2.6271E+03 -1.730760E+02 -1.123343E+02 -6.566371E+01 -1.515212E+03 -1.482949E+03 -1.395769E+03 -1.214224E+03 -4.228077E+02  6.442348E+02
   69    1  5.5581E+03 -2.6394E+03 -1.582790E+02 -1.115076E+02 -6.516595E+01 -1.783532E+03 -1.752193E+03 -1.661409E+03 -1.467164E+03 -5.562743E+02  6.484630E+02
   70    1  5.4620E+03 -2.6219E+03 -1.575927E+02 -1.117393E+02 -6.742654E+01 -1.914314E+03 -1.895474E+03 -1.812545E+03 -1.615137E+03 -6.262627E+02  6.741163E+02
   71    1  5.0368E+03 -3.7322E+03 -1.533283E+03 -1.523882E+03 -1.526929E+03 -1.524763E+03 -1.525121E+03 -1.526752E+03 -1.527918E+03 -1.528629E+03 -1.529080E+03
   72    1  5.1093E+03 -3.7836E+03 -1.867157E+03 -1.854950E+03 -1.861301E+03 -1.844539E+03 -1.858397E+03 -1.861127E+03 -1.862446E+03 -1.863157E+03 -1.863592E+03
   73    1  5.1911E+03 -3.8676E+03 -1.963582E+03 -1.964304E+03 -1.965834E+03 -1.953114E+03 -1.966322E+03 -1.966127E+03 -1.965814E+03 -1.965619E+03 -1.965514E+03
   74    1  5.2648E+03 -3.9669E+03 -1.481000E+03 -1.493541E+03 -1.486854E+03 -1.497156E+03 -1.490666E+03 -1.487112E+03 -1.485716E+03 -1.485076E+03 -1.484752E+03
   75    1  5.3274E+03 -4.0657E+03 -8.200472E+02 -8.244608E+02 -8.209996E+02 -8.301345E+02 -8.217178E+02 -8.205203E+02 -8.202629E+02 -8.201999E+02 -8.201735E+02
   76    1  5.3798E+03 -4.1563E+03 -3.369712E+02 -3.202836E+02 -3.303296E+02 -3.109422E+02 -3.231472E+02 -3.288974E+02 -3.312531E+02 -3.323492E+02 -3.329377E+02
   77    1  5.4222E+03 -4.2339E+03  1.844218E+02  2.046417E+02  1.927091E+02  2.171287E+02  2.008029E+02  1.942314E+02  1.915844E+02  1.904438E+02  1.898142E+02
   78    1  5.4554E+03 -4.2970E+03  8.452089E+02  8.486962E+02  8.496400E+02  8.388744E+02  8.489254E+02  8.495316E+02  8.495944E+02  8.497308E+02  8.497933E+02
   79    1  5.4810E+03 -4.3470E+03  1.642969E+03  1.636305E+03  1.651176E+03  1.600478E+03  1.643013E+03  1.650145E+03  1.652860E+03  1.654283E+03  1.655108E+03
   80    1  5.5007E+03 -4.3864E+03  2.404299E+03  2.357184E+03  2.405500E+03  2.289641E+03  2.379131E+03  2.402369E+03  2.410180E+03  2.413067E+03  2.414232E+03
   81    1  5.5159E+03 -4.4170E+03  2.732150E+03  2.581904E+03  2.666225E+03  2.462865E+03  2.612528E+03  2.658513E+03  2.675644E+03  2.683101E+03  2.686747E+03
   82    1  5.5274E+03 -4.4405E+03  2.595671E+03  2.415343E+03  2.477536E+03  2.292471E+03  2.420453E+03  2.463864E+03  2.483778E+03  2.494000E+03  2.499695E+03
   83    1  5.5359E+03 -4.4580E+03  2.179410E+03  2.111845E+03  2.113894E+03  2.054111E+03  2.088454E+03  2.101797E+03  2.109173E+03  2.112988E+03  2.114994E+03
   84    1  5.5420E+03 -4.4706E+03  2.010528E+03  2.040164E+03  2.006476E+03  2.005981E+03  2.003386E+03  1.996331E+03  1.991481E+03  1.988381E+03  1.986267E+03
   85    1  5.5461E+03 -4.4792E+03  2.231728E+03  2.306871E+03  2.255400E+03  2.279120E+03  2.256586E+03  2.242526E+03  2.232220E+03  2.225629E+03  2.221290E+03
   86    1  5.5488E+03 -4.4849E+03  2.760523E+03  2.806947E+03  2.774544E+03  2.732727E+03  2.754710E+03  2.754904E+03  2.748806E+03  2.743612E+03  2.739788E+03
   87    1  5.5506E+03 -4.4886E+03  3.602460E+03  3.542245E+03  3.572897E+03  3.358129E+03  3.502738E+03  3.540582E+03  3.550380E+03  3.553038E+03  3.553558E+03
   88    1  5.5519E+03 -4.4913E+03  4.456998E+03  4.343919E+03  4.397908E+03  4.086518E+03  4.297838E+03  4.355902E+03  4.375509E+03  4.383287E+03  4.386753E+03
   89    1  5.5529E+03 -4.4933E+03  5.260465E+03  5.212734E+03  5.200640E+03  4.946125E+03  5.115684E+03  5.148628E+03  5.155005E+03  5.155096E+03  5.153680E+03
   90    1  5.5538E+03 -4.4953E+03  5.877977E+03  5.887946E+03  5.853680E+03  5.766034E+03  5.821936E+03  5.824890E+03  5.820784E+03  5.816620E+03  5.813248E+03
    1    2  4.1850E+03 -3.8745E+03 -2.501435E+03 -2.508322E+03 -2.504085E+03 -2.513963E+03 -2.505639E+03 -2.503961E+03 -2.503337E+03 -2.503055E+03 -2.502889E+03
    2    2  4.1868E+03 -3.8737E+03 -1.545209E+03 -1.554595E+03 -1.548423E+03 -1.561986E+03 -1.550448E+03 -1.548108E+03 -1.547225E+03 -1.546812E+03 -1.546567E+03
    3    2  4.1888E+03 -3.8729E+03 -1.439817E+03 -1.441695E+03 -1.440048E+03 -1.441801E+03 -1.440048E+03 -1.439656E+03 -1.439482E+03 -1.439385E+03 -1.439322E+03
    4    2  4.1914E+03 -3.8719E+03 -1.367912E+03 -1.367325E+03 -1.367385E+03 -1.365671E+03 -1.366856E+03 -1.367098E+03 -1.367166E+03 -1.367188E+03 -1.367195E+03
    5    2  4.1950E+03 -3.8705E+03 -1.145297E+03 -1.145433E+03 -1.144978E+03 -1.145761E+03 -1.144885E+03 -1.144820E+03 -1.144792E+03 -1.144772E+03 -1.144758E+03
    6    2  4.2004E+03 -3.8683E+03 -1.183795E+03 -1.184873E+03 -1.183494E+03 -1.186354E+03 -1.183704E+03 -1.183290E+03 -1.183128E+03 -1.183040E+03 -1.182984E+03
    7    2  4.2086E+03 -3.8650E+03 -1.297869E+03 -1.301705E+03 -1.298016E+03 -1.306951E+03 -1.299403E+03 -1.297922E+03 -1.297362E+03 -1.297082E+03 -1.296916E+03
    8    2  4.2205E+03 -3.8603E+03 -1.601195E+03 -1.613807E+03 -1.604136E+03 -1.628087E+03 -1.609036E+03 -1.604555E+03 -1.602851E+03 -1.602029E+03 -1.601562E+03
    9    2  4.2371E+03 -3.8538E+03 -2.075934E+03 -2.100283E+03 -2.082995E+03 -2.124374E+03 -2.092284E+03 -2.084002E+03 -2.080809E+03 -2.079277E+03 -2.078416E+03
   10    2  4.2593E+03 -3.8451E+03 -2.380491E+03 -2.405408E+03 -2.388526E+03 -2.431412E+03 -2.397856E+03 -2.389699E+03 -2.386658E+03 -2.385230E+03 -2.384440E+03
   11    2  4.2881E+03 -3.8339E+03 -2.316519E+03 -2.332104E+03 -2.322170E+03 -2.349971E+03 -2.327866E+03 -2.323016E+03 -2.321290E+03 -2.320501E+03 -2.320076E+03
   12    2  4.3249E+03 -3.8199E+03 -2.050809E+03 -2.057386E+03 -2.053455E+03 -2.064837E+03 -2.055780E+03 -2.053834E+03 -2.053119E+03 -2.052792E+03 -2.052615E+03
   13    2  4.3713E+03 -3.8027E+03 -1.746073E+03 -1.747896E+03 -1.747002E+03 -1.749245E+03 -1.747643E+03 -1.747146E+03 -1.746932E+03 -1.746835E+03 -1.746782E+03
   14    2  4.4294E+03 -3.7818E+03 -1.443628E+03 -1.443540E+03 -1.443839E+03 -1.442526E+03 -1.443852E+03 -1.443908E+03 -1.443898E+03 -1.443895E+03 -1.443894E+03
   15    2  4.5014E+03 -3.7573E+03 -1.091463E+03 -1.091298E+03 -1.091522E+03 -1.091295E+03 -1.091500E+03 -1.091569E+03 -1.091598E+03 -1.091617E+03 -1.091631E+03
   16    2  4.5880E+03 -3.7302E+03 -7.936330E+02 -7.955018E+02 -7.943262E+02 -7.976831E+02 -7.950515E+02 -7.944441E+02 -7.942199E+02 -7.941114E+02 -7.940567E+02
   17    2  4.6877E+03 -3.7037E+03 -7.306041E+02 -7.326822E+02 -7.312806E+02 -7.350235E+02 -7.320886E+02 -7.313738E+02 -7.311065E+02 -7.309638E+02 -7.308900E+02
   18    2  4.7961E+03 -3.6836E+03 -9.101910E+02 -9.098422E+02 -9.097964E+02 -9.103683E+02 -9.097559E+02 -9.097467E+02 -9.097465E+02 -9.097226E+02 -9.097587E+02
   19    2  4.9013E+03 -3.6785E+03 -1.150224E+03 -1.148857E+03 -1.149236E+03 -1.148787E+03 -1.149070E+03 -1.149193E+03 -1.149239E+03 -1.149238E+03 -1.149253E+03
   20    2  4.9818E+03 -3.6895E+03 -1.466543E+03 -1.469801E+03 -1.467574E+03 -1.470998E+03 -1.469478E+03 -1.467936E+03 -1.467164E+03 -1.466733E+03 -1.466440E+03
   21    2  5.4113E+03 -2.6783E+03  1.716934E+01 -5.022053E+01 -4.922874E+01 -6.791929E+02 -6.832714E+02 -6.824986E+02 -6.764694E+02 -6.848448E+02 -6.965776E+02
   22    2  5.3141E+03 -2.6035E+03  1.607660E+01 -5.326521E+01 -4.931667E+01 -7.864961E+02 -7.832404E+02 -7.742392E+02 -7.576452E+02 -7.145266E+02 -6.807892E+02
   23    2  5.1453E+03 -2.4055E+03  1.485170E+01 -6.060622E+01 -5.373123E+01 -9.786600E+02 -9.751965E+02 -9.616447E+02 -9.323976E+02 -8.039698E+02 -6.952415E+02
   24    2  4.9856E+03 -2.1177E+03  1.225217E+01 -6.892530E+01 -5.972073E+01 -1.114036E+03 -1.111458E+03 -1.094617E+03 -1.055607E+03 -8.608156E+02 -6.958870E+02
   25    2  4.8477E+03 -1.7931E+03  7.693367E+00 -7.659726E+01 -6.508737E+01 -1.141696E+03 -1.139199E+03 -1.120369E+03 -1.076153E+03 -8.477500E+02 -6.566744E+02
   26    2  4.7279E+03 -1.4566E+03  1.634668E+00 -8.372164E+01 -7.054335E+01 -1.091506E+03 -1.089621E+03 -1.070741E+03 -1.025783E+03 -7.898803E+02 -5.943756E+02
   27    2  4.6244E+03 -1.1141E+03 -5.641591E+00 -9.035849E+01 -7.648658E+01 -9.867900E+02 -9.859447E+02 -9.686290E+02 -9.265186E+02 -7.026998E+02 -5.175488E+02
   28    2  4.5365E+03 -7.6712E+02 -1.369200E+01 -9.631286E+01 -8.252693E+01 -8.388230E+02 -8.384930E+02 -8.235710E+02 -7.869559E+02 -5.911053E+02 -4.276729E+02
   29    2  4.4641E+03 -4.1644E+02 -2.228383E+01 -1.016125E+02 -8.882916E+01 -6.584546E+02 -6.586222E+02 -6.471172E+02 -6.183633E+02 -4.624687E+02 -3.289816E+02
   30    2  4.4064E+03 -6.3096E+01 -3.110283E+01 -1.058481E+02 -9.465282E+01 -4.533034E+02 -4.531411E+02 -4.452915E+02 -4.258747E+02 -3.196245E+02 -2.231734E+02
   31    2  4.3652E+03  2.9222E+02 -4.022394E+01 -1.020445E+02 -1.004130E+02 -2.328510E+02 -2.317563E+02 -2.277259E+02 -2.186309E+02 -1.681950E+02 -1.135691E+02
   32    2  4.3417E+03  6.4937E+02 -4.920865E+01 -9.806177E+01 -1.059352E+02 -8.762038E+00 -6.925115E+00 -7.062532E+00 -8.803116E+00 -1.541059E+01 -3.577866E+00
   33    2  4.3337E+03  1.0072E+03 -5.743768E+01 -1.012102E+02 -1.103739E+02  2.087618E+02  2.111042E+02  2.070463E+02  1.951887E+02  1.348979E+02  1.058659E+02
   34    2  4.3416E+03  1.3644E+03 -6.531371E+01 -1.043601E+02 -1.146273E+02  4.096646E+02  4.121505E+02  4.045107E+02  3.836854E+02  2.766462E+02  2.109775E+02
   35    2  4.3675E+03  1.7192E+03 -7.218750E+01 -1.069886E+02 -1.174661E+02  5.824564E+02  5.840850E+02  5.731931E+02  5.451942E+02  4.023765E+02  3.069258E+02
   36    2  4.4152E+03  2.0694E+03 -7.818254E+01 -1.092273E+02 -1.195008E+02  7.198542E+02  7.203839E+02  7.071728E+02  6.744837E+02  5.094579E+02  3.932220E+02
   37    2  4.4876E+03  2.4118E+03 -8.290460E+01 -1.109478E+02 -1.207391E+02  8.123471E+02  8.118797E+02  7.974807E+02  7.628380E+02  5.918647E+02  4.669351E+02
   38    2  4.5875E+03  2.7401E+03 -8.584031E+01 -1.116923E+02 -1.204636E+02  8.507651E+02  8.493060E+02  8.348470E+02  8.012640E+02  6.430564E+02  5.243614E+02
   39    2  4.7198E+03  3.0422E+03 -8.708581E+01 -1.113095E+02 -1.187425E+02  8.289272E+02  8.272178E+02  8.142287E+02  7.849554E+02  6.586820E+02  5.626188E+02
   40    2  4.8855E+03  3.2988E+03 -8.658559E+01 -1.099704E+02 -1.154247E+02  7.461143E+02  7.446154E+02  7.344078E+02  7.125221E+02  6.371286E+02  5.809430E+02
   41    2  5.0789E+03  3.4912E+03 -8.517729E+01 -1.087509E+02 -1.115594E+02  6.175968E+02  6.172502E+02  6.111294E+02  5.991417E+02  5.891143E+02  5.861905E+02
   42    2  5.2971E+03  3.6143E+03 -8.327133E+01 -1.089961E+02 -1.074556E+02  4.575063E+02  4.587543E+02  4.576562E+02  4.575498E+02  5.239989E+02  5.834267E+02
   43    2  5.5501E+03  3.6704E+03 -8.175186E+01 -1.132356E+02 -1.040331E+02  2.734270E+02  2.768140E+02  2.817708E+02  2.956620E+02  4.510438E+02  5.811796E+02
   44    2  5.8394E+03  3.6545E+03 -8.065202E+01 -1.253308E+02 -1.012839E+02  7.701586E+01  8.254268E+01  9.406590E+01  1.232438E+02  3.763567E+02  5.809414E+02
   45    2  6.1456E+03  3.5681E+03 -7.918035E+01 -1.504311E+02 -9.848655E+01 -1.085868E+02 -1.018440E+02 -8.433194E+01 -4.064306E+01  3.058812E+02  5.777683E+02
   46    2  6.4480E+03  3.4241E+03 -7.688101E+01 -1.945223E+02 -9.533822E+01 -2.609042E+02 -2.537720E+02 -2.313627E+02 -1.757006E+02  2.451465E+02  5.669815E+02
   47    2  6.7347E+03  3.2349E+03 -7.403971E+01 -2.638809E+02 -9.213519E+01 -3.699337E+02 -3.633692E+02 -3.376450E+02 -2.735710E+02  1.961336E+02  5.479155E+02
   48    2  7.0016E+03  3.0104E+03 -7.081008E+01 -3.648510E+02 -8.910030E+01 -4.338538E+02 -4.283529E+02 -4.010784E+02 -3.327748E+02  1.582585E+02  5.205799E+02
