   54   26   48    1   54     /                   /                        ADF11
 -------------------------------------------------------------------------------
  10.00000  10.20000  10.40000  10.60000  10.80000  11.00000  11.20000  11.40000
  11.60000  11.80000  12.00000  12.20000  12.40000  12.60000  12.80000  13.00000
  13.20000  13.40000  13.60000  13.80000  14.00000  14.20000  14.40000  14.60000
  14.80000  15.00000
    .00000    .09998    .19996    .29993    .39991    .49989    .59987    .69985
    .79982    .89980    .99978   1.09976   1.19974   1.29972   1.39969   1.49967
   1.59965   1.69963   1.79961   1.89958   1.99956   2.09954   2.19952   2.29950
   2.39947   2.49945   2.59943   2.69941   2.79939   2.89936   2.99934   3.09932
   3.19930   3.29928   3.39925   3.49923   3.59921   3.69919   3.79917   3.89915
   3.99912   4.09910   4.19908   4.29906   4.39904   4.49901   4.59899   4.69897
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1= 1   / DATE= 26.01.98
 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790
 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790
 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790 -26.94790
 -26.94790 -26.94790
 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791
 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791
 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791 -26.89791
 -26.89791 -26.89791
 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792
 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792
 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792 -26.84792
 -26.84792 -26.84792
 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793
 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793
 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793 -26.79793
 -26.79793 -26.79793
 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794
 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794
 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794 -26.74794
 -26.74794 -26.74794
 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795
 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795
 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795 -26.69795
 -26.69795 -26.69795
 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796
 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796
 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796 -26.64796
 -26.64796 -26.64796
 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797
 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797
 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797 -26.59797
 -26.59797 -26.59797
 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799
 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799
 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799 -26.54799
 -26.54799 -26.54799
 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800
 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800
 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800 -26.49800
 -26.49800 -26.49800
 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801
 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801
 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801 -26.44801
 -26.44801 -26.44801
 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802
 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802
 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802 -26.39802
 -26.39802 -26.39802
 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803
 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803
 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803 -26.34803
 -26.34803 -26.34803
 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804
 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804
 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804 -26.29804
 -26.29804 -26.29804
 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805
 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805
 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805 -26.24805
 -26.24805 -26.24805
 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806
 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806
 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806 -26.19806
 -26.19806 -26.19806
 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807
 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807
 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807 -26.14807
 -26.14807 -26.14807
 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808
 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808
 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808 -26.09808
 -26.09808 -26.09808
 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810
 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810
 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810 -26.04810
 -26.04810 -26.04810
 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811
 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811
 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811 -25.99811
 -25.99811 -25.99811
 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812
 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812
 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812 -25.94812
 -25.94812 -25.94812
 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813
 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813
 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813 -25.89813
 -25.89813 -25.89813
 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814
 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814
 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814 -25.84814
 -25.84814 -25.84814
 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815
 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815
 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815 -25.79815
 -25.79815 -25.79815
 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816
 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816
 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816 -25.74816
 -25.74816 -25.74816
 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817
 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817
 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817 -25.69817
 -25.69817 -25.69817
 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818
 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818
 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818 -25.64818
 -25.64818 -25.64818
 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819
 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819
 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819 -25.59819
 -25.59819 -25.59819
 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821
 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821
 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821 -25.54821
 -25.54821 -25.54821
 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822
 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822
 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822 -25.49822
 -25.49822 -25.49822
 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823
 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823
 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823 -25.44823
 -25.44823 -25.44823
 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824
 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824
 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824 -25.39824
 -25.39824 -25.39824
 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825
 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825
 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825 -25.34825
 -25.34825 -25.34825
 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826
 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826
 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826 -25.29826
 -25.29826 -25.29826
 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827
 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827
 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827 -25.24827
 -25.24827 -25.24827
 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828
 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828
 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828 -25.19828
 -25.19828 -25.19828
 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829
 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829
 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829 -25.14829
 -25.14829 -25.14829
 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830
 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830
 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830 -25.09830
 -25.09830 -25.09830
 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831
 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831
 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831 -25.04831
 -25.04831 -25.04831
 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833
 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833
 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833 -24.99833
 -24.99833 -24.99833
 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834
 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834
 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834 -24.94834
 -24.94834 -24.94834
 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835
 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835
 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835 -24.89835
 -24.89835 -24.89835
 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836
 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836
 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836 -24.84836
 -24.84836 -24.84836
 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837
 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837
 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837 -24.79837
 -24.79837 -24.79837
 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838
 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838
 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838 -24.74838
 -24.74838 -24.74838
 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839
 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839
 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839 -24.69839
 -24.69839 -24.69839
 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840
 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840
 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840 -24.64840
 -24.64840 -24.64840
 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841
 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841
 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841 -24.59841
 -24.59841 -24.59841
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1= 2   / DATE= 26.01.98
 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208
 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208
 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208 -26.33208
 -26.33208 -26.33208
 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209
 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209
 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209 -26.28209
 -26.28209 -26.28209
 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211
 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211
 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211 -26.23211
 -26.23211 -26.23211
 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212
 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212
 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212 -26.18212
 -26.18212 -26.18212
 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213
 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213
 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213 -26.13213
 -26.13213 -26.13213
 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214
 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214
 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214 -26.08214
 -26.08214 -26.08214
 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215
 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215
 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215 -26.03215
 -26.03215 -26.03215
 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216
 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216
 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216 -25.98216
 -25.98216 -25.98216
 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217
 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217
 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217 -25.93217
 -25.93217 -25.93217
 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218
 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218
 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218 -25.88218
 -25.88218 -25.88218
 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219
 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219
 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219 -25.83219
 -25.83219 -25.83219
 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220
 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220
 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220 -25.78220
 -25.78220 -25.78220
 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222
 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222
 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222 -25.73222
 -25.73222 -25.73222
 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223
 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223
 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223 -25.68223
 -25.68223 -25.68223
 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224
 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224
 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224 -25.63224
 -25.63224 -25.63224
 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225
 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225
 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225 -25.58225
 -25.58225 -25.58225
 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226
 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226
 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226 -25.53226
 -25.53226 -25.53226
 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227
 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227
 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227 -25.48227
 -25.48227 -25.48227
 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228
 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228
 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228 -25.43228
 -25.43228 -25.43228
 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229
 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229
 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229 -25.38229
 -25.38229 -25.38229
 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230
 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230
 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230 -25.33230
 -25.33230 -25.33230
 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231
 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231
 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231 -25.28231
 -25.28231 -25.28231
 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232
