    3   16   25    1    3     /LITHIUM            /GCR PROJECT      
 -24.89932 -24.89932 -24.89932 -24.89932 -24.89932 -24.89923 -24.89874 -24.90135
 -24.90223 -24.89737 -24.90921 -25.03131 -25.18644 -25.74425 -26.01997 -26.66531
 -24.93925 -24.93925 -24.93925 -24.93924 -24.93925 -24.93912 -24.93845 -24.94205
 -24.94320 -24.93430 -24.94485 -25.04795 -25.19640 -25.74687 -26.01996 -26.65916
 -25.06222 -25.06222 -25.06222 -25.06222 -25.06222 -25.06200 -25.06078 -25.06741
 -25.06939 -25.04806 -25.05463 -25.09922 -25.22706 -25.75497 -26.01993 -26.64022
 -25.11940 -25.11940 -25.11940 -25.11939 -25.11940 -25.11914 -25.11766 -25.12570
 -25.12806 -25.10095 -25.10567 -25.12305 -25.24132 -25.75873 -26.01992 -26.63141
 -25.15707 -25.15707 -25.15707 -25.15706 -25.15707 -25.15677 -25.15513 -25.16409
 -25.16671 -25.13579 -25.13929 -25.13875 -25.25071 -25.76121 -26.01991 -26.62561
 -25.19699 -25.19699 -25.19699 -25.19698 -25.19699 -25.19667 -25.19484 -25.20479
 -25.20767 -25.17273 -25.17493 -25.15540 -25.26066 -25.76383 -26.01990 -26.61946
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 11/11/02
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -61.83951 -61.83708 -61.82721 -61.83109 -61.82818 -61.82680 -61.82671 -61.82721
 -61.82837 -61.80056 -61.80409 -61.81333 -61.81584 -61.82400 -61.82664 -61.84288
 -50.62914 -50.62829 -50.61440 -50.60677 -50.60525 -50.60409 -50.60365 -50.60535
 -50.60653 -50.60342 -50.60999 -50.64045 -50.65447 -50.68126 -50.68350 -50.69454
 -33.42767 -33.43030 -33.44095 -33.44285 -33.44311 -33.44326 -33.44316 -33.44542
 -33.44763 -33.46234 -33.47724 -33.54372 -33.58135 -33.64870 -33.66992 -33.71619
 -30.06707 -30.06692 -30.06624 -30.06611 -30.06610 -30.06610 -30.06655 -30.06901
 -30.07112 -30.08578 -30.10276 -30.18866 -30.23888 -30.34620 -30.38690 -30.47299
 -28.64552 -28.64550 -28.64540 -28.64536 -28.64533 -28.64599 -28.64624 -28.64867
 -28.65145 -28.66846 -28.68956 -28.78905 -28.84884 -28.97785 -29.02721 -29.12649
 -27.61799 -27.61788 -27.61777 -27.61772 -27.61768 -27.61773 -27.61807 -27.62066
 -27.62342 -27.64329 -27.66568 -27.77739 -27.84191 -27.97739 -28.02692 -28.12173
 -26.57910 -26.57951 -26.57978 -26.58062 -26.58106 -26.58275 -26.58383 -26.58764
 -26.59086 -26.60895 -26.62531 -26.70122 -26.74144 -26.82456 -26.85628 -26.92320
 -26.22696 -26.22725 -26.22736 -26.22760 -26.22832 -26.22882 -26.22961 -26.23313
 -26.23553 -26.24840 -26.26081 -26.31610 -26.34577 -26.40920 -26.43456 -26.49451
 -26.05723 -26.05670 -26.05669 -26.05707 -26.05744 -26.05781 -26.05819 -26.06069
 -26.06230 -26.07111 -26.08042 -26.12042 -26.14319 -26.19373 -26.21604 -26.27263
 -25.95075 -25.94967 -25.94967 -25.95037 -25.95032 -25.95105 -25.95132 -25.95310
 -25.95438 -25.96129 -25.96852 -26.00013 -26.01878 -26.06162 -26.08181 -26.13632
 -25.87068 -25.87048 -25.87046 -25.87118 -25.87126 -25.87211 -25.87275 -25.87469
 -25.87616 -25.88341 -25.88951 -25.91857 -25.93406 -25.97239 -25.98993 -26.04316
 -25.81492 -25.81552 -25.81548 -25.81603 -25.81629 -25.81701 -25.81783 -25.81983
 -25.82129 -25.82826 -25.83339 -25.85967 -25.87280 -25.90783 -25.92331 -25.97562
 -25.75256 -25.75278 -25.75277 -25.75293 -25.75317 -25.75340 -25.75378 -25.75503
 -25.75582 -25.75970 -25.76305 -25.77964 -25.79032 -25.82016 -25.83438 -25.88511
 -25.73094 -25.73091 -25.73090 -25.73097 -25.73117 -25.73127 -25.73148 -25.73242
 -25.73298 -25.73567 -25.73842 -25.75133 -25.76117 -25.78920 -25.80326 -25.85319
 -25.58566 -25.58456 -25.58460 -25.58464 -25.58465 -25.58471 -25.58473 -25.58483
 -25.58488 -25.58631 -25.58670 -25.58903 -25.59279 -25.60716 -25.61865 -25.66119
 -25.56546 -25.56557 -25.56558 -25.56559 -25.56560 -25.56563 -25.56564 -25.56569
 -25.56573 -25.56589 -25.56609 -25.56749 -25.57020 -25.58041 -25.59087 -25.63119
 -25.56453 -25.56370 -25.56363 -25.56358 -25.56358 -25.56359 -25.56360 -25.56363
 -25.56365 -25.56377 -25.56389 -25.56485 -25.56723 -25.57644 -25.58555 -25.62278
 -25.57067 -25.57056 -25.57055 -25.57054 -25.57055 -25.57056 -25.57056 -25.57057
 -25.57058 -25.57058 -25.57057 -25.57275 -25.57395 -25.58236 -25.59048 -25.62528
 -25.59265 -25.59650 -25.59687 -25.59714 -25.59717 -25.59719 -25.59719 -25.59716
 -25.59712 -25.59697 -25.59657 -25.60445 -25.60151 -25.60760 -25.61362 -25.64220
 -25.60232 -25.60802 -25.60857 -25.60897 -25.60901 -25.60904 -25.60904 -25.60899
 -25.60894 -25.60873 -25.60817 -25.61880 -25.61400 -25.61921 -25.62431 -25.65006
 -25.60861 -25.61553 -25.61620 -25.61668 -25.61673 -25.61676 -25.61676 -25.61671
 -25.61665 -25.61641 -25.61574 -25.62819 -25.62218 -25.62683 -25.63134 -25.65524
 -25.61524 -25.62346 -25.62424 -25.62482 -25.62488 -25.62492 -25.62492 -25.62485
 -25.62478 -25.62450 -25.62372 -25.63811 -25.63082 -25.63490 -25.63878 -25.66073
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 3   / DATE= 11/11/02
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -73.42556 -65.96401 -66.61902 -67.83304 -67.70250 -67.75791 -67.74833 -67.75196
 -67.75132 -67.75159 -67.75154 -67.75158 -67.75152 -67.75191 -67.75207 -67.75197
 -38.65294 -38.05715 -38.10945 -38.20639 -38.19597 -38.20039 -38.19962 -38.19991
 -38.19986 -38.19989 -38.19988 -38.19988 -38.19988 -38.19989 -38.19993 -38.19991
 -33.04723 -33.09385 -33.08976 -33.08217 -33.08299 -33.08264 -33.08270 -33.08268
 -33.08268 -33.08268 -33.08268 -33.08268 -33.08268 -33.08271 -33.08272 -33.08248
 -30.86065 -30.84437 -30.84580 -30.84845 -30.84816 -30.84828 -30.84826 -30.84827
 -30.84827 -30.84827 -30.84827 -30.84826 -30.84828 -30.84812 -30.84824 -30.84949
 -29.18783 -29.19412 -29.19356 -29.19254 -29.19265 -29.19260 -29.19261 -29.19261
 -29.19261 -29.19261 -29.19261 -29.19264 -29.19256 -29.19347 -29.19425 -29.19754
 -27.28052 -27.28100 -27.28096 -27.28088 -27.28089 -27.28089 -27.28089 -27.28089
 -27.28088 -27.28089 -27.28087 -27.28104 -27.28124 -27.28426 -27.28656 -27.29580
 -26.65871 -26.65850 -26.65852 -26.65856 -26.65855 -26.65855 -26.65855 -26.65855
 -26.65855 -26.65857 -26.65848 -26.65923 -26.65967 -26.66307 -26.66642 -26.68006
 -26.35436 -26.35438 -26.35438 -26.35438 -26.35438 -26.35438 -26.35438 -26.35438
 -26.35437 -26.35440 -26.35430 -26.35516 -26.35567 -26.35945 -26.36333 -26.37906
 -26.17451 -26.17453 -26.17453 -26.17453 -26.17453 -26.17453 -26.17453 -26.17453
 -26.17452 -26.17454 -26.17450 -26.17496 -26.17583 -26.18044 -26.18445 -26.20140
 -26.05725 -26.05724 -26.05724 -26.05724 -26.05724 -26.05724 -26.05724 -26.05724
 -26.05724 -26.05725 -26.05722 -26.05753 -26.05794 -26.06323 -26.06747 -26.08416
 -25.97535 -25.97534 -25.97534 -25.97535 -25.97535 -25.97535 -25.97534 -25.97535
 -25.97534 -25.97536 -25.97530 -25.97560 -25.97523 -25.98097 -25.98540 -26.00136
 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796
 -25.86796 -25.86795 -25.86798 -25.86781 -25.86726 -25.87356 -25.87761 -25.89416
 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094
 -25.83094 -25.83092 -25.83099 -25.83062 -25.83049 -25.83687 -25.84062 -25.85796
 -25.63978 -25.63978 -25.63978 -25.63978 -25.63978 -25.63978 -25.63979 -25.63976
 -25.63984 -25.63953 -25.64070 -25.64163 -25.64182 -25.64652 -25.64941 -25.66486
 -25.61623 -25.61623 -25.61623 -25.61623 -25.61623 -25.61623 -25.61623 -25.61623
 -25.61623 -25.61625 -25.61619 -25.61792 -25.61824 -25.62082 -25.62480 -25.64049
 -25.61210 -25.61210 -25.61210 -25.61210 -25.61210 -25.61210 -25.61210 -25.61210
 -25.61210 -25.61212 -25.61204 -25.61233 -25.61302 -25.61522 -25.61794 -25.63317
 -25.61714 -25.61714 -25.61714 -25.61714 -25.61714 -25.61713 -25.61714 -25.61713
 -25.61714 -25.61713 -25.61716 -25.61706 -25.61698 -25.61955 -25.62270 -25.63632
 -25.66413 -25.66413 -25.66413 -25.66413 -25.66413 -25.66413 -25.66413 -25.66414
 -25.66411 -25.66424 -25.66377 -25.66718 -25.66728 -25.66700 -25.67031 -25.68100
 -25.68912 -25.68912 -25.68912 -25.68912 -25.68912 -25.68912 -25.68912 -25.68914
 -25.68907 -25.68935 -25.68838 -25.69516 -25.69436 -25.69143 -25.69668 -25.70583
 -25.70558 -25.70558 -25.70558 -25.70558 -25.70558 -25.70558 -25.70558 -25.70560
 -25.70551 -25.70588 -25.70459 -25.71359 -25.71221 -25.70753 -25.71406 -25.72218
 -25.72303 -25.72303 -25.72303 -25.72303 -25.72303 -25.72303 -25.72302 -25.72306
 -25.72294 -25.72341 -25.72177 -25.73312 -25.73112 -25.72459 -25.73247 -25.73951
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR li RECOMBINING ION CHARGE(S)  1 TO  3
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 11/11/02
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/plt96/plt96_li.dat,v 2.1 2004/07/07 00:06:21 whitefor Exp $ Date $Date: 2004/07/07 00:06:21 $
C---------------------------------------------------------------------------------
