    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
 -27.60010 -27.68276 -27.73949 -27.78166 -27.79699 -27.80401 -27.80691 -27.80735
 -27.80779 -27.80861 -27.80939 -27.81030 -27.81111 -27.81159 -27.81268 -27.81673
 -27.82494 -27.84129 -27.87862 -27.91875 -27.97134 -28.08605 -28.20213 -28.32197
 -27.05087 -27.08108 -27.09886 -27.11035 -27.11443 -27.11704 -27.11910 -27.11991
 -27.12032 -27.12029 -27.12009 -27.12008 -27.12051 -27.12140 -27.12346 -27.13140
 -27.14646 -27.17432 -27.23234 -27.29108 -27.36480 -27.51481 -27.66224 -27.81403
 -26.40934 -26.41520 -26.41856 -26.42109 -26.42211 -26.42244 -26.42238 -26.42231
 -26.42233 -26.42245 -26.42256 -26.42273 -26.42387 -26.42584 -26.42971 -26.44487
 -26.46992 -26.51095 -26.59259 -26.67393 -26.77360 -26.96336 -27.14360 -27.32847
 -25.83820 -25.83893 -25.83939 -25.83960 -25.83965 -25.83984 -25.84003 -25.84008
 -25.84013 -25.84008 -25.84025 -25.84107 -25.84289 -25.84581 -25.85235 -25.87311
 -25.90507 -25.95677 -26.05490 -26.15235 -26.27511 -26.49936 -26.70540 -26.91618
 -25.56575 -25.56594 -25.56605 -25.56603 -25.56597 -25.56598 -25.56591 -25.56594
 -25.56623 -25.56617 -25.56622 -25.56731 -25.56948 -25.57281 -25.58030 -25.60213
 -25.63518 -25.68948 -25.79336 -25.89817 -26.03212 -26.27233 -26.48961 -26.71159
 -25.34736 -25.34738 -25.34738 -25.34746 -25.34755 -25.34751 -25.34737 -25.34748
 -25.34791 -25.34815 -25.34832 -25.34932 -25.35195 -25.35572 -25.36298 -25.38557
 -25.41992 -25.47511 -25.58314 -25.69410 -25.83519 -26.08612 -26.31230 -26.54336
 -25.17533 -25.17533 -25.17538 -25.17543 -25.17544 -25.17543 -25.17541 -25.17544
 -25.17557 -25.17583 -25.17623 -25.17712 -25.17982 -25.18397 -25.19172 -25.21501
 -25.24951 -25.30440 -25.41419 -25.52913 -25.67594 -25.93344 -26.16314 -26.39752
 -25.08847 -25.08852 -25.08857 -25.08853 -25.08849 -25.08853 -25.08847 -25.08853
 -25.08898 -25.08941 -25.08971 -25.09063 -25.09339 -25.09771 -25.10587 -25.12906
 -25.16314 -25.21816 -25.32868 -25.44471 -25.59333 -25.85252 -26.08259 -26.31723
 -25.00414 -25.00417 -25.00417 -25.00416 -25.00417 -25.00416 -25.00415 -25.00418
 -25.00430 -25.00470 -25.00498 -25.00525 -25.00819 -25.01294 -25.02020 -25.04258
 -25.07646 -25.13051 -25.24037 -25.35683 -25.50606 -25.76630 -25.99733 -26.23295
 -24.94540 -24.94539 -24.94541 -24.94542 -24.94542 -24.94542 -24.94541 -24.94543
 -24.94550 -24.94520 -24.94512 -24.94607 -24.94941 -24.95358 -24.96012 -24.98141
 -25.01382 -25.06540 -25.17211 -25.28666 -25.43393 -25.69214 -25.92212 -26.15676
 -24.92697 -24.92697 -24.92697 -24.92698 -24.92698 -24.92697 -24.92700 -24.92699
 -24.92691 -24.92751 -24.92877 -24.93040 -24.93181 -24.93467 -24.94299 -24.96405
 -24.99341 -25.04263 -25.14658 -25.25861 -25.40310 -25.65747 -25.88454 -26.11628
 -24.92392 -24.92393 -24.92392 -24.92393 -24.92393 -24.92391 -24.92399 -24.92394
 -24.92370 -24.92501 -24.92678 -24.92770 -24.92890 -24.93210 -24.93942 -24.95715
 -24.98372 -25.03098 -25.13159 -25.24030 -25.38167 -25.63143 -25.85447 -26.08211
 -24.93425 -24.93426 -24.93426 -24.93425 -24.93425 -24.93426 -24.93425 -24.93428
 -24.93435 -24.93403 -24.93404 -24.93515 -24.93736 -24.94020 -24.94597 -24.96282
 -24.98833 -25.03127 -25.12499 -25.22933 -25.36659 -25.61010 -25.82774 -26.04990
 -24.94502 -24.94503 -24.94504 -24.94504 -24.94503 -24.94502 -24.94505 -24.94506
 -24.94504 -24.94515 -24.94526 -24.94530 -24.94599 -24.94849 -24.95460 -24.97153
 -24.99571 -25.03568 -25.12493 -25.22592 -25.35932 -25.59764 -25.81152 -26.02997
 -24.95933 -24.95933 -24.95934 -24.95934 -24.95935 -24.95936 -24.95928 -24.95934
 -24.95958 -24.95853 -24.95923 -24.96401 -24.96511 -24.96432 -24.97097 -24.98390
 -25.00239 -25.04149 -25.12805 -25.22314 -25.35020 -25.58218 -25.79282 -26.00824
 -24.97733 -24.97734 -24.97733 -24.97733 -24.97737 -24.97741 -24.97719 -24.97733
 -24.97794 -24.97519 -24.97669 -24.98824 -24.99019 -24.98489 -24.99223 -24.99960
 -25.01044 -25.04881 -25.13242 -25.21992 -25.33888 -25.56302 -25.76984 -25.98173
 -24.98925 -24.98926 -24.98925 -24.98925 -24.98929 -24.98936 -24.98905 -24.98924
 -24.99011 -24.98623 -24.98825 -25.00428 -25.00679 -24.99851 -25.00632 -25.01001
 -25.01580 -25.05369 -25.13533 -25.21783 -25.33145 -25.55043 -25.75474 -25.96431
 -25.00193 -25.00194 -25.00194 -25.00193 -25.00198 -25.00206 -25.00167 -25.00192
 -25.00305 -24.99798 -25.00056 -25.02133 -25.02445 -25.01300 -25.02130 -25.02111
 -25.02153 -25.05890 -25.13844 -25.21564 -25.32360 -25.53712 -25.73876 -25.94587
 -25.01640 -25.01641 -25.01641 -25.01639 -25.01645 -25.01655 -25.01606 -25.01639
 -25.01781 -25.01138 -25.01460 -25.04078 -25.04457 -25.02953 -25.03840 -25.03378
 -25.02809 -25.06487 -25.14202 -25.21317 -25.31469 -25.52201 -25.72063 -25.92493
 -25.02670 -25.02670 -25.02670 -25.02668 -25.02675 -25.02686 -25.02630 -25.02668
 -25.02831 -25.02092 -25.02459 -25.05460 -25.05889 -25.04130 -25.05056 -25.04280
 -25.03278 -25.06913 -25.14457 -25.21143 -25.30839 -25.51130 -25.70777 -25.91008
 -25.04124 -25.04124 -25.04124 -25.04122 -25.04129 -25.04143 -25.04077 -25.04123
 -25.04315 -25.03440 -25.03870 -25.07413 -25.07910 -25.05791 -25.06774 -25.05556
 -25.03942 -25.07517 -25.14820 -25.20901 -25.29952 -25.49623 -25.68967 -25.88917
 -25.05960 -25.05961 -25.05962 -25.05958 -25.05965 -25.05982 -25.05904 -25.05960
 -25.06189 -25.05142 -25.05653 -25.09878 -25.10461 -25.07890 -25.08944 -25.07169
 -25.04784 -25.08282 -25.15281 -25.20597 -25.28838 -25.47726 -25.66688 -25.86284
 -25.07173 -25.07174 -25.07174 -25.07170 -25.07177 -25.07196 -25.07111 -25.07172
 -25.07426 -25.06266 -25.06830 -25.11504 -25.12145 -25.09275 -25.10376 -25.08234
 -25.05342 -25.08789 -25.15586 -25.20399 -25.28105 -25.46478 -25.65188 -25.84550
 -25.08460 -25.08460 -25.08461 -25.08456 -25.08464 -25.08484 -25.08391 -25.08459
 -25.08739 -25.07459 -25.08079 -25.13229 -25.13931 -25.10746 -25.11897 -25.09366
 -25.05935 -25.09329 -25.15911 -25.20191 -25.27329 -25.45156 -25.63599 -25.82712
 -25.09924 -25.09925 -25.09926 -25.09921 -25.09929 -25.09950 -25.09848 -25.09924
 -25.10234 -25.08818 -25.09501 -25.15193 -25.15964 -25.12419 -25.13627 -25.10654
 -25.06612 -25.09944 -25.16282 -25.19955 -25.26448 -25.43653 -25.61792 -25.80623
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 04/11/99
 -33.08692 -33.38821 -33.68963 -34.08739 -34.38775 -34.68877 -35.08710 -35.38823
 -35.69046 -36.09082 -36.39330 -36.69618 -37.09547 -37.39529 -37.69397 -38.08630
 -38.38092 -38.67548 -39.06442 -39.35781 -39.65217 -40.04236 -40.33798 -40.63588
 -31.66329 -31.96154 -32.25948 -32.64921 -32.93770 -33.21800 -33.57273 -33.83367
 -34.09754 -34.45927 -34.74284 -35.03287 -35.42392 -35.72501 -36.03048 -36.43953
 -36.75135 -37.06406 -37.47897 -37.79455 -38.11105 -38.53003 -38.84553 -39.15605
 -30.21802 -30.42467 -30.59893 -30.76579 -30.85253 -30.92333 -31.03029 -31.14759
 -31.30982 -31.59304 -31.84819 -32.12435 -32.50519 -32.79734 -33.08893 -33.46693
 -33.73908 -33.98787 -34.25637 -34.40248 -34.50322 -34.59409 -34.65551 -34.73136
 -29.25032 -29.36730 -29.45347 -29.52596 -29.56502 -29.60424 -29.68060 -29.77672
 -29.92136 -30.18420 -30.42279 -30.68138 -31.02360 -31.25954 -31.46148 -31.65755
 -31.75093 -31.80670 -31.84485 -31.86034 -31.87262 -31.89387 -31.92262 -31.97324
 -28.40619 -28.47329 -28.52061 -28.55958 -28.58233 -28.60956 -28.66988 -28.74852
 -28.86740 -29.08146 -29.26506 -29.43869 -29.61622 -29.70255 -29.75506 -29.79155
 -29.80528 -29.81322 -29.81911 -29.82219 -29.82699 -29.84125 -29.86403 -29.90542
 -27.66231 -27.69880 -27.72549 -27.74743 -27.75945 -27.77506 -27.81047 -27.85560
 -27.92253 -28.02897 -28.10326 -28.16028 -28.20795 -28.22762 -28.23786 -28.24304
 -28.24423 -28.24493 -28.24634 -28.24839 -28.25234 -28.26322 -28.28013 -28.31147
 -27.19559 -27.21417 -27.22776 -27.23996 -27.24756 -27.25701 -27.27676 -27.30074
 -27.33474 -27.38393 -27.41437 -27.43542 -27.45095 -27.45657 -27.45958 -27.46170
 -27.46262 -27.46326 -27.46434 -27.46593 -27.46881 -27.47745 -27.49159 -27.51751
 -26.57808 -26.58563 -26.59083 -26.59513 -26.59789 -26.60096 -26.60734 -26.61524
 -26.62587 -26.64070 -26.64959 -26.65535 -26.65931 -26.66090 -26.66180 -26.66244
 -26.66269 -26.66282 -26.66344 -26.66485 -26.66747 -26.67441 -26.68539 -26.70640
 -25.92834 -25.93021 -25.93155 -25.93269 -25.93362 -25.93494 -25.93810 -25.94200
 -25.94685 -25.95324 -25.95690 -25.95928 -25.96085 -25.96134 -25.96166 -25.96192
 -25.96193 -25.96181 -25.96247 -25.96440 -25.96785 -25.97764 -25.99173 -26.01343
 -25.60202 -25.60263 -25.60311 -25.60373 -25.60444 -25.60570 -25.60877 -25.61247
 -25.61711 -25.62311 -25.62645 -25.62859 -25.63004 -25.63054 -25.63086 -25.63100
 -25.63103 -25.63172 -25.63371 -25.63618 -25.64070 -25.65318 -25.67039 -25.69654
 -25.34187 -25.34209 -25.34229 -25.34277 -25.34348 -25.34476 -25.34794 -25.35175
 -25.35648 -25.36248 -25.36572 -25.36780 -25.36918 -25.36967 -25.37023 -25.37084
 -25.37104 -25.37176 -25.37407 -25.37758 -25.38426 -25.40077 -25.42145 -25.45176
 -25.13842 -25.13859 -25.13886 -25.13940 -25.14002 -25.14132 -25.14457 -25.14828
 -25.15273 -25.15824 -25.16115 -25.16294 -25.16423 -25.16478 -25.16500 -25.16552
 -25.16637 -25.16711 -25.16941 -25.17413 -25.18286 -25.20289 -25.22680 -25.26098
 -25.04201 -25.04220 -25.04250 -25.04306 -25.04365 -25.04492 -25.04804 -25.05149
 -25.05550 -25.06029 -25.06276 -25.06426 -25.06529 -25.06568 -25.06595 -25.06621
 -25.06657 -25.06766 -25.07089 -25.07586 -25.08534 -25.10713 -25.13256 -25.16856
 -24.95461 -24.95486 -24.95511 -24.95559 -24.95624 -24.95736 -24.95997 -24.96284
 -24.96601 -24.96955 -24.97130 -24.97232 -24.97302 -24.97330 -24.97336 -24.97415
 -24.97558 -24.97652 -24.97891 -24.98414 -24.99357 -25.01630 -25.04425 -25.08272
 -24.90473 -24.90501 -24.90524 -24.90562 -24.90611 -24.90697 -24.90888 -24.91083
 -24.91283 -24.91490 -24.91586 -24.91641 -24.91677 -24.91689 -24.91693 -24.91699
 -24.91738 -24.91870 -24.92164 -24.92598 -24.93606 -24.96059 -24.98852 -25.02706
 -24.89237 -24.89260 -24.89278 -24.89309 -24.89352 -24.89417 -24.89552 -24.89689
 -24.89825 -24.89958 -24.90020 -24.90055 -24.90074 -24.90080 -24.90086 -24.90083
 -24.90101 -24.90225 -24.90624 -24.91211 -24.92279 -24.94559 -24.97164 -25.01083
 -24.89269 -24.89295 -24.89312 -24.89333 -24.89362 -24.89407 -24.89499 -24.89588
 -24.89674 -24.89756 -24.89792 -24.89813 -24.89820 -24.89815 -24.89820 -24.89810
 -24.89804 -24.89908 -24.90353 -24.90969 -24.91834 -24.93907 -24.96670 -25.00641
 -24.90137 -24.90159 -24.90173 -24.90186 -24.90203 -24.90231 -24.90288 -24.90340
 -24.90388 -24.90442 -24.90465 -24.90444 -24.90533 -24.90741 -24.90822 -24.90793
 -24.90798 -24.90742 -24.90974 -24.91642 -24.92525 -24.94484 -24.97148 -25.01093
 -24.91461 -24.91475 -24.91485 -24.91495 -24.91507 -24.91527 -24.91566 -24.91602
 -24.91635 -24.91671 -24.91687 -24.91674 -24.91731 -24.91865 -24.91918 -24.91894
 -24.91902 -24.91927 -24.92169 -24.92694 -24.93595 -24.95621 -24.98136 -25.01944
 -24.94011 -24.94020 -24.94026 -24.94033 -24.94040 -24.94052 -24.94077 -24.94097
 -24.94117 -24.94135 -24.94142 -24.94151 -24.94143 -24.94120 -24.94126 -24.94095
 -24.94053 -24.94213 -24.94656 -24.95087 -24.95828 -24.97724 -25.00193 -25.03855
 -24.97986 -24.97998 -24.98005 -24.98008 -24.98013 -24.98019 -24.98031 -24.98043
 -24.98054 -24.98063 -24.98068 -24.98067 -24.98076 -24.98082 -24.98039 -24.98145
 -24.98411 -24.98508 -24.98498 -24.98744 -24.99449 -25.01333 -25.03688 -25.07141
 -25.01201 -25.01208 -25.01212 -25.01216 -25.01219 -25.01223 -25.01232 -25.01238
 -25.01245 -25.01251 -25.01254 -25.01257 -25.01255 -25.01253 -25.01275 -25.01306
 -25.01316 -25.01366 -25.01541 -25.01841 -25.02462 -25.04132 -25.06338 -25.09649
 -25.04568 -25.04574 -25.04578 -25.04581 -25.04584 -25.04586 -25.04591 -25.04595
 -25.04600 -25.04604 -25.04605 -25.04608 -25.04605 -25.04602 -25.04631 -25.04654
 -25.04637 -25.04682 -25.04869 -25.05146 -25.05701 -25.07206 -25.09243 -25.12374
 -25.08343 -25.08352 -25.08356 -25.08359 -25.08361 -25.08362 -25.08363 -25.08367
 -25.08370 -25.08372 -25.08373 -25.08374 -25.08374 -25.08372 -25.08373 -25.08434
 -25.08532 -25.08593 -25.08658 -25.08847 -25.09349 -25.10730 -25.12572 -25.15483
 -25.11021 -25.11030 -25.11035 -25.11038 -25.11040 -25.11039 -25.11039 -25.11042
 -25.11045 -25.11046 -25.11047 -25.11047 -25.11049 -25.11047 -25.11028 -25.11116
 -25.11296 -25.11369 -25.11348 -25.11474 -25.11938 -25.13232 -25.14935 -25.17691
 -25.14792 -25.14803 -25.14809 -25.14811 -25.14813 -25.14811 -25.14809 -25.14812
 -25.14814 -25.14815 -25.14816 -25.14814 -25.14820 -25.14819 -25.14771 -25.14898
 -25.15194 -25.15283 -25.15140 -25.15175 -25.15586 -25.16760 -25.18268 -25.20804
 -25.19541 -25.19554 -25.19560 -25.19561 -25.19563 -25.19561 -25.19558 -25.19560
 -25.19562 -25.19563 -25.19564 -25.19560 -25.19570 -25.19570 -25.19487 -25.19660
 -25.20104 -25.20216 -25.19918 -25.19838 -25.20183 -25.21206 -25.22467 -25.24727
 -25.22667 -25.22682 -25.22687 -25.22689 -25.22691 -25.22688 -25.22684 -25.22687
 -25.22688 -25.22689 -25.22690 -25.22685 -25.22698 -25.22698 -25.22592 -25.22797
 -25.23338 -25.23465 -25.23065 -25.22908 -25.23210 -25.24135 -25.25233 -25.27311
 -25.25981 -25.25996 -25.26002 -25.26003 -25.26005 -25.26002 -25.25997 -25.26000
 -25.26001 -25.26002 -25.26003 -25.25997 -25.26013 -25.26014 -25.25882 -25.26121
 -25.26766 -25.26909 -25.26400 -25.26161 -25.26418 -25.27239 -25.28165 -25.30050
 -25.29746 -25.29762 -25.29768 -25.29769 -25.29771 -25.29768 -25.29762 -25.29765
 -25.29767 -25.29768 -25.29769 -25.29761 -25.29781 -25.29783 -25.29622 -25.29899
 -25.30662 -25.30824 -25.30191 -25.29858 -25.30063 -25.30769 -25.31498 -25.33164
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 3   / DATE= 04/11/99
 -37.94696 -37.95017 -37.95423 -37.96266 -37.97889 -38.01163 -38.09580 -38.21088
 -38.37885 -38.67535 -38.93965 -39.22139 -39.60130 -39.89945 -40.19615 -40.55750
 -40.83437 -41.14667 -41.66602 -42.19450 -42.84316 -43.80957 -44.53182 -45.17997
 -35.11970 -35.12218 -35.12546 -35.13275 -35.14715 -35.17628 -35.25131 -35.35471
 -35.50829 -35.78702 -36.04063 -36.31581 -36.69452 -36.99097 -37.28900 -37.66999
 -37.96041 -38.26541 -38.70826 -39.09347 -39.52156 -40.11834 -40.55116 -40.94097
 -31.61988 -31.62147 -31.62381 -31.62966 -31.64175 -31.66627 -31.72970 -31.81838
 -31.95393 -32.21036 -32.45056 -32.71724 -33.09279 -33.38440 -33.67762 -34.06227
 -34.34142 -34.59662 -34.87328 -35.02429 -35.13229 -35.23928 -35.31799 -35.41622
 -29.89487 -29.89610 -29.89802 -29.90308 -29.91353 -29.93463 -29.98963 -30.06882
 -30.19304 -30.43388 -30.66307 -30.91696 -31.26275 -31.51142 -31.72911 -31.94612
 -32.05564 -32.12792 -32.18641 -32.21349 -32.23374 -32.26389 -32.30284 -32.37032
 -28.63759 -28.63837 -28.63982 -28.64410 -28.65302 -28.67089 -28.71763 -28.78651
 -28.89464 -29.09997 -29.28867 -29.47991 -29.69161 -29.80547 -29.88120 -29.93662
 -29.95737 -29.96738 -29.97159 -29.97423 -29.98085 -30.00190 -30.03555 -30.09578
 -27.61820 -27.61976 -27.62111 -27.62292 -27.62799 -27.64025 -27.67468 -27.72304
 -27.79562 -27.92346 -28.02221 -28.10393 -28.17338 -28.20178 -28.21707 -28.22741
 -28.23072 -28.23237 -28.23557 -28.23898 -28.24487 -28.26223 -28.28810 -28.33471
 -27.05852 -27.05904 -27.05989 -27.06214 -27.06657 -27.07533 -27.09773 -27.12887
 -27.17390 -27.24652 -27.29617 -27.33323 -27.36159 -27.37230 -27.37802 -27.38248
 -27.38402 -27.38467 -27.38617 -27.38850 -27.39311 -27.40652 -27.42729 -27.46521
 -26.41228 -26.41224 -26.41264 -26.41444 -26.41735 -26.42230 -26.43407 -26.45007
 -26.47185 -26.50287 -26.52201 -26.53522 -26.54509 -26.54861 -26.55027 -26.55144
 -26.55187 -26.55219 -26.55323 -26.55492 -26.55813 -26.56704 -26.58096 -26.60704
 -25.80163 -25.80170 -25.80204 -25.80333 -25.80526 -25.80860 -25.81686 -25.82724
 -25.84091 -25.85933 -25.86983 -25.87655 -25.88161 -25.88336 -25.88408 -25.88463
 -25.88477 -25.88520 -25.88714 -25.88757 -25.88816 -25.89437 -25.90299 -25.91763
 -25.51143 -25.51161 -25.51200 -25.51317 -25.51489 -25.51795 -25.52578 -25.53544
 -25.54774 -25.56368 -25.57253 -25.57810 -25.58220 -25.58365 -25.58430 -25.58474
 -25.58483 -25.58496 -25.58573 -25.58615 -25.58690 -25.59068 -25.59639 -25.60654
 -25.27395 -25.27410 -25.27445 -25.27559 -25.27720 -25.28000 -25.28704 -25.29566
 -25.30640 -25.32005 -25.32778 -25.33279 -25.33620 -25.33734 -25.33791 -25.33835
 -25.33850 -25.33851 -25.33850 -25.33898 -25.33998 -25.34198 -25.34506 -25.35138
 -25.09513 -25.09525 -25.09550 -25.09631 -25.09754 -25.09975 -25.10533 -25.11212
 -25.12045 -25.13082 -25.13644 -25.13999 -25.14245 -25.14336 -25.14380 -25.14397
 -25.14399 -25.14404 -25.14422 -25.14435 -25.14462 -25.14573 -25.14745 -25.15053
 -24.97363 -24.97376 -24.97399 -24.97466 -24.97573 -24.97772 -24.98273 -24.98871
 -24.99593 -25.00490 -25.00969 -25.01270 -25.01493 -25.01530 -25.01557 -25.01778
 -25.01871 -25.01855 -25.01869 -25.01881 -25.01904 -25.02051 -25.02260 -25.02635
 -25.02825 -25.02832 -25.02840 -25.02865 -25.02906 -25.02981 -25.03163 -25.03378
 -25.03627 -25.03957 -25.04135 -25.04228 -25.04286 -25.04362 -25.04494 -25.04701
 -25.04771 -25.04752 -25.04714 -25.04766 -25.04815 -25.04620 -25.04284 -25.03775
 -24.35722 -24.35732 -24.35753 -24.35817 -24.35920 -24.36109 -24.36569 -24.37105
 -24.37743 -24.38510 -24.38900 -24.39133 -24.39330 -24.39443 -24.39522 -24.39540
 -24.39551 -24.39602 -24.39757 -24.40024 -24.40541 -24.41904 -24.43867 -24.47073
 -24.67120 -24.67126 -24.67137 -24.67173 -24.67230 -24.67335 -24.67587 -24.67881
 -24.68211 -24.68585 -24.68873 -24.69129 -24.69253 -24.69257 -24.69257 -24.69284
 -24.69290 -24.69321 -24.69539 -24.69808 -24.70107 -24.70590 -24.71454 -24.72855
 -24.93779 -24.93779 -24.93781 -24.93793 -24.93813 -24.93848 -24.93924 -24.94027
 -24.94132 -24.94212 -24.94431 -24.94709 -24.94761 -24.94755 -24.94786 -24.94745
 -24.94680 -24.94698 -24.94993 -24.95225 -24.95363 -24.95426 -24.95324 -24.95058
 -24.90369 -24.90374 -24.90383 -24.90397 -24.90414 -24.90445 -24.90523 -24.90610
 -24.90706 -24.90817 -24.90881 -24.90930 -24.90966 -24.90930 -24.90934 -24.91203
 -24.91325 -24.91297 -24.91276 -24.91412 -24.91663 -24.92004 -24.92254 -24.92504
 -24.94343 -24.94346 -24.94352 -24.94361 -24.94373 -24.94396 -24.94451 -24.94517
 -24.94591 -24.94670 -24.94697 -24.94694 -24.94681 -24.94775 -24.94948 -24.95121
 -24.95134 -24.95129 -24.95304 -24.95406 -24.95467 -24.95729 -24.96135 -24.96561
 -24.98816 -24.98814 -24.98814 -24.98825 -24.98842 -24.98869 -24.98916 -24.98955
 -24.99002 -24.99083 -24.99131 -24.99150 -24.99162 -24.99296 -24.99475 -24.99496
 -24.99457 -24.99520 -24.99825 -24.99953 -24.99997 -25.00294 -25.00716 -25.01193
 -25.06763 -25.06762 -25.06770 -25.06800 -25.06828 -25.06850 -25.06868 -25.06916
 -25.06982 -25.07032 -25.07069 -25.07105 -25.07114 -25.07149 -25.07211 -25.07266
 -25.07330 -25.07432 -25.07595 -25.07722 -25.07889 -25.08263 -25.08626 -25.09038
 -25.12251 -25.12251 -25.12248 -25.12245 -25.12252 -25.12277 -25.12340 -25.12385
 -25.12412 -25.12435 -25.12477 -25.12532 -25.12569 -25.12606 -25.12655 -25.12697
 -25.12747 -25.12829 -25.12974 -25.13134 -25.13342 -25.13683 -25.14047 -25.14506
 -25.18268 -25.18266 -25.18259 -25.18247 -25.18244 -25.18251 -25.18285 -25.18332
 -25.18382 -25.18415 -25.18419 -25.18434 -25.18508 -25.18557 -25.18588 -25.18639
 -25.18694 -25.18774 -25.18935 -25.19086 -25.19277 -25.19646 -25.19994 -25.20426
 -25.25064 -25.25061 -25.25069 -25.25100 -25.25128 -25.25150 -25.25161 -25.25177
 -25.25198 -25.25210 -25.25250 -25.25301 -25.25310 -25.25333 -25.25385 -25.25448
 -25.25520 -25.25615 -25.25744 -25.25878 -25.26071 -25.26437 -25.26820 -25.27297
 -25.29936 -25.29934 -25.29945 -25.29985 -25.30022 -25.30051 -25.30065 -25.30069
 -25.30072 -25.30080 -25.30108 -25.30147 -25.30177 -25.30221 -25.30273 -25.30300
 -25.30366 -25.30476 -25.30606 -25.30735 -25.30924 -25.31276 -25.31645 -25.32116
 -25.36856 -25.36854 -25.36862 -25.36895 -25.36925 -25.36944 -25.36945 -25.36955
 -25.36982 -25.37007 -25.36953 -25.36905 -25.37043 -25.37166 -25.37204 -25.37139
 -25.37176 -25.37319 -25.37516 -25.37626 -25.37763 -25.38121 -25.38434 -25.38830
 -25.45576 -25.45573 -25.45577 -25.45601 -25.45622 -25.45628 -25.45613 -25.45633
 -25.45692 -25.45739 -25.45581 -25.45421 -25.45696 -25.45922 -25.45942 -25.45758
 -25.45758 -25.45943 -25.46228 -25.46313 -25.46382 -25.46751 -25.46991 -25.47292
 -25.51319 -25.51317 -25.51317 -25.51336 -25.51351 -25.51349 -25.51323 -25.51351
 -25.51432 -25.51493 -25.51265 -25.51032 -25.51397 -25.51691 -25.51699 -25.51437
 -25.51413 -25.51626 -25.51967 -25.52036 -25.52062 -25.52438 -25.52631 -25.52870
 -25.57408 -25.57405 -25.57403 -25.57416 -25.57424 -25.57414 -25.57377 -25.57414
 -25.57518 -25.57595 -25.57293 -25.56982 -25.57443 -25.57808 -25.57803 -25.57459
 -25.57409 -25.57653 -25.58053 -25.58104 -25.58084 -25.58468 -25.58611 -25.58785
 -25.64329 -25.64326 -25.64320 -25.64327 -25.64329 -25.64310 -25.64261 -25.64307
 -25.64438 -25.64532 -25.64147 -25.63747 -25.64317 -25.64764 -25.64744 -25.64305
 -25.64228 -25.64505 -25.64974 -25.65004 -25.64932 -25.65325 -25.65413 -25.65512
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 4   / DATE= 04/11/99
 -35.50114 -35.50343 -35.50587 -35.51703 -35.54549 -35.60380 -35.74245 -35.90191
 -36.11488 -36.46782 -36.76212 -37.06820 -37.47441 -37.77127 -38.07338 -38.53893
 -39.01700 -39.69684 -40.93737 -42.01691 -43.06601 -44.18596 -44.72560 -45.04180
 -33.72058 -33.72256 -33.72479 -33.73447 -33.75839 -33.80701 -33.92415 -34.06305
