* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
579.000 145.000   7.781   0.286  -1.502
580.000 145.000   7.784   0.237  -1.504
581.000 146.000   7.757   0.187  -1.549
582.000 146.000   7.755   0.237  -1.547
583.000 146.000   7.784   0.237  -1.504
584.000 146.000   7.787   0.187  -1.506
585.000 147.000   7.761   0.138  -1.551
586.000 147.000   7.757   0.187  -1.549
587.000 147.000   7.787   0.187  -1.506
588.000 147.000   7.790   0.138  -1.508
589.000 148.000   7.765   0.089  -1.554
590.000 148.000   7.761   0.138  -1.551
591.000 148.000   7.790   0.138  -1.508
592.000 148.000   7.794   0.089  -1.511
593.000 149.000   7.770   0.040  -1.557
594.000 149.000   7.765   0.089  -1.554
595.000 149.000   7.794   0.089  -1.511
596.000 149.000   7.799   0.040  -1.514
597.000 150.000   7.735   0.559  -1.597
598.000 150.000   7.750   0.614  -1.607
599.000 150.000   7.779   0.614  -1.563
600.000 150.000   7.764   0.559  -1.554
601.000 151.000   7.730   0.505  -1.593
602.000 151.000   7.735   0.559  -1.597
603.000 151.000   7.764   0.559  -1.554
604.000 151.000   7.759   0.505  -1.550
605.000 152.000   7.727   0.450  -1.591
606.000 152.000   7.730   0.505  -1.593
607.000 152.000   7.759   0.505  -1.550
608.000 152.000   7.756   0.450  -1.548
609.000 153.000   7.725   0.395  -1.590
610.000 153.000   7.727   0.450  -1.591
611.000 153.000   7.756   0.450  -1.548
612.000 153.000   7.754   0.395  -1.547
613.000 154.000   7.724   0.340  -1.589
614.000 154.000   7.725   0.395  -1.590
615.000 154.000   7.754   0.395  -1.547
616.000 154.000   7.753   0.340  -1.546
617.000 155.000   7.723   0.286  -1.588
618.000 155.000   7.724   0.340  -1.589
619.000 155.000   7.753   0.340  -1.546
620.000 155.000   7.752   0.286  -1.545
621.000 156.000   7.726   0.237  -1.590
622.000 156.000   7.723   0.286  -1.588
623.000 156.000   7.752   0.286  -1.545
624.000 156.000   7.755   0.237  -1.547
625.000 157.000   7.728   0.187  -1.592
626.000 157.000   7.726   0.237  -1.590
627.000 157.000   7.755   0.237  -1.547
628.000 157.000   7.757   0.187  -1.549
629.000 158.000   7.732   0.138  -1.594
630.000 158.000   7.728   0.187  -1.592
631.000 158.000   7.757   0.187  -1.549
632.000 158.000   7.761   0.138  -1.551
633.000 159.000   7.736   0.089  -1.597
634.000 159.000   7.732   0.138  -1.594
635.000 159.000   7.761   0.138  -1.551
636.000 159.000   7.765   0.089  -1.554
637.000 160.000   7.741   0.040  -1.600
638.000 160.000   7.736   0.089  -1.597
639.000 160.000   7.765   0.089  -1.554
640.000 160.000   7.770   0.040  -1.557
641.000 161.000   7.706   0.559  -1.640
642.000 161.000   7.721   0.614  -1.650
643.000 161.000   7.750   0.614  -1.607
644.000 161.000   7.735   0.559  -1.597
645.000 162.000   7.701   0.505  -1.636
646.000 162.000   7.706   0.559  -1.640
647.000 162.000   7.735   0.559  -1.597
648.000 162.000   7.730   0.505  -1.593
649.000 163.000   7.698   0.450  -1.635
650.000 163.000   7.701   0.505  -1.636
651.000 163.000   7.730   0.505  -1.593
652.000 163.000   7.727   0.450  -1.591
653.000 164.000   7.696   0.395  -1.633
654.000 164.000   7.698   0.450  -1.635
655.000 164.000   7.727   0.450  -1.591
656.000 164.000   7.725   0.395  -1.590
657.000 165.000   7.695   0.340  -1.632
658.000 165.000   7.696   0.395  -1.633
659.000 165.000   7.725   0.395  -1.590
660.000 165.000   7.724   0.340  -1.589
661.000 166.000   7.694   0.286  -1.632
662.000 166.000   7.695   0.340  -1.632
663.000 166.000   7.724   0.340  -1.589
664.000 166.000   7.723   0.286  -1.588
665.000 167.000   7.696   0.237  -1.633
666.000 167.000   7.694   0.286  -1.632
667.000 167.000   7.723   0.286  -1.588
668.000 167.000   7.726   0.237  -1.590
669.000 168.000   7.699   0.187  -1.635
670.000 168.000   7.696   0.237  -1.633
671.000 168.000   7.726   0.237  -1.590
672.000 168.000   7.728   0.187  -1.592
673.000 169.000   7.702   0.138  -1.638
674.000 169.000   7.699   0.187  -1.635
675.000 169.000   7.728   0.187  -1.592
676.000 169.000   7.732   0.138  -1.594
677.000 170.000   7.706   0.089  -1.640
678.000 170.000   7.702   0.138  -1.638
679.000 170.000   7.732   0.138  -1.594
680.000 170.000   7.736   0.089  -1.597
681.000 171.000   7.712   0.040  -1.644
682.000 171.000   7.706   0.089  -1.640
683.000 171.000   7.736   0.089  -1.597
684.000 171.000   7.741   0.040  -1.600
685.000 172.000   7.677   0.559  -1.683
686.000 172.000   7.692   0.614  -1.693
687.000 172.000   7.721   0.614  -1.650
688.000 172.000   7.706   0.559  -1.640
689.000 173.000   7.672   0.505  -1.680
690.000 173.000   7.677   0.559  -1.683
691.000 173.000   7.706   0.559  -1.640
692.000 173.000   7.701   0.505  -1.636
693.000 174.000   7.669   0.450  -1.678
694.000 174.000   7.672   0.505  -1.680
695.000 174.000   7.701   0.505  -1.636
696.000 174.000   7.698   0.450  -1.635
697.000 175.000   7.667   0.395  -1.676
698.000 175.000   7.669   0.450  -1.678
699.000 175.000   7.698   0.450  -1.635
700.000 175.000   7.696   0.395  -1.633
701.000 176.000   7.666   0.340  -1.676
702.000 176.000   7.667   0.395  -1.676
703.000 176.000   7.696   0.395  -1.633
704.000 176.000   7.695   0.340  -1.632
705.000 177.000   7.665   0.286  -1.675
706.000 177.000   7.666   0.340  -1.676
707.000 177.000   7.695   0.340  -1.632
708.000 177.000   7.694   0.286  -1.632
709.000 178.000   7.667   0.237  -1.677
710.000 178.000   7.665   0.286  -1.675
711.000 178.000   7.694   0.286  -1.632
712.000 178.000   7.696   0.237  -1.633
713.000 179.000   7.670   0.187  -1.679
714.000 179.000   7.667   0.237  -1.677
715.000 179.000   7.696   0.237  -1.633
716.000 179.000   7.699   0.187  -1.635
717.000 180.000   7.673   0.138  -1.681
718.000 180.000   7.670   0.187  -1.679
719.000 180.000   7.699   0.187  -1.635
720.000 180.000   7.702   0.138  -1.638
721.000 181.000   7.677   0.089  -1.683
722.000 181.000   7.673   0.138  -1.681
723.000 181.000   7.702   0.138  -1.638
724.000 181.000   7.706   0.089  -1.640
725.000 182.000   7.682   0.040  -1.687
726.000 182.000   7.677   0.089  -1.683
727.000 182.000   7.706   0.089  -1.640
728.000 182.000   7.712   0.040  -1.644
729.000 183.000   7.648   0.559  -1.726
730.000 183.000   7.663   0.614  -1.736
731.000 183.000   7.692   0.614  -1.693
732.000 183.000   7.677   0.559  -1.683
733.000 184.000   7.643   0.505  -1.723
734.000 184.000   7.648   0.559  -1.726
735.000 184.000   7.677   0.559  -1.683
736.000 184.000   7.672   0.505  -1.680
737.000 185.000   7.640   0.450  -1.721
738.000 185.000   7.643   0.505  -1.723
739.000 185.000   7.672   0.505  -1.680
740.000 185.000   7.669   0.450  -1.678
741.000 186.000   7.638   0.395  -1.720
742.000 186.000   7.640   0.450  -1.721
743.000 186.000   7.669   0.450  -1.678
744.000 186.000   7.667   0.395  -1.676
745.000 187.000   7.637   0.340  -1.719
746.000 187.000   7.638   0.395  -1.720
747.000 187.000   7.667   0.395  -1.676
748.000 187.000   7.666   0.340  -1.676
749.000 188.000   7.636   0.286  -1.718
750.000 188.000   7.637   0.340  -1.719
751.000 188.000   7.666   0.340  -1.676
752.000 188.000   7.665   0.286  -1.675
753.000 189.000   7.638   0.237  -1.720
754.000 189.000   7.636   0.286  -1.718
755.000 189.000   7.665   0.286  -1.675
756.000 189.000   7.667   0.237  -1.677
757.000 190.000   7.641   0.187  -1.722
758.000 190.000   7.638   0.237  -1.720
759.000 190.000   7.667   0.237  -1.677
760.000 190.000   7.670   0.187  -1.679
761.000 191.000   7.644   0.138  -1.724
762.000 191.000   7.641   0.187  -1.722
763.000 191.000   7.670   0.187  -1.679
764.000 191.000   7.673   0.138  -1.681
765.000 192.000   7.648   0.089  -1.726
766.000 192.000   7.644   0.138  -1.724
767.000 192.000   7.673   0.138  -1.681
768.000 192.000   7.677   0.089  -1.683
769.000 193.000   7.653   0.040  -1.730
770.000 193.000   7.648   0.089  -1.726
771.000 193.000   7.677   0.089  -1.683
772.000 193.000   7.682   0.040  -1.687
773.000 194.000   7.619   0.559  -1.769
774.000 194.000   7.634   0.614  -1.780
775.000 194.000   7.663   0.614  -1.736
776.000 194.000   7.648   0.559  -1.726
777.000 195.000   7.614   0.505  -1.766
778.000 195.000   7.619   0.559  -1.769
779.000 195.000   7.648   0.559  -1.726
780.000 195.000   7.643   0.505  -1.723
781.000 196.000   7.611   0.450  -1.764
782.000 196.000   7.614   0.505  -1.766
783.000 196.000   7.643   0.505  -1.723
784.000 196.000   7.640   0.450  -1.721
785.000 197.000   7.609   0.395  -1.763
786.000 197.000   7.611   0.450  -1.764
787.000 197.000   7.640   0.450  -1.721
788.000 197.000   7.638   0.395  -1.720
789.000 198.000   7.608   0.340  -1.762
790.000 198.000   7.609   0.395  -1.763
791.000 198.000   7.638   0.395  -1.720
792.000 198.000   7.637   0.340  -1.719
793.000 199.000   7.607   0.286  -1.761
794.000 199.000   7.608   0.340  -1.762
795.000 199.000   7.637   0.340  -1.719
796.000 199.000   7.636   0.286  -1.718
797.000 200.000   7.609   0.237  -1.763
798.000 200.000   7.607   0.286  -1.761
799.000 200.000   7.636   0.286  -1.718
800.000 200.000   7.638   0.237  -1.720
801.000 201.000   7.612   0.187  -1.765
802.000 201.000   7.609   0.237  -1.763
803.000 201.000   7.638   0.237  -1.720
804.000 201.000   7.641   0.187  -1.722
805.000 202.000   7.615   0.138  -1.767
806.000 202.000   7.612   0.187  -1.765
807.000 202.000   7.641   0.187  -1.722
808.000 202.000   7.644   0.138  -1.724
809.000 203.000   7.619   0.089  -1.770
810.000 203.000   7.615   0.138  -1.767
811.000 203.000   7.644   0.138  -1.724
812.000 203.000   7.648   0.089  -1.726
813.000 204.000   7.624   0.040  -1.773
814.000 204.000   7.619   0.089  -1.770
815.000 204.000   7.648   0.089  -1.726
816.000 204.000   7.653   0.040  -1.730
817.000 205.000   7.590   0.559  -1.813
818.000 205.000   7.605   0.614  -1.823
819.000 205.000   7.634   0.614  -1.780
820.000 205.000   7.619   0.559  -1.769
821.000 206.000   7.585   0.505  -1.809
822.000 206.000   7.590   0.559  -1.813
823.000 206.000   7.619   0.559  -1.769
824.000 206.000   7.614   0.505  -1.766
825.000 207.000   7.582   0.450  -1.807
826.000 207.000   7.585   0.505  -1.809
827.000 207.000   7.614   0.505  -1.766
828.000 207.000   7.611   0.450  -1.764
829.000 208.000   7.580   0.395  -1.806
830.000 208.000   7.582   0.450  -1.807
831.000 208.000   7.611   0.450  -1.764
832.000 208.000   7.609   0.395  -1.763
833.000 209.000   7.579   0.340  -1.805
834.000 209.000   7.580   0.395  -1.806
835.000 209.000   7.609   0.395  -1.763
836.000 209.000   7.608   0.340  -1.762
837.000 210.000   7.577   0.286  -1.804
838.000 210.000   7.579   0.340  -1.805
839.000 210.000   7.608   0.340  -1.762
840.000 210.000   7.607   0.286  -1.761
841.000 211.000   7.580   0.237  -1.806
842.000 211.000   7.577   0.286  -1.804
843.000 211.000   7.607   0.286  -1.761
844.000 211.000   7.609   0.237  -1.763
845.000 212.000   7.583   0.187  -1.808
846.000 212.000   7.580   0.237  -1.806
847.000 212.000   7.609   0.237  -1.763
848.000 212.000   7.612   0.187  -1.765
849.000 213.000   7.586   0.138  -1.810
850.000 213.000   7.583   0.187  -1.808
851.000 213.000   7.612   0.187  -1.765
852.000 213.000   7.615   0.138  -1.767
853.000 214.000   7.590   0.089  -1.813
854.000 214.000   7.586   0.138  -1.810
855.000 214.000   7.615   0.138  -1.767
856.000 214.000   7.619   0.089  -1.770
857.000 215.000   7.595   0.040  -1.816
858.000 215.000   7.590   0.089  -1.813
859.000 215.000   7.619   0.089  -1.770
860.000 215.000   7.624   0.040  -1.773
861.000 216.000   7.866   0.614  -1.434
862.000 216.000   7.875   0.624  -1.440
863.000 216.000   7.904   0.624  -1.397
864.000 216.000   7.895   0.614  -1.391
865.000 217.000   7.837   0.614  -1.477
866.000 217.000   7.846   0.624  -1.483
867.000 217.000   7.875   0.624  -1.440
868.000 217.000   7.866   0.614  -1.434
869.000 218.000   7.808   0.614  -1.520
870.000 218.000   7.817   0.624  -1.526
871.000 218.000   7.846   0.624  -1.483
872.000 218.000   7.837   0.614  -1.477
873.000 219.000   7.779   0.614  -1.563
874.000 219.000   7.788   0.624  -1.570
875.000 219.000   7.817   0.624  -1.526
876.000 219.000   7.808   0.614  -1.520
877.000 220.000   7.750   0.614  -1.607
878.000 220.000   7.759   0.624  -1.613
879.000 220.000   7.788   0.624  -1.570
880.000 220.000   7.779   0.614  -1.563
881.000 221.000   7.721   0.614  -1.650
882.000 221.000   7.730   0.624  -1.656
883.000 221.000   7.759   0.624  -1.613
884.000 221.000   7.750   0.614  -1.607
885.000 222.000   7.692   0.614  -1.693
886.000 222.000   7.701   0.624  -1.699
887.000 222.000   7.730   0.624  -1.656
888.000 222.000   7.721   0.614  -1.650
889.000 223.000   7.663   0.614  -1.736
890.000 223.000   7.672   0.624  -1.742
891.000 223.000   7.701   0.624  -1.699
892.000 223.000   7.692   0.614  -1.693
893.000 224.000   7.634   0.614  -1.780
894.000 224.000   7.643   0.624  -1.786
895.000 224.000   7.672   0.624  -1.742
896.000 224.000   7.663   0.614  -1.736
897.000 225.000   7.605   0.614  -1.823
898.000 225.000   7.614   0.624  -1.829
899.000 225.000   7.643   0.624  -1.786
900.000 225.000   7.634   0.614  -1.780
901.000 226.000   7.895   0.614  -1.391
902.000 226.000   7.904   0.624  -1.397
903.000 226.000   7.910   0.624  -1.389
904.000 226.000   7.901   0.614  -1.383
905.000 227.000   7.880   0.559  -1.381
906.000 227.000   7.895   0.614  -1.391
907.000 227.000   7.901   0.614  -1.383
908.000 227.000   7.886   0.559  -1.372
909.000 228.000   7.875   0.505  -1.377
910.000 228.000   7.880   0.559  -1.381
911.000 228.000   7.886   0.559  -1.372
912.000 228.000   7.881   0.505  -1.369
913.000 229.000   7.872   0.450  -1.375
914.000 229.000   7.875   0.505  -1.377
915.000 229.000   7.881   0.505  -1.369
916.000 229.000   7.878   0.450  -1.367
917.000 230.000   7.870   0.395  -1.374
918.000 230.000   7.872   0.450  -1.375
919.000 230.000   7.878   0.450  -1.367
920.000 230.000   7.876   0.395  -1.366
921.000 231.000   7.869   0.340  -1.373
922.000 231.000   7.870   0.395  -1.374
923.000 231.000   7.876   0.395  -1.366
924.000 231.000   7.875   0.340  -1.365
925.000 232.000   7.868   0.286  -1.373
926.000 232.000   7.869   0.340  -1.373
927.000 232.000   7.875   0.340  -1.365
928.000 232.000   7.874   0.286  -1.364
929.000 233.000   7.871   0.237  -1.374
930.000 233.000   7.868   0.286  -1.373
931.000 233.000   7.874   0.286  -1.364
932.000 233.000   7.876   0.237  -1.366
933.000 234.000   7.874   0.187  -1.376
934.000 234.000   7.871   0.237  -1.374
935.000 234.000   7.876   0.237  -1.366
936.000 234.000   7.879   0.187  -1.368
937.000 235.000   7.877   0.138  -1.378
938.000 235.000   7.874   0.187  -1.376
939.000 235.000   7.879   0.187  -1.368
940.000 235.000   7.883   0.138  -1.370
941.000 236.000   7.881   0.089  -1.381
942.000 236.000   7.877   0.138  -1.378
943.000 236.000   7.883   0.138  -1.370
944.000 236.000   7.886   0.089  -1.373
945.000 237.000   7.886   0.040  -1.384
946.000 237.000   7.881   0.089  -1.381
947.000 237.000   7.886   0.089  -1.373
948.000 237.000   7.891   0.040  -1.376
949.000 238.000   7.887   0.030  -1.385
950.000 238.000   7.886   0.040  -1.384
951.000 238.000   7.891   0.040  -1.376
952.000 238.000   7.893   0.030  -1.377
953.000 239.000   7.858   0.030  -1.429
954.000 239.000   7.857   0.040  -1.428
955.000 239.000   7.886   0.040  -1.384
956.000 239.000   7.887   0.030  -1.385
957.000 240.000   7.829   0.030  -1.472
958.000 240.000   7.828   0.040  -1.471
959.000 240.000   7.857   0.040  -1.428
960.000 240.000   7.858   0.030  -1.429
961.000 241.000   7.800   0.030  -1.515
962.000 241.000   7.799   0.040  -1.514
963.000 241.000   7.828   0.040  -1.471
964.000 241.000   7.829   0.030  -1.472
965.000 242.000   7.771   0.030  -1.558
966.000 242.000   7.770   0.040  -1.557
967.000 242.000   7.799   0.040  -1.514
968.000 242.000   7.800   0.030  -1.515
969.000 243.000   7.742   0.030  -1.601
970.000 243.000   7.741   0.040  -1.600
971.000 243.000   7.770   0.040  -1.557
972.000 243.000   7.771   0.030  -1.558
973.000 244.000   7.713   0.030  -1.644
974.000 244.000   7.712   0.040  -1.644
975.000 244.000   7.741   0.040  -1.600
976.000 244.000   7.742   0.030  -1.601
977.000 245.000   7.684   0.030  -1.688
978.000 245.000   7.682   0.040  -1.687
979.000 245.000   7.712   0.040  -1.644
980.000 245.000   7.713   0.030  -1.644
981.000 246.000   7.655   0.030  -1.731
982.000 246.000   7.653   0.040  -1.730
983.000 246.000   7.682   0.040  -1.687
984.000 246.000   7.684   0.030  -1.688
985.000 247.000   7.626   0.030  -1.774
986.000 247.000   7.624   0.040  -1.773
987.000 247.000   7.653   0.040  -1.730
988.000 247.000   7.655   0.030  -1.731
989.000 248.000   7.597   0.030  -1.817
990.000 248.000   7.595   0.040  -1.816
991.000 248.000   7.624   0.040  -1.773
992.000 248.000   7.626   0.030  -1.774
993.000 249.000   7.597   0.624  -1.880
994.000 249.000   7.626   0.624  -1.837
995.000 249.000   7.630   0.624  -1.840
996.000 249.000   7.601   0.624  -1.883
997.000 250.000   7.568   0.624  -1.923
998.000 250.000   7.597   0.624  -1.880
999.000 250.000   7.601   0.624  -1.883
1000.000 250.000   7.572   0.624  -1.926
1001.000 251.000   7.539   0.624  -1.967
1002.000 251.000   7.568   0.624  -1.923
1003.000 251.000   7.572   0.624  -1.926
1004.000 251.000   7.543   0.624  -1.969
1005.000 252.000   7.510   0.624  -2.010
1006.000 252.000   7.539   0.624  -1.967
1007.000 252.000   7.543   0.624  -1.969
1008.000 252.000   7.514   0.624  -2.013
1009.000 253.000   7.481   0.624  -2.053
1010.000 253.000   7.510   0.624  -2.010
1011.000 253.000   7.514   0.624  -2.013
1012.000 253.000   7.485   0.624  -2.056
1013.000 254.000   7.452   0.624  -2.096
1014.000 254.000   7.481   0.624  -2.053
1015.000 254.000   7.485   0.624  -2.056
1016.000 254.000   7.456   0.624  -2.099
1017.000 255.000   7.423   0.624  -2.139
1018.000 255.000   7.452   0.624  -2.096
1019.000 255.000   7.456   0.624  -2.099
1020.000 255.000   7.427   0.624  -2.142
1021.000 256.000   7.394   0.624  -2.183
1022.000 256.000   7.423   0.624  -2.139
1023.000 256.000   7.427   0.624  -2.142
1024.000 256.000   7.398   0.624  -2.185
1025.000 257.000   7.365   0.624  -2.226
1026.000 257.000   7.394   0.624  -2.183
1027.000 257.000   7.398   0.624  -2.185
1028.000 257.000   7.369   0.624  -2.228
1029.000 258.000   7.336   0.624  -2.269
1030.000 258.000   7.365   0.624  -2.226
1031.000 258.000   7.369   0.624  -2.228
1032.000 258.000   7.340   0.624  -2.272
1033.000 259.000   7.330   0.624  -2.277
1034.000 259.000   7.336   0.624  -2.269
1035.000 259.000   7.340   0.624  -2.272
1036.000 259.000   7.334   0.624  -2.280
1037.000 260.000   7.321   0.614  -2.271
1038.000 260.000   7.330   0.624  -2.277
1039.000 260.000   7.334   0.624  -2.280
1040.000 260.000   7.325   0.614  -2.274
1041.000 261.000   7.306   0.559  -2.261
1042.000 261.000   7.321   0.614  -2.271
1043.000 261.000   7.325   0.614  -2.274
1044.000 261.000   7.310   0.559  -2.264
1045.000 262.000   7.301   0.505  -2.258
1046.000 262.000   7.306   0.559  -2.261
1047.000 262.000   7.310   0.559  -2.264
1048.000 262.000   7.305   0.505  -2.260
1049.000 263.000   7.298   0.450  -2.256
1050.000 263.000   7.301   0.505  -2.258
1051.000 263.000   7.305   0.505  -2.260
1052.000 263.000   7.302   0.450  -2.259
1053.000 264.000   7.296   0.395  -2.255
1054.000 264.000   7.298   0.450  -2.256
1055.000 264.000   7.302   0.450  -2.259
1056.000 264.000   7.300   0.395  -2.257
1057.000 265.000   7.295   0.340  -2.253
1058.000 265.000   7.296   0.395  -2.255
1059.000 265.000   7.300   0.395  -2.257
1060.000 265.000   7.299   0.340  -2.256
1061.000 266.000   7.294   0.286  -2.253
1062.000 266.000   7.295   0.340  -2.253
1063.000 266.000   7.299   0.340  -2.256
1064.000 266.000   7.298   0.286  -2.256
1065.000 267.000   7.296   0.237  -2.255
1066.000 267.000   7.294   0.286  -2.253
1067.000 267.000   7.298   0.286  -2.256
1068.000 267.000   7.301   0.237  -2.257
1069.000 268.000   7.299   0.187  -2.257
1070.000 268.000   7.296   0.237  -2.255
1071.000 268.000   7.301   0.237  -2.257
1072.000 268.000   7.303   0.187  -2.259
1073.000 269.000   7.303   0.138  -2.259
1074.000 269.000   7.299   0.187  -2.257
1075.000 269.000   7.303   0.187  -2.259
1076.000 269.000   7.307   0.138  -2.261
1077.000 270.000   7.306   0.089  -2.261
1078.000 270.000   7.303   0.138  -2.259
1079.000 270.000   7.307   0.138  -2.261
1080.000 270.000   7.311   0.089  -2.264
1081.000 271.000   7.311   0.040  -2.265
1082.000 271.000   7.306   0.089  -2.261
1083.000 271.000   7.311   0.089  -2.264
1084.000 271.000   7.316   0.040  -2.268
1085.000 272.000   7.313   0.030  -2.266
1086.000 272.000   7.311   0.040  -2.265
1087.000 272.000   7.316   0.040  -2.268
1088.000 272.000   7.317   0.030  -2.268
1089.000 273.000   7.318   0.030  -2.257
1090.000 273.000   7.313   0.030  -2.266
1091.000 273.000   7.317   0.030  -2.268
1092.000 273.000   7.322   0.030  -2.260
1093.000 274.000   7.348   0.030  -2.214
1094.000 274.000   7.318   0.030  -2.257
1095.000 274.000   7.322   0.030  -2.260
1096.000 274.000   7.352   0.030  -2.217
1097.000 275.000   7.377   0.030  -2.171
1098.000 275.000   7.348   0.030  -2.214
1099.000 275.000   7.352   0.030  -2.217
1100.000 275.000   7.381   0.030  -2.174
1101.000 276.000   7.406   0.030  -2.128
1102.000 276.000   7.377   0.030  -2.171
1103.000 276.000   7.381   0.030  -2.174
1104.000 276.000   7.410   0.030  -2.131
1105.000 277.000   7.435   0.030  -2.085
1106.000 277.000   7.406   0.030  -2.128
1107.000 277.000   7.410   0.030  -2.131
1108.000 277.000   7.439   0.030  -2.087
1109.000 278.000   7.464   0.030  -2.041
1110.000 278.000   7.435   0.030  -2.085
1111.000 278.000   7.439   0.030  -2.087
1112.000 278.000   7.468   0.030  -2.044
1113.000 279.000   7.493   0.030  -1.998
1114.000 279.000   7.464   0.030  -2.041
1115.000 279.000   7.468   0.030  -2.044
1116.000 279.000   7.497   0.030  -2.001
1117.000 280.000   7.522   0.030  -1.955
1118.000 280.000   7.493   0.030  -1.998
1119.000 280.000   7.497   0.030  -2.001
1120.000 280.000   7.526   0.030  -1.958
1121.000 281.000   7.551   0.030  -1.912
1122.000 281.000   7.522   0.030  -1.955
1123.000 281.000   7.526   0.030  -1.958
1124.000 281.000   7.555   0.030  -1.915
1125.000 282.000   7.580   0.030  -1.869
1126.000 282.000   7.551   0.030  -1.912
1127.000 282.000   7.555   0.030  -1.915
1128.000 282.000   7.584   0.030  -1.871
1129.000 283.000   7.609   0.030  -1.825
1130.000 283.000   7.580   0.030  -1.869
1131.000 283.000   7.584   0.030  -1.871
1132.000 283.000   7.613   0.030  -1.828
1133.000 284.000   7.593   0.624  -1.877
1134.000 284.000   7.622   0.624  -1.834
1135.000 284.000   7.626   0.624  -1.837
1136.000 284.000   7.597   0.624  -1.880
1137.000 285.000   7.564   0.624  -1.921
1138.000 285.000   7.593   0.624  -1.877
1139.000 285.000   7.597   0.624  -1.880
1140.000 285.000   7.568   0.624  -1.923
1141.000 286.000   7.535   0.624  -1.964
1142.000 286.000   7.564   0.624  -1.921
1143.000 286.000   7.568   0.624  -1.923
1144.000 286.000   7.539   0.624  -1.967
1145.000 287.000   7.506   0.624  -2.007
1146.000 287.000   7.535   0.624  -1.964
1147.000 287.000   7.539   0.624  -1.967
1148.000 287.000   7.510   0.624  -2.010
1149.000 288.000   7.477   0.624  -2.050
1150.000 288.000   7.506   0.624  -2.007
1151.000 288.000   7.510   0.624  -2.010
1152.000 288.000   7.481   0.624  -2.053
1153.000 289.000   7.448   0.624  -2.093
1154.000 289.000   7.477   0.624  -2.050
1155.000 289.000   7.481   0.624  -2.053
1156.000 289.000   7.452   0.624  -2.096
1157.000 290.000   7.419   0.624  -2.137
1158.000 290.000   7.448   0.624  -2.093
1159.000 290.000   7.452   0.624  -2.096
1160.000 290.000   7.423   0.624  -2.139
1161.000 291.000   7.390   0.624  -2.180
1162.000 291.000   7.419   0.624  -2.137
1163.000 291.000   7.423   0.624  -2.139
1164.000 291.000   7.394   0.624  -2.183
1165.000 292.000   7.361   0.624  -2.223
1166.000 292.000   7.390   0.624  -2.180
1167.000 292.000   7.394   0.624  -2.183
1168.000 292.000   7.365   0.624  -2.226
1169.000 293.000   7.331   0.624  -2.266
1170.000 293.000   7.361   0.624  -2.223
1171.000 293.000   7.365   0.624  -2.226
1172.000 293.000   7.336   0.624  -2.269
1173.000 294.000   7.326   0.624  -2.274
1174.000 294.000   7.331   0.624  -2.266
1175.000 294.000   7.336   0.624  -2.269
1176.000 294.000   7.330   0.624  -2.277
1177.000 295.000   7.317   0.614  -2.268
1178.000 295.000   7.326   0.624  -2.274
1179.000 295.000   7.330   0.624  -2.277
1180.000 295.000   7.321   0.614  -2.271
1181.000 296.000   7.302   0.559  -2.258
1182.000 296.000   7.317   0.614  -2.268
1183.000 296.000   7.321   0.614  -2.271
1184.000 296.000   7.306   0.559  -2.261
1185.000 297.000   7.297   0.505  -2.255
1186.000 297.000   7.302   0.559  -2.258
1187.000 297.000   7.306   0.559  -2.261
1188.000 297.000   7.301   0.505  -2.258
1189.000 298.000   7.294   0.450  -2.253
1190.000 298.000   7.297   0.505  -2.255
1191.000 298.000   7.301   0.505  -2.258
1192.000 298.000   7.298   0.450  -2.256
1193.000 299.000   7.292   0.395  -2.252
1194.000 299.000   7.294   0.450  -2.253
1195.000 299.000   7.298   0.450  -2.256
1196.000 299.000   7.296   0.395  -2.255
1197.000 300.000   7.291   0.340  -2.251
1198.000 300.000   7.292   0.395  -2.252
1199.000 300.000   7.296   0.395  -2.255
1200.000 300.000   7.295   0.340  -2.253
1201.000 301.000   7.290   0.286  -2.250
1202.000 301.000   7.291   0.340  -2.251
1203.000 301.000   7.295   0.340  -2.253
1204.000 301.000   7.294   0.286  -2.253
1205.000 302.000   7.292   0.237  -2.252
1206.000 302.000   7.290   0.286  -2.250
1207.000 302.000   7.294   0.286  -2.253
1208.000 302.000   7.296   0.237  -2.255
1209.000 303.000   7.295   0.187  -2.254
1210.000 303.000   7.292   0.237  -2.252
1211.000 303.000   7.296   0.237  -2.255
1212.000 303.000   7.299   0.187  -2.257
1213.000 304.000   7.298   0.138  -2.256
1214.000 304.000   7.295   0.187  -2.254
1215.000 304.000   7.299   0.187  -2.257
1216.000 304.000   7.303   0.138  -2.259
1217.000 305.000   7.302   0.089  -2.259
1218.000 305.000   7.298   0.138  -2.256
