* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
131.000  33.000   5.408  -0.091   4.702
132.000  33.000   5.338  -0.079   4.717
133.000  34.000   5.267  -0.066   4.723
134.000  34.000   5.337  -0.078   4.708
135.000  34.000   5.338  -0.079   4.717
136.000  34.000   5.269  -0.066   4.732
137.000  35.000   5.198  -0.054   4.738
138.000  35.000   5.267  -0.066   4.723
139.000  35.000   5.269  -0.066   4.732
140.000  35.000   5.199  -0.054   4.747
141.000  36.000   5.128  -0.042   4.753
142.000  36.000   5.198  -0.054   4.738
143.000  36.000   5.199  -0.054   4.747
144.000  36.000   5.130  -0.042   4.761
145.000  37.000   5.059  -0.029   4.768
146.000  37.000   5.128  -0.042   4.753
147.000  37.000   5.130  -0.042   4.761
148.000  37.000   5.061  -0.030   4.776
149.000  38.000   5.051  -0.028   4.774
150.000  38.000   5.059  -0.029   4.768
151.000  38.000   5.061  -0.030   4.776
152.000  38.000   5.053  -0.028   4.783
153.000  39.000   5.044  -0.027   4.781
154.000  39.000   5.051  -0.028   4.774
155.000  39.000   5.053  -0.028   4.783
156.000  39.000   5.046  -0.027   4.790
157.000  40.000   5.037  -0.026   4.788
158.000  40.000   5.044  -0.027   4.781
159.000  40.000   5.046  -0.027   4.790
160.000  40.000   5.039  -0.026   4.796
161.000  41.000   5.029  -0.024   4.795
162.000  41.000   5.037  -0.026   4.788
163.000  41.000   5.039  -0.026   4.796
164.000  41.000   5.031  -0.025   4.803
165.000  42.000   5.022  -0.023   4.801
166.000  42.000   5.029  -0.024   4.795
167.000  42.000   5.031  -0.025   4.803
168.000  42.000   5.024  -0.023   4.810
169.000  43.000   5.020  -0.022   4.809
170.000  43.000   5.022  -0.023   4.801
171.000  43.000   5.024  -0.023   4.810
172.000  43.000   5.021  -0.023   4.817
173.000  44.000   5.017  -0.022   4.817
174.000  44.000   5.020  -0.022   4.809
175.000  44.000   5.021  -0.023   4.817
176.000  44.000   5.019  -0.022   4.825
177.000  45.000   5.015  -0.022   4.825
178.000  45.000   5.017  -0.022   4.817
179.000  45.000   5.019  -0.022   4.825
180.000  45.000   5.016  -0.022   4.833
181.000  46.000   5.012  -0.021   4.832
182.000  46.000   5.015  -0.022   4.825
183.000  46.000   5.016  -0.022   4.833
184.000  46.000   5.014  -0.021   4.841
185.000  47.000   5.007  -0.020   4.849
186.000  47.000   5.012  -0.021   4.832
187.000  47.000   5.014  -0.021   4.841
188.000  47.000   5.009  -0.021   4.857
189.000  48.000   5.005  -0.029   4.846
190.000  48.000   5.007  -0.020   4.849
191.000  48.000   5.009  -0.021   4.857
192.000  48.000   5.007  -0.029   4.855
193.000  49.000   4.990  -0.094   4.832
194.000  49.000   5.005  -0.029   4.846
195.000  49.000   5.007  -0.029   4.855
196.000  49.000   4.992  -0.094   4.840
197.000  50.000   4.977  -0.159   4.822
198.000  50.000   4.990  -0.094   4.832
199.000  50.000   4.992  -0.094   4.840
200.000  50.000   4.978  -0.160   4.830
201.000  51.000   4.963  -0.225   4.815
202.000  51.000   4.977  -0.159   4.822
203.000  51.000   4.978  -0.160   4.830
204.000  51.000   4.965  -0.225   4.823
205.000  52.000   4.951  -0.291   4.809
206.000  52.000   4.963  -0.225   4.815
207.000  52.000   4.965  -0.225   4.823
208.000  52.000   4.952  -0.291   4.817
209.000  53.000   4.938  -0.356   4.804
210.000  53.000   4.951  -0.291   4.809
211.000  53.000   4.952  -0.291   4.817
212.000  53.000   4.940  -0.357   4.813
213.000  54.000   4.926  -0.422   4.800
214.000  54.000   4.938  -0.356   4.804
215.000  54.000   4.940  -0.357   4.813
216.000  54.000   4.927  -0.422   4.809
217.000  55.000   4.915  -0.488   4.806
218.000  55.000   4.926  -0.422   4.800
219.000  55.000   4.927  -0.422   4.809
220.000  55.000   4.917  -0.488   4.815
221.000  56.000   4.905  -0.554   4.813
222.000  56.000   4.915  -0.488   4.806
223.000  56.000   4.917  -0.488   4.815
224.000  56.000   4.907  -0.554   4.822
225.000  57.000   4.895  -0.620   4.821
226.000  57.000   4.905  -0.554   4.813
227.000  57.000   4.907  -0.554   4.822
228.000  57.000   4.897  -0.621   4.830
229.000  58.000   4.886  -0.687   4.831
230.000  58.000   4.895  -0.620   4.821
231.000  58.000   4.897  -0.621   4.830
232.000  58.000   4.887  -0.687   4.839
233.000  59.000   4.876  -0.753   4.843
234.000  59.000   4.886  -0.687   4.831
235.000  59.000   4.887  -0.687   4.839
236.000  59.000   4.878  -0.753   4.851
237.000  60.000   4.868  -0.819   4.860
238.000  60.000   4.876  -0.753   4.843
239.000  60.000   4.878  -0.753   4.851
240.000  60.000   4.870  -0.820   4.868
241.000  61.000   4.867  -0.828   4.862
242.000  61.000   4.868  -0.819   4.860
243.000  61.000   4.870  -0.820   4.868
244.000  61.000   4.869  -0.828   4.871
245.000  62.000   4.866  -0.838   4.862
246.000  62.000   4.867  -0.828   4.862
247.000  62.000   4.869  -0.828   4.871
248.000  62.000   4.867  -0.838   4.871
249.000  63.000   4.864  -0.847   4.862
250.000  63.000   4.866  -0.838   4.862
251.000  63.000   4.867  -0.838   4.871
252.000  63.000   4.866  -0.848   4.871
253.000  64.000   4.862  -0.857   4.862
254.000  64.000   4.864  -0.847   4.862
255.000  64.000   4.866  -0.848   4.871
256.000  64.000   4.864  -0.858   4.871
257.000  65.000   5.335  -0.078   4.700
258.000  65.000   5.404  -0.090   4.685
259.000  65.000   5.406  -0.091   4.694
260.000  65.000   5.337  -0.078   4.708
261.000  66.000   5.266  -0.066   4.715
262.000  66.000   5.335  -0.078   4.700
263.000  66.000   5.337  -0.078   4.708
264.000  66.000   5.267  -0.066   4.723
265.000  67.000   5.196  -0.054   4.730
266.000  67.000   5.266  -0.066   4.715
267.000  67.000   5.267  -0.066   4.723
268.000  67.000   5.198  -0.054   4.738
269.000  68.000   5.127  -0.041   4.745
270.000  68.000   5.196  -0.054   4.730
271.000  68.000   5.198  -0.054   4.738
272.000  68.000   5.128  -0.042   4.753
273.000  69.000   5.057  -0.029   4.759
274.000  69.000   5.127  -0.041   4.745
275.000  69.000   5.128  -0.042   4.753
276.000  69.000   5.059  -0.029   4.768
277.000  70.000   5.050  -0.028   4.766
278.000  70.000   5.057  -0.029   4.759
279.000  70.000   5.059  -0.029   4.768
280.000  70.000   5.051  -0.028   4.774
281.000  71.000   5.042  -0.027   4.773
282.000  71.000   5.050  -0.028   4.766
283.000  71.000   5.051  -0.028   4.774
284.000  71.000   5.044  -0.027   4.781
285.000  72.000   5.035  -0.025   4.779
286.000  72.000   5.042  -0.027   4.773
287.000  72.000   5.044  -0.027   4.781
288.000  72.000   5.037  -0.026   4.788
289.000  73.000   5.028  -0.024   4.786
290.000  73.000   5.035  -0.025   4.779
291.000  73.000   5.037  -0.026   4.788
292.000  73.000   5.029  -0.024   4.795
293.000  74.000   5.020  -0.023   4.793
294.000  74.000   5.028  -0.024   4.786
295.000  74.000   5.029  -0.024   4.795
296.000  74.000   5.022  -0.023   4.801
297.000  75.000   5.018  -0.022   4.801
298.000  75.000   5.020  -0.023   4.793
299.000  75.000   5.022  -0.023   4.801
300.000  75.000   5.020  -0.022   4.809
301.000  76.000   5.015  -0.022   4.809
302.000  76.000   5.018  -0.022   4.801
303.000  76.000   5.020  -0.022   4.809
304.000  76.000   5.017  -0.022   4.817
305.000  77.000   5.013  -0.021   4.816
306.000  77.000   5.015  -0.022   4.809
307.000  77.000   5.017  -0.022   4.817
308.000  77.000   5.015  -0.022   4.825
309.000  78.000   5.010  -0.021   4.824
310.000  78.000   5.013  -0.021   4.816
311.000  78.000   5.015  -0.022   4.825
312.000  78.000   5.012  -0.021   4.832
313.000  79.000   5.005  -0.020   4.840
314.000  79.000   5.010  -0.021   4.824
315.000  79.000   5.012  -0.021   4.832
316.000  79.000   5.007  -0.020   4.849
317.000  80.000   5.003  -0.028   4.838
318.000  80.000   5.005  -0.020   4.840
319.000  80.000   5.007  -0.020   4.849
320.000  80.000   5.005  -0.029   4.846
321.000  81.000   4.989  -0.094   4.823
322.000  81.000   5.003  -0.028   4.838
323.000  81.000   5.005  -0.029   4.846
324.000  81.000   4.990  -0.094   4.832
325.000  82.000   4.975  -0.159   4.814
326.000  82.000   4.989  -0.094   4.823
327.000  82.000   4.990  -0.094   4.832
328.000  82.000   4.977  -0.159   4.822
329.000  83.000   4.962  -0.225   4.806
330.000  83.000   4.975  -0.159   4.814
331.000  83.000   4.977  -0.159   4.822
332.000  83.000   4.963  -0.225   4.815
333.000  84.000   4.949  -0.290   4.801
334.000  84.000   4.962  -0.225   4.806
335.000  84.000   4.963  -0.225   4.815
336.000  84.000   4.951  -0.291   4.809
337.000  85.000   4.936  -0.356   4.796
338.000  85.000   4.949  -0.290   4.801
339.000  85.000   4.951  -0.291   4.809
340.000  85.000   4.938  -0.356   4.804
341.000  86.000   4.924  -0.422   4.792
342.000  86.000   4.936  -0.356   4.796
343.000  86.000   4.938  -0.356   4.804
344.000  86.000   4.926  -0.422   4.800
345.000  87.000   4.914  -0.488   4.798
346.000  87.000   4.924  -0.422   4.792
347.000  87.000   4.926  -0.422   4.800
348.000  87.000   4.915  -0.488   4.806
349.000  88.000   4.903  -0.554   4.805
350.000  88.000   4.914  -0.488   4.798
351.000  88.000   4.915  -0.488   4.806
352.000  88.000   4.905  -0.554   4.813
353.000  89.000   4.894  -0.620   4.813
354.000  89.000   4.903  -0.554   4.805
355.000  89.000   4.905  -0.554   4.813
356.000  89.000   4.895  -0.620   4.821
357.000  90.000   4.884  -0.686   4.822
358.000  90.000   4.894  -0.620   4.813
359.000  90.000   4.895  -0.620   4.821
360.000  90.000   4.886  -0.687   4.831
361.000  91.000   4.875  -0.752   4.835
362.000  91.000   4.884  -0.686   4.822
363.000  91.000   4.886  -0.687   4.831
364.000  91.000   4.876  -0.753   4.843
365.000  92.000   4.867  -0.819   4.851
366.000  92.000   4.875  -0.752   4.835
367.000  92.000   4.876  -0.753   4.843
368.000  92.000   4.868  -0.819   4.860
369.000  93.000   4.866  -0.827   4.854
370.000  93.000   4.867  -0.819   4.851
371.000  93.000   4.868  -0.819   4.860
372.000  93.000   4.867  -0.828   4.862
373.000  94.000   4.864  -0.837   4.854
374.000  94.000   4.866  -0.827   4.854
375.000  94.000   4.867  -0.828   4.862
376.000  94.000   4.866  -0.838   4.862
377.000  95.000   4.862  -0.847   4.854
378.000  95.000   4.864  -0.837   4.854
379.000  95.000   4.866  -0.838   4.862
380.000  95.000   4.864  -0.847   4.862
381.000  96.000   4.861  -0.857   4.854
382.000  96.000   4.862  -0.847   4.854
383.000  96.000   4.864  -0.847   4.862
384.000  96.000   4.862  -0.857   4.862
385.000  97.000   5.333  -0.078   4.692
386.000  97.000   5.403  -0.090   4.677
387.000  97.000   5.404  -0.090   4.685
388.000  97.000   5.335  -0.078   4.700
389.000  98.000   5.264  -0.066   4.706
390.000  98.000   5.333  -0.078   4.692
391.000  98.000   5.335  -0.078   4.700
392.000  98.000   5.266  -0.066   4.715
393.000  99.000   5.194  -0.053   4.721
394.000  99.000   5.264  -0.066   4.706
395.000  99.000   5.266  -0.066   4.715
396.000  99.000   5.196  -0.054   4.730
397.000 100.000   5.125  -0.041   4.736
398.000 100.000   5.194  -0.053   4.721
399.000 100.000   5.196  -0.054   4.730
400.000 100.000   5.127  -0.041   4.745
401.000 101.000   5.055  -0.029   4.751
402.000 101.000   5.125  -0.041   4.736
403.000 101.000   5.127  -0.041   4.745
404.000 101.000   5.057  -0.029   4.759
405.000 102.000   5.048  -0.027   4.758
406.000 102.000   5.055  -0.029   4.751
407.000 102.000   5.057  -0.029   4.759
408.000 102.000   5.050  -0.028   4.766
409.000 103.000   5.041  -0.026   4.764
410.000 103.000   5.048  -0.027   4.758
411.000 103.000   5.050  -0.028   4.766
412.000 103.000   5.042  -0.027   4.773
413.000 104.000   5.033  -0.025   4.771
414.000 104.000   5.041  -0.026   4.764
415.000 104.000   5.042  -0.027   4.773
416.000 104.000   5.035  -0.025   4.779
417.000 105.000   5.026  -0.024   4.778
418.000 105.000   5.033  -0.025   4.771
419.000 105.000   5.035  -0.025   4.779
420.000 105.000   5.028  -0.024   4.786
421.000 106.000   5.019  -0.022   4.785
422.000 106.000   5.026  -0.024   4.778
423.000 106.000   5.028  -0.024   4.786
424.000 106.000   5.020  -0.023   4.793
425.000 107.000   5.016  -0.022   4.792
426.000 107.000   5.019  -0.022   4.785
427.000 107.000   5.020  -0.023   4.793
428.000 107.000   5.018  -0.022   4.801
429.000 108.000   5.014  -0.021   4.800
430.000 108.000   5.016  -0.022   4.792
431.000 108.000   5.018  -0.022   4.801
432.000 108.000   5.015  -0.022   4.809
433.000 109.000   5.011  -0.021   4.808
434.000 109.000   5.014  -0.021   4.800
435.000 109.000   5.015  -0.022   4.809
436.000 109.000   5.013  -0.021   4.816
437.000 110.000   5.009  -0.021   4.816
438.000 110.000   5.011  -0.021   4.808
439.000 110.000   5.013  -0.021   4.816
440.000 110.000   5.010  -0.021   4.824
441.000 111.000   5.003  -0.020   4.832
442.000 111.000   5.009  -0.021   4.816
443.000 111.000   5.010  -0.021   4.824
444.000 111.000   5.005  -0.020   4.840
445.000 112.000   5.001  -0.028   4.830
446.000 112.000   5.003  -0.020   4.832
447.000 112.000   5.005  -0.020   4.840
448.000 112.000   5.003  -0.028   4.838
449.000 113.000   4.987  -0.093   4.815
450.000 113.000   5.001  -0.028   4.830
451.000 113.000   5.003  -0.028   4.838
452.000 113.000   4.989  -0.094   4.823
453.000 114.000   4.973  -0.159   4.805
454.000 114.000   4.987  -0.093   4.815
455.000 114.000   4.989  -0.094   4.823
456.000 114.000   4.975  -0.159   4.814
457.000 115.000   4.960  -0.224   4.798
458.000 115.000   4.973  -0.159   4.805
459.000 115.000   4.975  -0.159   4.814
460.000 115.000   4.962  -0.225   4.806
461.000 116.000   4.947  -0.290   4.792
462.000 116.000   4.960  -0.224   4.798
463.000 116.000   4.962  -0.225   4.806
464.000 116.000   4.949  -0.290   4.801
465.000 117.000   4.935  -0.356   4.787
466.000 117.000   4.947  -0.290   4.792
467.000 117.000   4.949  -0.290   4.801
468.000 117.000   4.936  -0.356   4.796
469.000 118.000   4.922  -0.421   4.783
470.000 118.000   4.935  -0.356   4.787
471.000 118.000   4.936  -0.356   4.796
472.000 118.000   4.924  -0.422   4.792
473.000 119.000   4.912  -0.487   4.790
474.000 119.000   4.922  -0.421   4.783
475.000 119.000   4.924  -0.422   4.792
476.000 119.000   4.914  -0.488   4.798
477.000 120.000   4.902  -0.554   4.797
478.000 120.000   4.912  -0.487   4.790
479.000 120.000   4.914  -0.488   4.798
480.000 120.000   4.903  -0.554   4.805
481.000 121.000   4.892  -0.620   4.805
482.000 121.000   4.902  -0.554   4.797
483.000 121.000   4.903  -0.554   4.805
484.000 121.000   4.894  -0.620   4.813
485.000 122.000   4.882  -0.686   4.814
486.000 122.000   4.892  -0.620   4.805
487.000 122.000   4.894  -0.620   4.813
488.000 122.000   4.884  -0.686   4.822
489.000 123.000   4.873  -0.752   4.826
490.000 123.000   4.882  -0.686   4.814
491.000 123.000   4.884  -0.686   4.822
492.000 123.000   4.875  -0.752   4.835
493.000 124.000   4.865  -0.819   4.843
494.000 124.000   4.873  -0.752   4.826
495.000 124.000   4.875  -0.752   4.835
496.000 124.000   4.867  -0.819   4.851
497.000 125.000   4.864  -0.827   4.846
498.000 125.000   4.865  -0.819   4.843
499.000 125.000   4.867  -0.819   4.851
500.000 125.000   4.866  -0.827   4.854
501.000 126.000   4.862  -0.837   4.846
502.000 126.000   4.864  -0.827   4.846
503.000 126.000   4.866  -0.827   4.854
504.000 126.000   4.864  -0.837   4.854
505.000 127.000   4.860  -0.847   4.846
506.000 127.000   4.862  -0.837   4.846
507.000 127.000   4.864  -0.837   4.854
508.000 127.000   4.862  -0.847   4.854
509.000 128.000   4.859  -0.857   4.846
510.000 128.000   4.860  -0.847   4.846
511.000 128.000   4.862  -0.847   4.854
512.000 128.000   4.861  -0.857   4.854
513.000 129.000   5.332  -0.077   4.683
514.000 129.000   5.401  -0.090   4.668
515.000 129.000   5.403  -0.090   4.677
516.000 129.000   5.333  -0.078   4.692
517.000 130.000   5.262  -0.065   4.698
518.000 130.000   5.332  -0.077   4.683
519.000 130.000   5.333  -0.078   4.692
520.000 130.000   5.264  -0.066   4.706
521.000 131.000   5.192  -0.053   4.713
522.000 131.000   5.262  -0.065   4.698
523.000 131.000   5.264  -0.066   4.706
524.000 131.000   5.194  -0.053   4.721
525.000 132.000   5.123  -0.041   4.728
526.000 132.000   5.192  -0.053   4.713
527.000 132.000   5.194  -0.053   4.721
528.000 132.000   5.125  -0.041   4.736
529.000 133.000   5.054  -0.028   4.743
530.000 133.000   5.123  -0.041   4.728
531.000 133.000   5.125  -0.041   4.736
532.000 133.000   5.055  -0.029   4.751
533.000 134.000   5.046  -0.027   4.749
534.000 134.000   5.054  -0.028   4.743
535.000 134.000   5.055  -0.029   4.751
536.000 134.000   5.048  -0.027   4.758
537.000 135.000   5.039  -0.026   4.756
538.000 135.000   5.046  -0.027   4.749
539.000 135.000   5.048  -0.027   4.758
540.000 135.000   5.041  -0.026   4.764
541.000 136.000   5.032  -0.025   4.763
542.000 136.000   5.039  -0.026   4.756
543.000 136.000   5.041  -0.026   4.764
544.000 136.000   5.033  -0.025   4.771
545.000 137.000   5.024  -0.023   4.769
546.000 137.000   5.032  -0.025   4.763
547.000 137.000   5.033  -0.025   4.771
548.000 137.000   5.026  -0.024   4.778
549.000 138.000   5.017  -0.022   4.776
550.000 138.000   5.024  -0.023   4.769
551.000 138.000   5.026  -0.024   4.778
552.000 138.000   5.019  -0.022   4.785
553.000 139.000   5.014  -0.022   4.784
554.000 139.000   5.017  -0.022   4.776
555.000 139.000   5.019  -0.022   4.785
556.000 139.000   5.016  -0.022   4.792
557.000 140.000   5.012  -0.021   4.792
558.000 140.000   5.014  -0.022   4.784
559.000 140.000   5.016  -0.022   4.792
560.000 140.000   5.014  -0.021   4.800
561.000 141.000   5.009  -0.021   4.800
562.000 141.000   5.012  -0.021   4.792
563.000 141.000   5.014  -0.021   4.800
564.000 141.000   5.011  -0.021   4.808
565.000 142.000   5.007  -0.020   4.807
566.000 142.000   5.009  -0.021   4.800
567.000 142.000   5.011  -0.021   4.808
568.000 142.000   5.009  -0.021   4.816
569.000 143.000   5.002  -0.019   4.824
570.000 143.000   5.007  -0.020   4.807
571.000 143.000   5.009  -0.021   4.816
572.000 143.000   5.003  -0.020   4.832
573.000 144.000   5.000  -0.028   4.821
574.000 144.000   5.002  -0.019   4.824
575.000 144.000   5.003  -0.020   4.832
576.000 144.000   5.001  -0.028   4.830
577.000 145.000   4.985  -0.093   4.806
578.000 145.000   5.000  -0.028   4.821
579.000 145.000   5.001  -0.028   4.830
580.000 145.000   4.987  -0.093   4.815
581.000 146.000   4.971  -0.158   4.797
582.000 146.000   4.985  -0.093   4.806
583.000 146.000   4.987  -0.093   4.815
584.000 146.000   4.973  -0.159   4.805
585.000 147.000   4.958  -0.224   4.790
586.000 147.000   4.971  -0.158   4.797
587.000 147.000   4.973  -0.159   4.805
588.000 147.000   4.960  -0.224   4.798
589.000 148.000   4.945  -0.290   4.784
590.000 148.000   4.958  -0.224   4.790
591.000 148.000   4.960  -0.224   4.798
592.000 148.000   4.947  -0.290   4.792
593.000 149.000   4.933  -0.355   4.779
594.000 149.000   4.945  -0.290   4.784
595.000 149.000   4.947  -0.290   4.792
596.000 149.000   4.935  -0.356   4.787
597.000 150.000   4.920  -0.421   4.775
598.000 150.000   4.933  -0.355   4.779
599.000 150.000   4.935  -0.356   4.787
600.000 150.000   4.922  -0.421   4.783
601.000 151.000   4.910  -0.487   4.781
602.000 151.000   4.920  -0.421   4.775
603.000 151.000   4.922  -0.421   4.783
604.000 151.000   4.912  -0.487   4.790
605.000 152.000   4.900  -0.553   4.788
606.000 152.000   4.910  -0.487   4.781
607.000 152.000   4.912  -0.487   4.790
608.000 152.000   4.902  -0.554   4.797
609.000 153.000   4.890  -0.619   4.796
610.000 153.000   4.900  -0.553   4.788
611.000 153.000   4.902  -0.554   4.797
612.000 153.000   4.892  -0.620   4.805
613.000 154.000   4.880  -0.686   4.806
614.000 154.000   4.890  -0.619   4.796
615.000 154.000   4.892  -0.620   4.805
616.000 154.000   4.882  -0.686   4.814
617.000 155.000   4.871  -0.752   4.818
618.000 155.000   4.880  -0.686   4.806
619.000 155.000   4.882  -0.686   4.814
620.000 155.000   4.873  -0.752   4.826
621.000 156.000   4.863  -0.818   4.835
622.000 156.000   4.871  -0.752   4.818
623.000 156.000   4.873  -0.752   4.826
624.000 156.000   4.865  -0.819   4.843
625.000 157.000   4.862  -0.827   4.837
626.000 157.000   4.863  -0.818   4.835
627.000 157.000   4.865  -0.819   4.843
628.000 157.000   4.864  -0.827   4.846
629.000 158.000   4.860  -0.837   4.837
630.000 158.000   4.862  -0.827   4.837
