# ITER#1538 (F57 ref-20-NF-C0, tau=0.18e-6, ntime=150)  - 123.6 ms
# ion temperature (eV)
   ix   iy      x           y           z01
    1    1  4.1805E+03 -3.8836E+03  1.478822E-01
    2    1  4.1824E+03 -3.8828E+03  1.435007E-01
    3    1  4.1844E+03 -3.8820E+03  1.565545E-01
    4    1  4.1869E+03 -3.8810E+03  1.465701E-01
    5    1  4.1905E+03 -3.8796E+03  1.813297E-01
    6    1  4.1960E+03 -3.8775E+03  2.169116E-01
    7    1  4.2042E+03 -3.8742E+03  2.886447E-01
    8    1  4.2161E+03 -3.8696E+03  3.572840E-01
    9    1  4.2326E+03 -3.8631E+03  4.438509E-01
   10    1  4.2548E+03 -3.8546E+03  6.904020E-01
   11    1  4.2836E+03 -3.8436E+03  7.257274E-01
   12    1  4.3204E+03 -3.8299E+03  7.313540E-01
   13    1  4.3667E+03 -3.8129E+03  8.056304E-01
   14    1  4.4249E+03 -3.7925E+03  7.325500E-01
   15    1  4.4971E+03 -3.7686E+03  7.567581E-01
   16    1  4.5842E+03 -3.7423E+03  5.790433E-01
   17    1  4.6845E+03 -3.7170E+03  5.161661E-01
   18    1  4.7929E+03 -3.6989E+03  1.050597E+00
   19    1  4.8964E+03 -3.6959E+03  9.559475E-01
   20    1  4.9755E+03 -3.7077E+03  9.316617E-01
   21    1  5.4416E+03 -2.6135E+03  2.162415E+03
   22    1  5.3527E+03 -2.5513E+03  2.162861E+03
   23    1  5.1855E+03 -2.3739E+03  2.163657E+03
   24    1  5.0190E+03 -2.1003E+03  2.164363E+03
   25    1  4.8749E+03 -1.7821E+03  2.164820E+03
   26    1  4.7513E+03 -1.4488E+03  2.165062E+03
   27    1  4.6451E+03 -1.1082E+03  2.165172E+03
   28    1  4.5555E+03 -7.6268E+02  2.165205E+03
   29    1  4.4819E+03 -4.1310E+02  2.165199E+03
   30    1  4.4237E+03 -6.0661E+01  2.165177E+03
   31    1  4.3824E+03  2.9378E+02  2.165154E+03
   32    1  4.3589E+03  6.5012E+02  2.165134E+03
   33    1  4.3515E+03  1.0072E+03  2.165116E+03
