   42   24   40    1   42     /MOLYBDENUM         /ABELS-VAN MAANEN 1985   ADF11
 -------------------------------------------------------------------------------
  10.00000  10.21739  10.43478  10.65217  10.86957  11.08696  11.30435  11.52174
  11.73913  11.95652  12.17391  12.39130  12.60870  12.82609  13.04348  13.26087
  13.47826  13.69565  13.91304  14.13043  14.34783  14.56522  14.78261  15.00000
   0.00000   0.12049   0.24097   0.36146   0.48195   0.60243   0.72292   0.84340
   0.96389   1.08438   1.20486   1.32535   1.44584   1.56632   1.68681   1.80730
   1.92778   2.04827   2.16876   2.28924   2.40973   2.53021   2.65070   2.77119
   2.89167   3.01216   3.13265   3.25313   3.37362   3.49411   3.61459   3.73508
   3.85557   3.97605   4.09654   4.21702   4.33751   4.45800   4.57848   4.69897
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 1   / DATE= 23.01.05
  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372
  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372  -7.27372
  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348
  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348
  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348  -7.21348
  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323
  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323
  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323  -7.15323
  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299
  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299
  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299  -7.09299
  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275
  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275
  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275  -7.03275
  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250
  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250
  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250  -6.97250
  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226
  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226
  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226  -6.91226
  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202
  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202
  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202  -6.85202
  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177
  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177
  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177  -6.79177
  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153
  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153
  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153  -6.73153
  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129
  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129
  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129  -6.67129
  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104
  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104
  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104  -6.61104
  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080
  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080
  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080  -6.55080
  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056
  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056
  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056  -6.49056
  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031
  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031
  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031  -6.43031
  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007
  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007
  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007  -6.37007
  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983
  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983
  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983  -6.30983
  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958
  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958
  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958  -6.24958
  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934
  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934
  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934  -6.18934
  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910
  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910
  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910  -6.12910
  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885
  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885
  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885  -6.06885
  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861
  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861
  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861  -6.00861
  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837
  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837
  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837  -5.94837
  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812
  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812
  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812  -5.88812
  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788
  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788
  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788  -5.82788
  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764
  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764
  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764  -5.76764
  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740
  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740
  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740  -5.70740
  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715
  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715
  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715  -5.64715
  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691
  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691
  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691  -5.58691
  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667
  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667
  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667  -5.52667
  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642
  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642
  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642  -5.46642
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=22   / DATE= 23.01.05
  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429
  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429
  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429  -7.79429
  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405
  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405
  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405  -7.73405
  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380
  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380
  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380  -7.67380
  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356
  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356
  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356  -7.61356
  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332
  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332
  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332  -7.55332
  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307
  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307
  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307  -7.49307
  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283
  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283
  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283  -7.43283
  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259
  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259
  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259  -7.37259
  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234
  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234
  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234  -7.31234
  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210
  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210
  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210  -7.25210
  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186
  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186
  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186  -7.19186
  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161
  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161
  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161  -7.13161
  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137
  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137
  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137  -7.07137
  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113
  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113
  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113  -7.01113
  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088
  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088
  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088  -6.95088
  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064
  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064
  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064  -6.89064
  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040
  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040
  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040  -6.83040
  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016
  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016
  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016  -6.77016
  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991
  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991
  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991  -6.70991
  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967
  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967
  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967  -6.64967
  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943
  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943
  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943  -6.58943
  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918
  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918
  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918  -6.52918
  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894
  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894
  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894  -6.46894
  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870
  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870
  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870  -6.40870
  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845
  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845
  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845  -6.34845
  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821
  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821
  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821  -6.28821
  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797
  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797
  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797  -6.22797
  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772
  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772
  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772  -6.16772
  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748
  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748
  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748  -6.10748
  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724
  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724
  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724  -6.04724
  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699
  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699
  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699  -5.98699
  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675
  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675
  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675  -5.92675
  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651
  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651
  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651  -5.86651
  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626
  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626
  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626  -5.80626
  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602
  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602
  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602  -5.74602
  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578
  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578
  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578  -5.68578
  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553
  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553
  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553  -5.62553
  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529
  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529
  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529  -5.56529
  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505
  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505
  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505  -5.50505
  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480
  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480
  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480  -5.44480
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=23   / DATE= 23.01.05
  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363
  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363
  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363  -7.77363
  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339
  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339
  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339  -7.71339
  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315
  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315
  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315  -7.65315
  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290
  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290
  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290  -7.59290
  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266
  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266
  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266  -7.53266
  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242
  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242
  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242  -7.47242
  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217
  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217
  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217  -7.41217
  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193
  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193
  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193  -7.35193
  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169
  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169
  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169  -7.29169
  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144
  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144
  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144  -7.23144
  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120
  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120
  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120  -7.17120
  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096
  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096
  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096  -7.11096
  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071
  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071
  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071  -7.05071
  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047
  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047
  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047  -6.99047
  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023
  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023
  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023  -6.93023
  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999
  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999
  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999  -6.86999
  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974
  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974
  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974  -6.80974
  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950
  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950
  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950  -6.74950
  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926
  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926
  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926  -6.68926
  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901
  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901
  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901  -6.62901
  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877
  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877  -6.56877
