{NUMBER OF COLUMNS}  5 
*
* 83559, H-mode case, data taken during a 1 s strike-point sweep, during the flat-top
* profiles from Karl, via email, 17/10/2013
* fancy fit
*
* psin     jsat (A)     ne (m-3)     Te (eV) Ti (eV)
{DATA}
 0.9920    3.022e+04    5.291e+18    13.3    13.3
 0.9925    3.103e+04    6.974e+18     8.0     8.0
 0.9930    3.896e+04    1.101e+19     5.1     5.1
 0.9935    4.462e+04    1.213e+19     5.5     5.5
 0.9940    6.290e+04    1.550e+19     6.7     6.7
 0.9945    6.540e+04    1.759e+19     5.6     5.6
 0.9950    5.814e+04    1.649e+19     5.1     5.1
 0.9955    1.290e+05    3.775e+19     4.7     4.7
 0.9960    6.926e+04    2.119e+19     4.3     4.3
 0.9965    1.174e+05    3.009e+19     6.2     6.2
 0.9970    1.819e+05    5.082e+19     5.2     5.2
 0.9980    2.341e+05    6.506e+19     5.3     5.3
 0.9985    2.970e+05    8.408e+19     5.1     5.1
 0.9990    3.256e+05    9.185e+19     5.1     5.1
 0.9995    4.361e+05    1.022e+20     7.4     7.4
 1.0000    3.818e+05    9.013e+19     7.3     7.3
 1.0005    4.588e+05    1.149e+20     6.5     6.5
 1.0010    5.443e+05    1.078e+20    10.4    10.4
 1.0015    4.778e+05    1.015e+20     9.0     9.0
 1.0020    4.649e+05    1.106e+20     7.2     7.2
 1.0025    4.553e+05    1.135e+20     6.5     6.5
 1.0030    4.569e+05    1.181e+20     6.1     6.1
 1.0035    4.784e+05    1.256e+20     5.9     5.9
 1.0040    5.821e+05    1.454e+20     6.5     6.5
 1.0045    6.535e+05    1.619e+20     6.6     6.6
 1.0050    7.732e+05    1.848e+20     7.1     7.1
 1.0055    7.579e+05    1.869e+20     6.7     6.7
 1.0060    8.585e+05    2.015e+20     7.4     7.4
 1.0065    1.094e+06    2.593e+20     7.2     7.2
 1.0070    8.259e+05    2.070e+20     6.5     6.5
 1.0075    1.056e+06    2.386e+20     8.0     8.0
 1.0080    1.055e+06    2.607e+20     6.7     6.7
 1.0085    1.009e+06    2.494e+20     6.7     6.7
 1.0090    8.691e+05    1.945e+20     8.1     8.1
 1.0095    8.375e+05    2.112e+20     6.4     6.4
 1.0100    7.328e+05    1.912e+20     6.0     6.0
 1.0110    8.116e+05    2.038e+20     6.4     6.4
 1.0115    7.387e+05    1.841e+20     6.5     6.5
 1.0140    1.943e+05    7.034e+19     3.1     3.1
 1.0145    1.592e+05    5.438e+19     3.5     3.5
 1.0150    1.339e+05    4.465e+19     3.7     3.7
 1.0155    1.386e+05    4.479e+19     3.9     3.9
 1.0160    1.220e+05    3.535e+19     4.8     4.8
 1.0165    9.556e+04    2.980e+19     4.2     4.2
 1.0170    9.069e+04    2.766e+19     4.4     4.4
 1.0175    1.070e+05    3.138e+19     4.7     4.7
 1.0180    1.080e+05    3.245e+19     4.5     4.5
 1.0185    9.958e+04    2.963e+19     4.6     4.6
 1.0190    1.076e+05    3.142e+19     4.8     4.8
 1.0195    9.338e+04    2.702e+19     4.9     4.9
 1.0200    8.309e+04    2.429e+19     4.8     4.8
 1.0205    8.292e+04    2.335e+19     5.1     5.1
 1.0210    8.187e+04    2.384e+19     4.8     4.8
