# ITER#2296 (F57-20MW-H, tau=0.5e-6, ntime=50)  - 70.3 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00 -1.291684E+04
    2    1  4.1824E+00 -3.8828E+00 -1.048132E+04
    3    1  4.1844E+00 -3.8820E+00 -7.997761E+03
    4    1  4.1869E+00 -3.8810E+00 -7.863361E+03
    5    1  4.1905E+00 -3.8796E+00 -7.835557E+03
    6    1  4.1960E+00 -3.8775E+00 -7.752984E+03
    7    1  4.2042E+00 -3.8742E+00 -6.176478E+03
    8    1  4.2161E+00 -3.8696E+00 -3.699779E+03
    9    1  4.2326E+00 -3.8631E+00 -3.382923E+03
   10    1  4.2548E+00 -3.8546E+00 -5.812202E+03
   11    1  4.2836E+00 -3.8436E+00 -6.505759E+03
   12    1  4.3204E+00 -3.8299E+00 -2.930031E+03
   13    1  4.3667E+00 -3.8129E+00 -5.615164E+02
   14    1  4.4249E+00 -3.7925E+00 -1.592297E+03
   15    1  4.4971E+00 -3.7686E+00 -1.773947E+03
   16    1  4.5842E+00 -3.7423E+00 -1.126686E+03
   17    1  4.6845E+00 -3.7170E+00 -5.721163E+02
   18    1  4.7929E+00 -3.6989E+00 -1.472678E+02
   19    1  4.8964E+00 -3.6959E+00 -3.342790E+02
   20    1  4.9755E+00 -3.7077E+00 -2.948855E+02
   21    1  5.4416E+00 -2.6135E+00 -2.358618E+01
   22    1  5.3527E+00 -2.5513E+00 -2.087909E+01
   23    1  5.1855E+00 -2.3739E+00 -1.677321E+01
   24    1  5.0190E+00 -2.1003E+00 -1.334944E+01
   25    1  4.8749E+00 -1.7821E+00 -1.072510E+01
   26    1  4.7513E+00 -1.4488E+00 -8.583768E+00
   27    1  4.6451E+00 -1.1082E+00 -6.876014E+00
   28    1  4.5555E+00 -7.6268E-01 -5.229418E+00
   29    1  4.4819E+00 -4.1310E-01 -3.535767E+00
   30    1  4.4237E+00 -6.0661E-02 -2.018395E+00
   31    1  4.3824E+00  2.9378E-01 -7.847462E-01
   32    1  4.3589E+00  6.5012E-01  5.342834E-01
   33    1  4.3515E+00  1.0072E+00  2.052624E+00
   34    1  4.3605E+00  1.3634E+00  3.587436E+00
   35    1  4.3879E+00  1.7170E+00  5.252369E+00
   36    1  4.4377E+00  2.0654E+00  7.251588E+00
   37    1  4.5125E+00  2.4051E+00  9.586622E+00
   38    1  4.6154E+00  2.7294E+00  1.215180E+01
   39    1  4.7504E+00  3.0251E+00  1.481962E+01
   40    1  4.9164E+00  3.2727E+00  1.735293E+01
   41    1  5.1052E+00  3.4555E+00  1.956475E+01
   42    1  5.3135E+00  3.5722E+00  2.145003E+01
   43    1  5.5546E+00  3.6286E+00  2.356438E+01
   44    1  5.8345E+00  3.6189E+00  2.655015E+01
   45    1  6.1357E+00  3.5401E+00  2.962060E+01
   46    1  6.4361E+00  3.4023E+00  3.151678E+01
   47    1  6.7223E+00  3.2179E+00  3.209478E+01
   48    1  6.9892E+00  2.9969E+00  3.133091E+01
   49    1  7.2338E+00  2.7476E+00  2.938191E+01
   50    1  7.4516E+00  2.4737E+00  2.669981E+01
   51    1  7.6402E+00  2.1775E+00  2.326331E+01
   52    1  7.7989E+00  1.8632E+00  1.913951E+01
   53    1  7.9254E+00  1.5344E+00  1.455874E+01
   54    1  8.0173E+00  1.1942E+00  9.674726E+00
   55    1  8.0748E+00  8.4620E-01  4.552808E+00
   56    1  8.0955E+00  4.9507E-01 -5.535259E-01
   57    1  8.0760E+00  1.4422E-01 -5.467851E+00
   58    1  8.0182E+00 -2.0275E-01 -1.021136E+01
   59    1  7.9235E+00 -5.4071E-01 -1.465492E+01
   60    1  7.7913E+00 -8.6495E-01 -1.874662E+01
   61    1  7.6233E+00 -1.1723E+00 -2.232419E+01
   62    1  7.4231E+00 -1.4604E+00 -2.532235E+01
   63    1  7.1956E+00 -1.7276E+00 -2.760006E+01
   64    1  6.9444E+00 -1.9711E+00 -2.924897E+01
   65    1  6.6712E+00 -2.1892E+00 -3.016095E+01
   66    1  6.3795E+00 -2.3804E+00 -3.018393E+01
   67    1  6.0760E+00 -2.5349E+00 -2.950221E+01
   68    1  5.7833E+00 -2.6271E+00 -2.721149E+01
   69    1  5.5581E+00 -2.6394E+00 -2.467376E+01
   70    1  5.4620E+00 -2.6219E+00 -2.405403E+01
   71    1  5.0368E+00 -3.7322E+00 -2.691981E+02
   72    1  5.1093E+00 -3.7836E+00 -4.670896E+02
   73    1  5.1911E+00 -3.8676E+00 -2.757191E+02
   74    1  5.2648E+00 -3.9669E+00  4.829560E+02
   75    1  5.3274E+00 -4.0657E+00  8.008687E+02
   76    1  5.3798E+00 -4.1563E+00  7.305359E+02
   77    1  5.4222E+00 -4.2339E+00  1.178855E+03
   78    1  5.4554E+00 -4.2970E+00  3.182581E+03
   79    1  5.4810E+00 -4.3470E+00  4.629557E+03
   80    1  5.5007E+00 -4.3864E+00  5.481541E+03
   81    1  5.5159E+00 -4.4170E+00  6.750236E+03
   82    1  5.5274E+00 -4.4405E+00  5.311168E+03
   83    1  5.5359E+00 -4.4580E+00  3.994072E+03
   84    1  5.5420E+00 -4.4706E+00  4.155258E+03
   85    1  5.5461E+00 -4.4792E+00  3.654263E+03
   86    1  5.5488E+00 -4.4849E+00  4.301256E+03
   87    1  5.5506E+00 -4.4886E+00  5.746547E+03
   88    1  5.5519E+00 -4.4913E+00  6.697750E+03
   89    1  5.5529E+00 -4.4933E+00  8.848144E+03
   90    1  5.5538E+00 -4.4953E+00  1.071719E+04
    1    2  4.1850E+00 -3.8745E+00 -8.237556E+03
    2    2  4.1868E+00 -3.8737E+00 -6.091242E+03
    3    2  4.1888E+00 -3.8729E+00 -5.832094E+03
    4    2  4.1914E+00 -3.8719E+00 -4.110247E+03
    5    2  4.1950E+00 -3.8705E+00 -3.163615E+03
    6    2  4.2004E+00 -3.8683E+00 -3.089689E+03
    7    2  4.2086E+00 -3.8650E+00 -3.831042E+03
    8    2  4.2205E+00 -3.8603E+00 -5.821579E+03
    9    2  4.2371E+00 -3.8538E+00 -6.867201E+03
   10    2  4.2593E+00 -3.8451E+00 -7.351633E+03
   11    2  4.2881E+00 -3.8339E+00 -7.341758E+03
   12    2  4.3249E+00 -3.8199E+00 -4.955852E+03
   13    2  4.3713E+00 -3.8027E+00 -2.281234E+03
   14    2  4.4294E+00 -3.7818E+00 -1.995765E+03
   15    2  4.5014E+00 -3.7573E+00 -1.568385E+03
   16    2  4.5880E+00 -3.7302E+00 -8.244240E+02
   17    2  4.6877E+00 -3.7037E+00 -8.882765E+02
   18    2  4.7961E+00 -3.6836E+00 -6.990755E+02
   19    2  4.9013E+00 -3.6785E+00 -6.206550E+02
   20    2  4.9818E+00 -3.6895E+00 -6.962495E+02
   21    2  5.4113E+00 -2.6783E+00 -1.245918E+00
   22    2  5.3141E+00 -2.6035E+00  1.124029E+00
   23    2  5.1453E+00 -2.4055E+00  3.375606E+00
   24    2  4.9856E+00 -2.1177E+00  2.874366E+00
   25    2  4.8477E+00 -1.7931E+00  9.809400E-01
   26    2  4.7279E+00 -1.4566E+00 -1.059356E+00
   27    2  4.6244E+00 -1.1141E+00 -3.124510E+00
   28    2  4.5365E+00 -7.6712E-01 -5.022956E+00
   29    2  4.4641E+00 -4.1644E-01 -6.727623E+00
   30    2  4.4064E+00 -6.3096E-02 -8.505893E+00
   31    2  4.3652E+00  2.9222E-01 -1.058279E+01
   32    2  4.3417E+00  6.4937E-01 -1.255345E+01
   33    2  4.3337E+00  1.0072E+00 -1.428102E+01
