2.487	-1.850	2.287	-1.850
2.287	-1.850	2.087	-1.850
2.087	-1.850	1.887	-1.850
1.887	-1.850	1.887	-1.660
1.887	-1.660	1.887	-1.470
1.887	-1.470	2.128	-1.470
2.128	-1.470	2.349	-1.470
2.349	-1.470	2.369	-1.450
2.369	-1.450	2.268	-1.300
2.268	-1.300	2.164	-1.150
2.164	-1.150	2.063	-1.000
2.063	-1.000	2.063	-1.000
2.063	-1.000	1.969	-0.835
1.969	-0.835	1.887	-0.669
1.887	-0.669	1.835	-0.504
1.835	-0.504	1.770	-0.035
1.770	-0.035	1.770	0.499
1.770	0.499	1.770	0.950
1.770	0.950	1.850	1.450
1.850	1.450	2.013	1.906
2.013	1.906	2.262	2.142
2.262	2.142	2.610	2.140
2.610	2.140	3.150	1.907
3.150	1.907	3.574	1.552
3.574	1.552	3.853	1.110
3.853	1.110	4.013	0.571
4.013	0.571	4.014	-0.035
4.014	-0.035	3.850	-0.504
3.850	-0.504	3.713	-0.703
3.713	-0.703	3.498	-0.909
3.498	-0.909	3.250	-1.108
3.250	-1.108	3.092	-1.222
3.092	-1.222	2.928	-1.335
2.928	-1.335	2.770	-1.450
2.770	-1.450	2.790	-1.470
2.790	-1.470	3.004	-1.470
3.004	-1.470	3.237	-1.470
3.237	-1.470	3.237	-1.470
3.237	-1.470	3.237	-1.660
3.237	-1.66	3.237	-1.850
3.237	-1.850	3.037	-1.850
3.037	-1.850	2.837	-1.850
2.837	-1.850	2.637	-1.850
2.637	-1.850	2.437	-1.850
2.437	-1.850	2.487	-1.850
