{NUMBER OF COLUMNS}  4 
* from divimpOSP.dat by email from Karl, 27/04/2010
* PSIn   jsat          Te    Ti
*        (A m-2)       (eV)  (eV)
{DATA LIST} 
  0.970  1.505e+003    2.8   2.8       5.682e+017   
  0.971  1.686e+003    5.9   5.9       4.436e+017   
  0.972  2.307e+003    5.6   5.6       6.193e+017   
  0.973  2.025e+003    5.3   5.3       5.607e+017   
  0.974  2.197e+003    3.8   3.8       7.197e+017   
  0.975  1.898e+003    3.6   3.6       6.379e+017   
  0.976  2.163e+003    3.8   3.8       7.121e+017   
  0.977  2.221e+003    4.4   4.4       6.767e+017   
  0.978  2.625e+003    4.6   4.6       7.821e+017   
  0.979  2.705e+003    3.3   3.3       9.465e+017   
  0.980  4.023e+003    4.1   4.1       1.264e+018   
  0.981  3.358e+003    4.3   4.3       1.027e+018   
  0.982  3.350e+003    4.9   4.9       9.680e+017   
  0.983  3.577e+003    3.7   3.7       1.192e+018   
  0.984  4.021e+003    4.3   4.3       1.238e+018   
  0.985  5.974e+003    4.5   4.5       1.798e+018   
  0.986  5.496e+003    4.0   4.0       1.754e+018   
  0.987  6.655e+003    3.7   3.7       2.212e+018   
  0.988  8.999e+003    4.8   4.8       2.605e+018   
  0.989  1.193e+004    4.0   4.0       3.785e+018   
  0.990  1.494e+004    4.4   4.4       4.547e+018   
  0.991  1.882e+004    5.5   5.5       5.117e+018   
  0.992  2.135e+004    4.4   4.4       6.453e+018   
  0.993  2.676e+004    4.6   4.6       7.973e+018   
  0.994  4.151e+004    5.0   5.0       1.182e+019   
  0.995  4.435e+004    4.8   4.8       1.289e+019   
  0.996  5.945e+004    6.1   6.1       1.532e+019   
  0.997  8.266e+004    6.8   6.8       2.026e+019   
  0.998  1.452e+005    8.2   8.2       3.232e+019   
  0.999  3.003e+005   12.1  12.1       5.505e+019   
  1.000  4.092e+005   17.0  17.0       6.332e+019   
  1.001  6.044e+005   24.0  24.0       7.868e+019   
  1.002  5.512e+005   20.9  20.9       7.693e+019   
  1.003  3.447e+005   14.2  14.2       5.837e+019   
  1.004  3.026e+005   15.3  15.3       4.937e+019   
  1.005  3.148e+005   18.9  18.9       4.622e+019   
  1.006  2.783e+005   21.6  21.6       3.822e+019   
  1.007  2.568e+005   26.0  26.0       3.213e+019   
  1.008  2.088e+005   24.7  24.7       2.679e+019   
  1.009  1.907e+005   25.1  25.1       2.424e+019   
  1.010  1.746e+005   25.6  25.6       2.201e+019   
  1.011  1.509e+005   21.5  21.5       2.078e+019   
  1.012  1.385e+005   21.2  21.2       1.920e+019   
  1.013  1.291e+005   20.1  20.1       1.834e+019   
  1.014  1.216e+005   19.3  19.3       1.768e+019   
  1.015  1.120e+005   18.3  18.3       1.671e+019   
  1.016  1.109e+005   17.9  17.9       1.669e+019   
  1.017  1.023e+005   16.2  16.2       1.623e+019   
  1.018  9.973e+004   16.7  16.7       1.555e+019   
  1.019  8.941e+004   14.4  14.4       1.505e+019   
  1.020  8.504e+004   14.8  14.8       1.410e+019   
  1.021  8.111e+004   14.0  14.0       1.381e+019   
  1.022  7.393e+004   12.8  12.8       1.320e+019   
  1.023  7.010e+004   12.9  12.9       1.247e+019   
  1.024  6.488e+004   11.6  11.6       1.215e+019   
  1.025  5.547e+004   10.7  10.7       1.082e+019   
  1.026  5.049e+004    9.4   9.4       1.050e+019   
  1.027  4.485e+004    8.7   8.7       9.678e+018   
  1.028  3.821e+004    7.8   7.8       8.746e+018   
  1.029  3.438e+004    7.4   7.4       8.074e+018   
  1.030  2.950e+004    7.1   7.1       7.065e+018   
  1.031  2.308e+004    6.1   6.1       5.959e+018   
  1.032  2.193e+004    6.3   6.3       5.581e+018   
  1.033  1.682e+004    5.7   5.7       4.493e+018   
  1.034  1.075e+004    4.6   4.6       3.202e+018   
  1.200  1.075e+004    4.6   4.6       3.202e+018   ADDED POINT, WILL CATCH MAIN CHAMBER RINGS AS WELL
{END}
