# ITER#1540 (F57 ref-20-NF-C0, tau=0.3e-6, ntime=150)  - 82.7 ms
# electron density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+03 -3.8836E+03  3.164849E+18
    2    1  4.1824E+03 -3.8828E+03  1.951242E+19
    3    1  4.1844E+03 -3.8820E+03  3.766805E+19
    4    1  4.1869E+03 -3.8810E+03  3.522416E+19
    5    1  4.1905E+03 -3.8796E+03  3.789645E+19
    6    1  4.1960E+03 -3.8775E+03  3.671442E+19
    7    1  4.2042E+03 -3.8742E+03  3.148277E+19
    8    1  4.2161E+03 -3.8696E+03  2.059364E+19
    9    1  4.2326E+03 -3.8631E+03  1.175047E+19
   10    1  4.2548E+03 -3.8546E+03  8.406023E+18
   11    1  4.2836E+03 -3.8436E+03  7.215418E+18
   12    1  4.3204E+03 -3.8299E+03  7.006542E+18
   13    1  4.3667E+03 -3.8129E+03  5.890942E+18
   14    1  4.4249E+03 -3.7925E+03  4.252009E+18
   15    1  4.4971E+03 -3.7686E+03  2.694750E+18
   16    1  4.5842E+03 -3.7423E+03  1.790244E+18
   17    1  4.6845E+03 -3.7170E+03  1.313540E+18
   18    1  4.7929E+03 -3.6989E+03  1.135169E+18
   19    1  4.8964E+03 -3.6959E+03  1.088963E+18
   20    1  4.9755E+03 -3.7077E+03  1.197961E+18
   21    1  5.4416E+03 -2.6135E+03  4.547434E+19
   22    1  5.3527E+03 -2.5513E+03  4.547873E+19
   23    1  5.1855E+03 -2.3739E+03  4.549498E+19
   24    1  5.0190E+03 -2.1003E+03  4.550962E+19
   25    1  4.8749E+03 -1.7821E+03  4.551928E+19
   26    1  4.7513E+03 -1.4488E+03  4.552344E+19
   27    1  4.6451E+03 -1.1082E+03  4.552519E+19
   28    1  4.5555E+03 -7.6268E+02  4.552519E+19
   29    1  4.4819E+03 -4.1310E+02  4.552422E+19
   30    1  4.4237E+03 -6.0661E+01  4.552331E+19
   31    1  4.3824E+03  2.9378E+02  4.552246E+19
   32    1  4.3589E+03  6.5012E+02  4.552216E+19
   33    1  4.3515E+03  1.0072E+03  4.552221E+19
   34    1  4.3605E+03  1.3634E+03  4.552237E+19
   35    1  4.3879E+03  1.7170E+03  4.552208E+19
   36    1  4.4377E+03  2.0654E+03  4.552100E+19
   37    1  4.5125E+03  2.4051E+03  4.551780E+19
   38    1  4.6154E+03  2.7294E+03  4.551201E+19
   39    1  4.7504E+03  3.0251E+03  4.550265E+19
   40    1  4.9164E+03  3.2727E+03  4.548996E+19
   41    1  5.1052E+03  3.4555E+03  4.547524E+19
   42    1  5.3135E+03  3.5722E+03  4.545933E+19
   43    1  5.5546E+03  3.6286E+03  4.544249E+19
   44    1  5.8345E+03  3.6189E+03  4.542495E+19
   45    1  6.1357E+03  3.5401E+03  4.540596E+19
   46    1  6.4361E+03  3.4023E+03  4.538815E+19
   47    1  6.7223E+03  3.2179E+03  4.537169E+19
   48    1  6.9892E+03  2.9969E+03  4.535586E+19
   49    1  7.2338E+03  2.7476E+03  4.534201E+19
   50    1  7.4516E+03  2.4737E+03  4.533016E+19
   51    1  7.6402E+03  2.1775E+03  4.531947E+19
   52    1  7.7989E+03  1.8632E+03  4.531128E+19
   53    1  7.9254E+03  1.5344E+03  4.530507E+19
   54    1  8.0173E+03  1.1942E+03  4.530072E+19
   55    1  8.0748E+03  8.4620E+02  4.529843E+19
   56    1  8.0955E+03  4.9507E+02  4.529891E+19
   57    1  8.0760E+03  1.4422E+02  4.530022E+19
   58    1  8.0182E+03 -2.0275E+02  4.530495E+19
   59    1  7.9235E+03 -5.4071E+02  4.531062E+19
   60    1  7.7913E+03 -8.6495E+02  4.531834E+19
   61    1  7.6233E+03 -1.1723E+03  4.532811E+19
   62    1  7.4231E+03 -1.4604E+03  4.533919E+19
   63    1  7.1956E+03 -1.7276E+03  4.535278E+19
   64    1  6.9444E+03 -1.9711E+03  4.536690E+19
   65    1  6.6712E+03 -2.1892E+03  4.538387E+19
   66    1  6.3795E+03 -2.3804E+03  4.540213E+19
   67    1  6.0760E+03 -2.5349E+03  4.542212E+19
