*     IK    IR          PSIn
       1     2     0.9722234
       2     2     0.9722225
       3     2     0.9722207
       4     2     0.9722199
       5     2     0.9722236
       6     2     0.9722107
       7     2     0.9722175
       8     2     0.9722251
       9     2     0.9722140
      10     2     0.9722108
      11     2     0.9722276
      12     2     0.9722108
      13     2     0.9722327
      14     2     0.9722159
      15     2     0.9722360
      16     2     0.9722224
      17     2     0.9722326
      18     2     0.9722291
      19     2     0.9722184
      20     2     0.9722301
      21     2     0.9722333
      22     2     0.9722246
      23     2     0.9722270
      24     2     0.9722309
      25     2     0.9722367
      26     2     0.9722324
      27     2     0.9722277
      28     2     0.9722270
      29     2     0.9722263
      30     2     0.9722255
      31     2     0.9722253
      32     2     0.9722254
      33     2     0.9722256
      34     2     0.9722247
      35     2     0.9722261
      36     2     0.9722345
      37     2     0.9722381
      38     2     0.9722268
      39     2     0.9722180
      40     2     0.9722304
      41     2     0.9722257
      42     2     0.9722183
      43     2     0.9722269
      44     2     0.9722154
      45     2     0.9722171
      46     2     0.9722243
      47     2     0.9722163
      48     2     0.9722172
      49     2     0.9722178
      50     2     0.9722133
      51     2     0.9722233
      52     2     0.9722126
      53     2     0.9722104
      54     2     0.9722267
      55     2     0.9722327
      56     2     0.9722296
      57     2     0.9722287
      58     2     0.9722068
      59     2     0.9722170
      60     2     0.9722220
      61     2     0.9722202
      62     2     0.9721992
      63     2     0.9722129
      64     2     0.9722320
      65     2     0.9722310
      66     2     0.9722226
      67     2     0.9722209
      68     2     0.9722217
      69     2     0.9722207
      70     2     0.9722167
      71     2     0.9722277
      72     2     0.9722354
      73     2     0.9722244
      74     2     0.9721990
      75     2     0.9722186
      76     2     0.9722483
      77     2     0.9721957
      78     2     0.9722480
      79     2     0.9722010
      80     2     0.9722524
      81     2     0.9722351
      82     2     0.9722054
      83     2     0.9722544
      84     2     0.9722575
      85     2     0.9722541
      86     2     0.9722547
      87     2     0.9722531
      88     2     0.9722555
      89     2     0.9722534
      90     2     0.9722055
      91     2     0.9722333
      92     2     0.9722515
      93     2     0.9722041
      94     2     0.9722443
      95     2     0.9721928
      96     2     0.9722354
      97     2     0.9722200
      98     2     0.9721914
      99     2     0.9721992
     100     2     0.9722146
     101     2     0.9722172
     102     2     0.9722236
     103     2     0.9722226
     104     2     0.9722195
     105     2     0.9722177
     106     2     0.9722078
     107     2     0.9722022
     108     2     0.9722085
     109     2     0.9722121
     110     2     0.9722250
     111     2     0.9722212
     112     2     0.9722067
     113     2     0.9722241
     114     2     0.9722122
     115     2     0.9722296
     116     2     0.9722242
     117     2     0.9722302
     118     2     0.9722286
     119     2     0.9722261
     120     2     0.9722247
     121     2     0.9722234
       1     3     0.9736433
       2     3     0.9736424
       3     3     0.9736379
       4     3     0.9736328
       5     3     0.9736329
       6     3     0.9736222
       7     3     0.9736213
       8     3     0.9736366
       9     3     0.9736331
      10     3     0.9736234
      11     3     0.9736417
      12     3     0.9736275
      13     3     0.9736452
      14     3     0.9736318
      15     3     0.9736495
      16     3     0.9736368
      17     3     0.9736480
      18     3     0.9736401
      19     3     0.9736336
      20     3     0.9736438
      21     3     0.9736442
      22     3     0.9736381
      23     3     0.9736429
      24     3     0.9736453
      25     3     0.9736480
      26     3     0.9736448
      27     3     0.9736399
      28     3     0.9736404
      29     3     0.9736389
      30     3     0.9736388
      31     3     0.9736391
      32     3     0.9736389
      33     3     0.9736392
      34     3     0.9736385
      35     3     0.9736381
      36     3     0.9736450
      37     3     0.9736517
      38     3     0.9736451
      39     3     0.9736323
      40     3     0.9736433
      41     3     0.9736455
      42     3     0.9736325
      43     3     0.9736452
      44     3     0.9736271
      45     3     0.9736376
      46     3     0.9736381
      47     3     0.9736297
      48     3     0.9736324
      49     3     0.9736373
      50     3     0.9736267
      51     3     0.9736378
      52     3     0.9736201
      53     3     0.9736392
      54     3     0.9736430
      55     3     0.9736400
      56     3     0.9736379
      57     3     0.9736474
      58     3     0.9736329
      59     3     0.9736230
      60     3     0.9736419
      61     3     0.9736296
      62     3     0.9736143
      63     3     0.9736336
      64     3     0.9736456
      65     3     0.9736470
      66     3     0.9736365
      67     3     0.9736380
      68     3     0.9736339
      69     3     0.9736312
      70     3     0.9736296
      71     3     0.9736497
      72     3     0.9736480
      73     3     0.9736449
      74     3     0.9736148
      75     3     0.9736239
      76     3     0.9736658
      77     3     0.9736103
      78     3     0.9736598
      79     3     0.9736159
      80     3     0.9736653
      81     3     0.9736463
      82     3     0.9736251
      83     3     0.9736768
      84     3     0.9736687
      85     3     0.9736678
      86     3     0.9736635
      87     3     0.9736665
      88     3     0.9736672
      89     3     0.9736757
      90     3     0.9736264
      91     3     0.9736445
      92     3     0.9736645
      93     3     0.9736167
      94     3     0.9736551
      95     3     0.9736057
      96     3     0.9736573
      97     3     0.9736384
      98     3     0.9736111
      99     3     0.9736145
     100     3     0.9736364
     101     3     0.9736350
     102     3     0.9736425
     103     3     0.9736434
     104     3     0.9736373
     105     3     0.9736388
     106     3     0.9736275
     107     3     0.9736217
     108     3     0.9736215
     109     3     0.9736219
     110     3     0.9736331
     111     3     0.9736377
     112     3     0.9736240
     113     3     0.9736330
     114     3     0.9736320
     115     3     0.9736399
     116     3     0.9736300
     117     3     0.9736362
     118     3     0.9736404
     119     3     0.9736445
     120     3     0.9736437
     121     3     0.9736433
       1     4     0.9751205
       2     4     0.9751244
       3     4     0.9751286
       4     4     0.9751208
       5     4     0.9751145
       6     4     0.9751099
       7     4     0.9751016
       8     4     0.9751139
       9     4     0.9751236
      10     4     0.9751060
      11     4     0.9751251
      12     4     0.9751164
      13     4     0.9751252
      14     4     0.9751196
      15     4     0.9751321
      16     4     0.9751202
      17     4     0.9751312
      18     4     0.9751230
      19     4     0.9751186
      20     4     0.9751267
      21     4     0.9751265
      22     4     0.9751210
      23     4     0.9751255
      24     4     0.9751273
      25     4     0.9751284
      26     4     0.9751244
      27     4     0.9751211
      28     4     0.9751221
      29     4     0.9751219
      30     4     0.9751230
      31     4     0.9751235
      32     4     0.9751228
      33     4     0.9751224
      34     4     0.9751210
      35     4     0.9751187
      36     4     0.9751256
      37     4     0.9751329
      38     4     0.9751301
      39     4     0.9751174
      40     4     0.9751236
      41     4     0.9751314
      42     4     0.9751166
      43     4     0.9751293
      44     4     0.9751073
      45     4     0.9751257
      46     4     0.9751167
      47     4     0.9751093
      48     4     0.9751177
      49     4     0.9751262
      50     4     0.9751132
      51     4     0.9751149
      52     4     0.9751085
      53     4     0.9751315
      54     4     0.9751173
      55     4     0.9751120
      56     4     0.9751113
      57     4     0.9751247
      58     4     0.9751254
      59     4     0.9751000
      60     4     0.9751258
      61     4     0.9751110
      62     4     0.9751056
      63     4     0.9751232
      64     4     0.9751306
      65     4     0.9751267
      66     4     0.9751238
      67     4     0.9751193
      68     4     0.9751151
      69     4     0.9751134
      70     4     0.9751103
      71     4     0.9751363
      72     4     0.9751301
      73     4     0.9751358
      74     4     0.9751057
      75     4     0.9751060
      76     4     0.9751477
      77     4     0.9750998
      78     4     0.9751436
      79     4     0.9751072
      80     4     0.9751452
      81     4     0.9751341
      82     4     0.9751136
      83     4     0.9751658
      84     4     0.9751508
      85     4     0.9751429
      86     4     0.9751346
      87     4     0.9751415
      88     4     0.9751507
      89     4     0.9751634
      90     4     0.9751140
      91     4     0.9751308
      92     4     0.9751438
      93     4     0.9751055
      94     4     0.9751385
      95     4     0.9750876
      96     4     0.9751505
      97     4     0.9751182
      98     4     0.9750956
      99     4     0.9751044
     100     4     0.9751232
     101     4     0.9751245
     102     4     0.9751316
     103     4     0.9751380
     104     4     0.9751273
     105     4     0.9751264
     106     4     0.9751205
     107     4     0.9751112
     108     4     0.9751046
     109     4     0.9751030
     110     4     0.9751109
     111     4     0.9751176
     112     4     0.9751160
     113     4     0.9751124
     114     4     0.9751255
     115     4     0.9751083
     116     4     0.9751045
     117     4     0.9751082
     118     4     0.9751137
     119     4     0.9751162
     120     4     0.9751174
     121     4     0.9751205
       1     5     0.9766508
       2     5     0.9766565
       3     5     0.9766591
       4     5     0.9766605
       5     5     0.9766541
       6     5     0.9766638
       7     5     0.9766488
       8     5     0.9766506
       9     5     0.9766638
      10     5     0.9766511
      11     5     0.9766629
      12     5     0.9766650
      13     5     0.9766625
      14     5     0.9766653
      15     5     0.9766703
      16     5     0.9766639
      17     5     0.9766724
      18     5     0.9766620
      19     5     0.9766616
      20     5     0.9766664
      21     5     0.9766646
      22     5     0.9766621
      23     5     0.9766668
      24     5     0.9766667
      25     5     0.9766673
      26     5     0.9766610
      27     5     0.9766602
      28     5     0.9766629
      29     5     0.9766638
      30     5     0.9766637
      31     5     0.9766638
      32     5     0.9766642
      33     5     0.9766647
      34     5     0.9766619
      35     5     0.9766587
      36     5     0.9766626
      37     5     0.9766705
      38     5     0.9766716
      39     5     0.9766614
      40     5     0.9766607
      41     5     0.9766731
      42     5     0.9766603
      43     5     0.9766681
      44     5     0.9766535
      45     5     0.9766669
      46     5     0.9766560
      47     5     0.9766538
      48     5     0.9766613
      49     5     0.9766648
      50     5     0.9766630
      51     5     0.9766519
      52     5     0.9766619
      53     5     0.9766648
      54     5     0.9766487
      55     5     0.9766447
      56     5     0.9766442
      57     5     0.9766565
      58     5     0.9766644
      59     5     0.9766422
      60     5     0.9766632
      61     5     0.9766507
      62     5     0.9766565
      63     5     0.9766674
      64     5     0.9766759
      65     5     0.9766675
      66     5     0.9766656
      67     5     0.9766586
      68     5     0.9766598
      69     5     0.9766591
      70     5     0.9766555
      71     5     0.9766729
      72     5     0.9766726
      73     5     0.9766817
      74     5     0.9766541
      75     5     0.9766538
      76     5     0.9766877
      77     5     0.9766544
      78     5     0.9766797
      79     5     0.9766600
      80     5     0.9766863
      81     5     0.9766697
      82     5     0.9766538
      83     5     0.9767074
      84     5     0.9766900
      85     5     0.9766711
      86     5     0.9766670
      87     5     0.9766707
      88     5     0.9766891
      89     5     0.9767044
      90     5     0.9766534
      91     5     0.9766649
      92     5     0.9766846
      93     5     0.9766581
      94     5     0.9766808
      95     5     0.9766355
      96     5     0.9766955
      97     5     0.9766497
      98     5     0.9766359
      99     5     0.9766517
     100     5     0.9766708
     101     5     0.9766708
     102     5     0.9766747
     103     5     0.9766859
     104     5     0.9766742
     105     5     0.9766716
     106     5     0.9766679
     107     5     0.9766608
     108     5     0.9766534
     109     5     0.9766468
     110     5     0.9766535
     111     5     0.9766574
     112     5     0.9766608
     113     5     0.9766505
     114     5     0.9766654
     115     5     0.9766398
     116     5     0.9766571
     117     5     0.9766623
     118     5     0.9766557
     119     5     0.9766507
     120     5     0.9766506
     121     5     0.9766508
       1     6     0.9782508
       2     6     0.9782465
       3     6     0.9782363
       4     6     0.9782372
       5     6     0.9782436
       6     6     0.9782525
       7     6     0.9782498
       8     6     0.9782372
       9     6     0.9782445
      10     6     0.9782496
      11     6     0.9782466
      12     6     0.9782572
      13     6     0.9782467
      14     6     0.9782567
      15     6     0.9782566
      16     6     0.9782541
      17     6     0.9782586
      18     6     0.9782487
      19     6     0.9782512
      20     6     0.9782522
      21     6     0.9782483
      22     6     0.9782507
      23     6     0.9782553
      24     6     0.9782530
      25     6     0.9782510
      26     6     0.9782472
      27     6     0.9782467
      28     6     0.9782507
      29     6     0.9782512
      30     6     0.9782514
      31     6     0.9782517
      32     6     0.9782521
      33     6     0.9782526
      34     6     0.9782506
      35     6     0.9782457
      36     6     0.9782461
      37     6     0.9782557
      38     6     0.9782592
      39     6     0.9782524
      40     6     0.9782459
      41     6     0.9782586
      42     6     0.9782550
      43     6     0.9782528
      44     6     0.9782500
      45     6     0.9782514
      46     6     0.9782414
      47     6     0.9782448
      48     6     0.9782483
      49     6     0.9782513
      50     6     0.9782527
      51     6     0.9782380
      52     6     0.9782508
      53     6     0.9782389
      54     6     0.9782365
      55     6     0.9782377
      56     6     0.9782358
      57     6     0.9782343
      58     6     0.9782452
      59     6     0.9782409
      60     6     0.9782442
      61     6     0.9782375
      62     6     0.9782498
      63     6     0.9782564
      64     6     0.9782592
      65     6     0.9782593
      66     6     0.9782501
      67     6     0.9782486
      68     6     0.9782511
      69     6     0.9782513
      70     6     0.9782497
      71     6     0.9782593
      72     6     0.9782603
      73     6     0.9782695
      74     6     0.9782442
      75     6     0.9782409
      76     6     0.9782779
      77     6     0.9782519
      78     6     0.9782555
      79     6     0.9782541
      80     6     0.9782759
      81     6     0.9782432
      82     6     0.9782421
      83     6     0.9782943
      84     6     0.9782684
      85     6     0.9782532
      86     6     0.9782553
      87     6     0.9782546
      88     6     0.9782671
      89     6     0.9782931
      90     6     0.9782438
      91     6     0.9782396
      92     6     0.9782734
      93     6     0.9782539
      94     6     0.9782612
      95     6     0.9782373
      96     6     0.9782806
      97     6     0.9782349
      98     6     0.9782310
      99     6     0.9782403
     100     6     0.9782675
     101     6     0.9782602
     102     6     0.9782602
     103     6     0.9782746
     104     6     0.9782622
     105     6     0.9782634
     106     6     0.9782570
     107     6     0.9782594
     108     6     0.9782506
     109     6     0.9782373
     110     6     0.9782407
     111     6     0.9782413
     112     6     0.9782500
     113     6     0.9782418
     114     6     0.9782443
     115     6     0.9782382
     116     6     0.9782547
     117     6     0.9782500
     118     6     0.9782512
     119     6     0.9782515
     120     6     0.9782500
     121     6     0.9782508
       1     7     0.9798747
       2     7     0.9798731
       3     7     0.9798705
       4     7     0.9798593
       5     7     0.9798667
       6     7     0.9798693
       7     7     0.9798782
       8     7     0.9798626
       9     7     0.9798642
      10     7     0.9798783
      11     7     0.9798677
      12     7     0.9798834
      13     7     0.9798684
      14     7     0.9798820
      15     7     0.9798765
      16     7     0.9798806
      17     7     0.9798790
      18     7     0.9798718
      19     7     0.9798759
      20     7     0.9798745
      21     7     0.9798708
      22     7     0.9798755
      23     7     0.9798779
      24     7     0.9798750
      25     7     0.9798704
      26     7     0.9798681
      27     7     0.9798701
      28     7     0.9798746
      29     7     0.9798755
      30     7     0.9798760
      31     7     0.9798763
      32     7     0.9798765
      33     7     0.9798769
      34     7     0.9798749
      35     7     0.9798695
      36     7     0.9798676
      37     7     0.9798742
      38     7     0.9798803
      39     7     0.9798783
      40     7     0.9798690
      41     7     0.9798787
      42     7     0.9798831
      43     7     0.9798718
      44     7     0.9798785
      45     7     0.9798727
      46     7     0.9798636
      47     7     0.9798694
      48     7     0.9798732
      49     7     0.9798731
      50     7     0.9798763
      51     7     0.9798659
      52     7     0.9798718
      53     7     0.9798588
      54     7     0.9798739
      55     7     0.9798732
