* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
103.000  26.000   7.532   0.030   3.085
104.000  26.000   7.553   0.030   3.053
105.000  27.000   7.571   0.030   3.019
106.000  27.000   7.549   0.030   3.050
107.000  27.000   7.553   0.030   3.053
108.000  27.000   7.575   0.030   3.022
109.000  28.000   7.592   0.030   2.987
110.000  28.000   7.571   0.030   3.019
111.000  28.000   7.575   0.030   3.022
112.000  28.000   7.597   0.030   2.990
113.000  29.000   7.614   0.030   2.956
114.000  29.000   7.592   0.030   2.987
115.000  29.000   7.597   0.030   2.990
116.000  29.000   7.618   0.030   2.959
117.000  30.000   7.636   0.030   2.924
118.000  30.000   7.614   0.030   2.956
119.000  30.000   7.618   0.030   2.959
120.000  30.000   7.640   0.030   2.927
121.000  31.000   7.657   0.030   2.893
122.000  31.000   7.636   0.030   2.924
123.000  31.000   7.640   0.030   2.927
124.000  31.000   7.661   0.030   2.896
125.000  32.000   7.679   0.030   2.861
126.000  32.000   7.657   0.030   2.893
127.000  32.000   7.661   0.030   2.896
128.000  32.000   7.683   0.030   2.864
129.000  33.000   7.700   0.030   2.830
130.000  33.000   7.679   0.030   2.861
131.000  33.000   7.683   0.030   2.864
132.000  33.000   7.705   0.030   2.833
133.000  34.000   7.722   0.030   2.798
134.000  34.000   7.700   0.030   2.830
135.000  34.000   7.705   0.030   2.833
136.000  34.000   7.726   0.030   2.801
137.000  35.000   7.744   0.030   2.767
138.000  35.000   7.722   0.030   2.798
139.000  35.000   7.726   0.030   2.801
140.000  35.000   7.748   0.030   2.769
141.000  36.000   7.714   0.635   2.793
142.000  36.000   7.736   0.635   2.761
143.000  36.000   7.740   0.635   2.764
144.000  36.000   7.718   0.635   2.796
145.000  37.000   7.692   0.635   2.824
146.000  37.000   7.714   0.635   2.793
147.000  37.000   7.718   0.635   2.796
148.000  37.000   7.697   0.635   2.827
149.000  38.000   7.671   0.635   2.856
150.000  38.000   7.692   0.635   2.824
151.000  38.000   7.697   0.635   2.827
152.000  38.000   7.675   0.635   2.859
153.000  39.000   7.649   0.635   2.887
154.000  39.000   7.671   0.635   2.856
155.000  39.000   7.675   0.635   2.859
156.000  39.000   7.653   0.635   2.890
157.000  40.000   7.628   0.635   2.919
158.000  40.000   7.649   0.635   2.887
159.000  40.000   7.653   0.635   2.890
160.000  40.000   7.632   0.635   2.922
161.000  41.000   7.606   0.635   2.950
162.000  41.000   7.628   0.635   2.919
163.000  41.000   7.632   0.635   2.922
164.000  41.000   7.610   0.635   2.953
165.000  42.000   7.584   0.635   2.982
166.000  42.000   7.606   0.635   2.950
167.000  42.000   7.610   0.635   2.953
168.000  42.000   7.588   0.635   2.985
169.000  43.000   7.563   0.635   3.013
170.000  43.000   7.584   0.635   2.982
171.000  43.000   7.588   0.635   2.985
172.000  43.000   7.567   0.635   3.016
173.000  44.000   7.541   0.635   3.045
174.000  44.000   7.563   0.635   3.013
175.000  44.000   7.567   0.635   3.016
176.000  44.000   7.545   0.635   3.048
177.000  45.000   7.520   0.635   3.076
178.000  45.000   7.541   0.635   3.045
179.000  45.000   7.545   0.635   3.048
180.000  45.000   7.524   0.635   3.079
181.000  46.000   7.514   0.635   3.085
182.000  46.000   7.520   0.635   3.076
183.000  46.000   7.524   0.635   3.079
184.000  46.000   7.518   0.635   3.087
185.000  47.000   7.510   0.625   3.082
186.000  47.000   7.514   0.635   3.085
187.000  47.000   7.518   0.635   3.087
188.000  47.000   7.514   0.625   3.084
189.000  48.000   7.496   0.575   3.072
190.000  48.000   7.510   0.625   3.082
191.000  48.000   7.514   0.625   3.084
192.000  48.000   7.500   0.575   3.075
193.000  49.000   7.489   0.524   3.067
194.000  49.000   7.496   0.575   3.072
195.000  49.000   7.500   0.575   3.075
196.000  49.000   7.493   0.524   3.070
197.000  50.000   7.483   0.474   3.063
198.000  50.000   7.489   0.524   3.067
199.000  50.000   7.493   0.524   3.070
200.000  50.000   7.487   0.474   3.066
201.000  51.000   7.479   0.424   3.061
202.000  51.000   7.483   0.474   3.063
203.000  51.000   7.487   0.474   3.066
204.000  51.000   7.483   0.424   3.064
205.000  52.000   7.476   0.373   3.059
206.000  52.000   7.479   0.424   3.061
207.000  52.000   7.483   0.424   3.064
208.000  52.000   7.480   0.373   3.062
209.000  53.000   7.473   0.323   3.057
210.000  53.000   7.476   0.373   3.059
211.000  53.000   7.480   0.373   3.062
212.000  53.000   7.478   0.323   3.060
213.000  54.000   7.479   0.266   3.060
214.000  54.000   7.473   0.323   3.057
215.000  54.000   7.478   0.323   3.060
216.000  54.000   7.483   0.266   3.063
217.000  55.000   7.485   0.210   3.064
218.000  55.000   7.479   0.266   3.060
219.000  55.000   7.483   0.266   3.063
220.000  55.000   7.489   0.210   3.067
221.000  56.000   7.492   0.153   3.069
222.000  56.000   7.485   0.210   3.064
223.000  56.000   7.489   0.210   3.067
224.000  56.000   7.496   0.153   3.072
225.000  57.000   7.501   0.097   3.075
226.000  57.000   7.492   0.153   3.069
227.000  57.000   7.496   0.153   3.072
228.000  57.000   7.505   0.097   3.078
229.000  58.000   7.515   0.040   3.085
230.000  58.000   7.501   0.097   3.075
231.000  58.000   7.505   0.097   3.078
232.000  58.000   7.519   0.040   3.088
233.000  59.000   7.518   0.030   3.087
234.000  59.000   7.515   0.040   3.085
235.000  59.000   7.519   0.040   3.088
236.000  59.000   7.522   0.030   3.090
237.000  60.000   7.524   0.030   3.079
238.000  60.000   7.518   0.030   3.087
239.000  60.000   7.522   0.030   3.090
240.000  60.000   7.528   0.030   3.082
241.000  61.000   7.545   0.030   3.047
242.000  61.000   7.524   0.030   3.079
243.000  61.000   7.528   0.030   3.082
244.000  61.000   7.549   0.030   3.050
245.000  62.000   7.567   0.030   3.016
246.000  62.000   7.545   0.030   3.047
247.000  62.000   7.549   0.030   3.050
248.000  62.000   7.571   0.030   3.019
249.000  63.000   7.588   0.030   2.985
250.000  63.000   7.567   0.030   3.016
251.000  63.000   7.571   0.030   3.019
252.000  63.000   7.592   0.030   2.987
253.000  64.000   7.610   0.030   2.953
254.000  64.000   7.588   0.030   2.985
255.000  64.000   7.592   0.030   2.987
256.000  64.000   7.614   0.030   2.956
257.000  65.000   7.632   0.030   2.922
258.000  65.000   7.610   0.030   2.953
259.000  65.000   7.614   0.030   2.956
260.000  65.000   7.636   0.030   2.924
261.000  66.000   7.653   0.030   2.890
262.000  66.000   7.632   0.030   2.922
263.000  66.000   7.636   0.030   2.924
264.000  66.000   7.657   0.030   2.893
265.000  67.000   7.675   0.030   2.858
266.000  67.000   7.653   0.030   2.890
267.000  67.000   7.657   0.030   2.893
268.000  67.000   7.679   0.030   2.861
269.000  68.000   7.696   0.030   2.827
270.000  68.000   7.675   0.030   2.858
271.000  68.000   7.679   0.030   2.861
272.000  68.000   7.700   0.030   2.830
273.000  69.000   7.718   0.030   2.795
274.000  69.000   7.696   0.030   2.827
275.000  69.000   7.700   0.030   2.830
276.000  69.000   7.722   0.030   2.798
277.000  70.000   7.739   0.030   2.764
278.000  70.000   7.718   0.030   2.795
279.000  70.000   7.722   0.030   2.798
280.000  70.000   7.744   0.030   2.767
281.000  71.000   7.706   0.635   2.787
282.000  71.000   7.727   0.635   2.756
283.000  71.000   7.736   0.635   2.761
284.000  71.000   7.714   0.635   2.793
285.000  72.000   7.684   0.635   2.819
286.000  72.000   7.706   0.635   2.787
287.000  72.000   7.714   0.635   2.793
288.000  72.000   7.692   0.635   2.824
289.000  73.000   7.662   0.635   2.850
290.000  73.000   7.684   0.635   2.819
291.000  73.000   7.692   0.635   2.824
292.000  73.000   7.671   0.635   2.856
293.000  74.000   7.641   0.635   2.882
294.000  74.000   7.662   0.635   2.850
295.000  74.000   7.671   0.635   2.856
296.000  74.000   7.649   0.635   2.887
297.000  75.000   7.619   0.635   2.913
298.000  75.000   7.641   0.635   2.882
299.000  75.000   7.649   0.635   2.887
300.000  75.000   7.628   0.635   2.919
301.000  76.000   7.598   0.635   2.945
302.000  76.000   7.619   0.635   2.913
303.000  76.000   7.628   0.635   2.919
304.000  76.000   7.606   0.635   2.950
305.000  77.000   7.576   0.635   2.976
306.000  77.000   7.598   0.635   2.945
307.000  77.000   7.606   0.635   2.950
308.000  77.000   7.584   0.635   2.982
309.000  78.000   7.555   0.635   3.008
310.000  78.000   7.576   0.635   2.976
311.000  78.000   7.584   0.635   2.982
312.000  78.000   7.563   0.635   3.013
313.000  79.000   7.533   0.635   3.039
314.000  79.000   7.555   0.635   3.008
315.000  79.000   7.563   0.635   3.013
316.000  79.000   7.541   0.635   3.045
317.000  80.000   7.511   0.635   3.071
318.000  80.000   7.533   0.635   3.039
319.000  80.000   7.541   0.635   3.045
320.000  80.000   7.520   0.635   3.076
321.000  81.000   7.506   0.635   3.079
322.000  81.000   7.511   0.635   3.071
323.000  81.000   7.520   0.635   3.076
324.000  81.000   7.514   0.635   3.085
325.000  82.000   7.502   0.625   3.076
326.000  82.000   7.506   0.635   3.079
327.000  82.000   7.514   0.635   3.085
328.000  82.000   7.510   0.625   3.082
329.000  83.000   7.488   0.575   3.067
330.000  83.000   7.502   0.625   3.076
331.000  83.000   7.510   0.625   3.082
332.000  83.000   7.496   0.575   3.072
333.000  84.000   7.480   0.524   3.062
334.000  84.000   7.488   0.575   3.067
335.000  84.000   7.496   0.575   3.072
336.000  84.000   7.489   0.524   3.067
337.000  85.000   7.475   0.474   3.058
338.000  85.000   7.480   0.524   3.062
339.000  85.000   7.489   0.524   3.067
340.000  85.000   7.483   0.474   3.063
341.000  86.000   7.471   0.424   3.055
342.000  86.000   7.475   0.474   3.058
343.000  86.000   7.483   0.474   3.063
344.000  86.000   7.479   0.424   3.061
345.000  87.000   7.468   0.373   3.053
346.000  87.000   7.471   0.424   3.055
347.000  87.000   7.479   0.424   3.061
348.000  87.000   7.476   0.373   3.059
349.000  88.000   7.465   0.323   3.051
350.000  88.000   7.468   0.373   3.053
351.000  88.000   7.476   0.373   3.059
352.000  88.000   7.473   0.323   3.057
353.000  89.000   7.471   0.266   3.055
354.000  89.000   7.465   0.323   3.051
355.000  89.000   7.473   0.323   3.057
356.000  89.000   7.479   0.266   3.060
357.000  90.000   7.476   0.210   3.059
358.000  90.000   7.471   0.266   3.055
359.000  90.000   7.479   0.266   3.060
360.000  90.000   7.485   0.210   3.064
361.000  91.000   7.483   0.153   3.064
362.000  91.000   7.476   0.210   3.059
363.000  91.000   7.485   0.210   3.064
364.000  91.000   7.492   0.153   3.069
365.000  92.000   7.492   0.097   3.070
366.000  92.000   7.483   0.153   3.064
367.000  92.000   7.492   0.153   3.069
368.000  92.000   7.501   0.097   3.075
369.000  93.000   7.506   0.040   3.079
370.000  93.000   7.492   0.097   3.070
371.000  93.000   7.501   0.097   3.075
372.000  93.000   7.515   0.040   3.085
373.000  94.000   7.510   0.030   3.082
374.000  94.000   7.506   0.040   3.079
375.000  94.000   7.515   0.040   3.085
376.000  94.000   7.518   0.030   3.087
377.000  95.000   7.515   0.030   3.073
378.000  95.000   7.510   0.030   3.082
379.000  95.000   7.518   0.030   3.087
380.000  95.000   7.524   0.030   3.079
381.000  96.000   7.537   0.030   3.042
382.000  96.000   7.515   0.030   3.073
383.000  96.000   7.524   0.030   3.079
384.000  96.000   7.545   0.030   3.047
385.000  97.000   7.559   0.030   3.010
386.000  97.000   7.537   0.030   3.042
387.000  97.000   7.545   0.030   3.047
388.000  97.000   7.567   0.030   3.016
389.000  98.000   7.580   0.030   2.979
390.000  98.000   7.559   0.030   3.010
391.000  98.000   7.567   0.030   3.016
392.000  98.000   7.588   0.030   2.985
393.000  99.000   7.602   0.030   2.947
394.000  99.000   7.580   0.030   2.979
395.000  99.000   7.588   0.030   2.985
396.000  99.000   7.610   0.030   2.953
397.000 100.000   7.623   0.030   2.916
398.000 100.000   7.602   0.030   2.947
399.000 100.000   7.610   0.030   2.953
400.000 100.000   7.632   0.030   2.922
401.000 101.000   7.645   0.030   2.884
402.000 101.000   7.623   0.030   2.916
403.000 101.000   7.632   0.030   2.922
404.000 101.000   7.653   0.030   2.890
405.000 102.000   7.666   0.030   2.853
406.000 102.000   7.645   0.030   2.884
407.000 102.000   7.653   0.030   2.890
408.000 102.000   7.675   0.030   2.858
409.000 103.000   7.688   0.030   2.821
410.000 103.000   7.666   0.030   2.853
411.000 103.000   7.675   0.030   2.858
412.000 103.000   7.696   0.030   2.827
413.000 104.000   7.710   0.030   2.790
414.000 104.000   7.688   0.030   2.821
415.000 104.000   7.696   0.030   2.827
416.000 104.000   7.718   0.030   2.795
417.000 105.000   7.731   0.030   2.758
418.000 105.000   7.710   0.030   2.790
419.000 105.000   7.718   0.030   2.795
420.000 105.000   7.739   0.030   2.764
421.000 106.000   7.515   0.575   3.027
422.000 106.000   7.529   0.625   3.036
423.000 106.000   7.507   0.625   3.068
424.000 106.000   7.494   0.575   3.059
425.000 107.000   7.508   0.524   3.022
426.000 107.000   7.515   0.575   3.027
427.000 107.000   7.494   0.575   3.059
428.000 107.000   7.486   0.524   3.053
429.000 108.000   7.502   0.474   3.018
430.000 108.000   7.508   0.524   3.022
431.000 108.000   7.486   0.524   3.053
432.000 108.000   7.481   0.474   3.050
433.000 109.000   7.498   0.424   3.015
434.000 109.000   7.502   0.474   3.018
435.000 109.000   7.481   0.474   3.050
436.000 109.000   7.477   0.424   3.047
437.000 110.000   7.495   0.373   3.013
438.000 110.000   7.498   0.424   3.015
439.000 110.000   7.477   0.424   3.047
440.000 110.000   7.474   0.373   3.045
441.000 111.000   7.492   0.323   3.011
442.000 111.000   7.495   0.373   3.013
443.000 111.000   7.474   0.373   3.045
444.000 111.000   7.471   0.323   3.043
445.000 112.000   7.498   0.266   3.015
446.000 112.000   7.492   0.323   3.011
447.000 112.000   7.471   0.323   3.043
448.000 112.000   7.476   0.266   3.047
449.000 113.000   7.504   0.210   3.019
450.000 113.000   7.498   0.266   3.015
451.000 113.000   7.476   0.266   3.047
452.000 113.000   7.482   0.210   3.051
453.000 114.000   7.511   0.153   3.024
454.000 114.000   7.504   0.210   3.019
455.000 114.000   7.482   0.210   3.051
456.000 114.000   7.489   0.153   3.055
457.000 115.000   7.520   0.097   3.030
458.000 115.000   7.511   0.153   3.024
459.000 115.000   7.489   0.153   3.055
460.000 115.000   7.498   0.097   3.062
461.000 116.000   7.534   0.040   3.039
462.000 116.000   7.520   0.097   3.030
463.000 116.000   7.498   0.097   3.062
464.000 116.000   7.512   0.040   3.071
465.000 117.000   7.537   0.575   2.995
466.000 117.000   7.550   0.625   3.005
467.000 117.000   7.529   0.625   3.036
468.000 117.000   7.515   0.575   3.027
469.000 118.000   7.529   0.524   2.990
470.000 118.000   7.537   0.575   2.995
471.000 118.000   7.515   0.575   3.027
472.000 118.000   7.508   0.524   3.022
473.000 119.000   7.524   0.474   2.987
474.000 119.000   7.529   0.524   2.990
475.000 119.000   7.508   0.524   3.022
476.000 119.000   7.502   0.474   3.018
477.000 120.000   7.520   0.424   2.984
478.000 120.000   7.524   0.474   2.987
479.000 120.000   7.502   0.474   3.018
480.000 120.000   7.498   0.424   3.015
481.000 121.000   7.517   0.373   2.982
482.000 121.000   7.520   0.424   2.984
483.000 121.000   7.498   0.424   3.015
484.000 121.000   7.495   0.373   3.013
485.000 122.000   7.514   0.323   2.980
486.000 122.000   7.517   0.373   2.982
487.000 122.000   7.495   0.373   3.013
488.000 122.000   7.492   0.323   3.011
489.000 123.000   7.519   0.266   2.983
490.000 123.000   7.514   0.323   2.980
491.000 123.000   7.492   0.323   3.011
492.000 123.000   7.498   0.266   3.015
493.000 124.000   7.525   0.210   2.988
494.000 124.000   7.519   0.266   2.983
495.000 124.000   7.498   0.266   3.015
496.000 124.000   7.504   0.210   3.019
497.000 125.000   7.532   0.153   2.992
498.000 125.000   7.525   0.210   2.988
499.000 125.000   7.504   0.210   3.019
500.000 125.000   7.511   0.153   3.024
501.000 126.000   7.541   0.097   2.999
502.000 126.000   7.532   0.153   2.992
503.000 126.000   7.511   0.153   3.024
504.000 126.000   7.520   0.097   3.030
505.000 127.000   7.555   0.040   3.008
506.000 127.000   7.541   0.097   2.999
507.000 127.000   7.520   0.097   3.030
508.000 127.000   7.534   0.040   3.039
509.000 128.000   7.558   0.575   2.964
510.000 128.000   7.572   0.625   2.973
511.000 128.000   7.550   0.625   3.005
512.000 128.000   7.537   0.575   2.995
513.000 129.000   7.551   0.524   2.959
514.000 129.000   7.558   0.575   2.964
515.000 129.000   7.537   0.575   2.995
516.000 129.000   7.529   0.524   2.990
517.000 130.000   7.545   0.474   2.955
518.000 130.000   7.551   0.524   2.959
519.000 130.000   7.529   0.524   2.990
520.000 130.000   7.524   0.474   2.987
521.000 131.000   7.542   0.424   2.952
522.000 131.000   7.545   0.474   2.955
523.000 131.000   7.524   0.474   2.987
524.000 131.000   7.520   0.424   2.984
525.000 132.000   7.538   0.373   2.950
526.000 132.000   7.542   0.424   2.952
527.000 132.000   7.520   0.424   2.984
528.000 132.000   7.517   0.373   2.982
529.000 133.000   7.536   0.323   2.948
530.000 133.000   7.538   0.373   2.950
531.000 133.000   7.517   0.373   2.982
532.000 133.000   7.514   0.323   2.980
533.000 134.000   7.541   0.266   2.952
534.000 134.000   7.536   0.323   2.948
535.000 134.000   7.514   0.323   2.980
536.000 134.000   7.519   0.266   2.983
537.000 135.000   7.547   0.210   2.956
538.000 135.000   7.541   0.266   2.952
539.000 135.000   7.519   0.266   2.983
540.000 135.000   7.525   0.210   2.988
541.000 136.000   7.554   0.153   2.961
542.000 136.000   7.547   0.210   2.956
543.000 136.000   7.525   0.210   2.988
544.000 136.000   7.532   0.153   2.992
545.000 137.000   7.563   0.097   2.967
546.000 137.000   7.554   0.153   2.961
547.000 137.000   7.532   0.153   2.992
548.000 137.000   7.541   0.097   2.999
549.000 138.000   7.577   0.040   2.977
550.000 138.000   7.563   0.097   2.967
551.000 138.000   7.541   0.097   2.999
552.000 138.000   7.555   0.040   3.008
553.000 139.000   7.580   0.575   2.933
554.000 139.000   7.593   0.625   2.942
555.000 139.000   7.572   0.625   2.973
556.000 139.000   7.558   0.575   2.964
557.000 140.000   7.572   0.524   2.927
558.000 140.000   7.580   0.575   2.933
559.000 140.000   7.558   0.575   2.964
560.000 140.000   7.551   0.524   2.959
561.000 141.000   7.567   0.474   2.924
562.000 141.000   7.572   0.524   2.927
563.000 141.000   7.551   0.524   2.959
564.000 141.000   7.545   0.474   2.955
565.000 142.000   7.563   0.424   2.921
566.000 142.000   7.567   0.474   2.924
567.000 142.000   7.545   0.474   2.955
568.000 142.000   7.542   0.424   2.952
569.000 143.000   7.560   0.373   2.919
570.000 143.000   7.563   0.424   2.921
571.000 143.000   7.542   0.424   2.952
572.000 143.000   7.538   0.373   2.950
573.000 144.000   7.557   0.323   2.917
574.000 144.000   7.560   0.373   2.919
575.000 144.000   7.538   0.373   2.950
576.000 144.000   7.536   0.323   2.948
577.000 145.000   7.563   0.266   2.921
578.000 145.000   7.557   0.323   2.917
579.000 145.000   7.536   0.323   2.948
580.000 145.000   7.541   0.266   2.952
581.000 146.000   7.568   0.210   2.925
582.000 146.000   7.563   0.266   2.921
583.000 146.000   7.541   0.266   2.952
584.000 146.000   7.547   0.210   2.956
585.000 147.000   7.575   0.153   2.929
586.000 147.000   7.568   0.210   2.925
587.000 147.000   7.547   0.210   2.956
588.000 147.000   7.554   0.153   2.961
589.000 148.000   7.585   0.097   2.936
590.000 148.000   7.575   0.153   2.929
591.000 148.000   7.554   0.153   2.961
592.000 148.000   7.563   0.097   2.967
593.000 149.000   7.598   0.040   2.945
594.000 149.000   7.585   0.097   2.936
595.000 149.000   7.563   0.097   2.967
596.000 149.000   7.577   0.040   2.977
597.000 150.000   7.602   0.575   2.901
598.000 150.000   7.615   0.625   2.910
599.000 150.000   7.593   0.625   2.942
600.000 150.000   7.580   0.575   2.933
601.000 151.000   7.594   0.524   2.896
602.000 151.000   7.602   0.575   2.901
603.000 151.000   7.580   0.575   2.933
604.000 151.000   7.572   0.524   2.927
605.000 152.000   7.589   0.474   2.892
606.000 152.000   7.594   0.524   2.896
607.000 152.000   7.572   0.524   2.927
608.000 152.000   7.567   0.474   2.924
609.000 153.000   7.585   0.424   2.889
610.000 153.000   7.589   0.474   2.892
611.000 153.000   7.567   0.474   2.924
612.000 153.000   7.563   0.424   2.921
613.000 154.000   7.582   0.373   2.887
614.000 154.000   7.585   0.424   2.889
615.000 154.000   7.563   0.424   2.921
616.000 154.000   7.560   0.373   2.919
617.000 155.000   7.579   0.323   2.885
618.000 155.000   7.582   0.373   2.887
619.000 155.000   7.560   0.373   2.919
620.000 155.000   7.557   0.323   2.917
621.000 156.000   7.584   0.266   2.889
622.000 156.000   7.579   0.323   2.885
623.000 156.000   7.557   0.323   2.917
624.000 156.000   7.563   0.266   2.921
625.000 157.000   7.590   0.210   2.893
626.000 157.000   7.584   0.266   2.889
627.000 157.000   7.563   0.266   2.921
628.000 157.000   7.568   0.210   2.925
629.000 158.000   7.597   0.153   2.898
630.000 158.000   7.590   0.210   2.893
631.000 158.000   7.568   0.210   2.925
632.000 158.000   7.575   0.153   2.929
633.000 159.000   7.606   0.097   2.904
634.000 159.000   7.597   0.153   2.898
635.000 159.000   7.575   0.153   2.929
636.000 159.000   7.585   0.097   2.936
637.000 160.000   7.620   0.040   2.914
638.000 160.000   7.606   0.097   2.904
639.000 160.000   7.585   0.097   2.936
640.000 160.000   7.598   0.040   2.945
641.000 161.000   7.623   0.575   2.869
642.000 161.000   7.637   0.625   2.879
643.000 161.000   7.615   0.625   2.910
644.000 161.000   7.602   0.575   2.901
645.000 162.000   7.615   0.524   2.864
646.000 162.000   7.623   0.575   2.869
647.000 162.000   7.602   0.575   2.901
648.000 162.000   7.594   0.524   2.896
649.000 163.000   7.610   0.474   2.861
650.000 163.000   7.615   0.524   2.864
651.000 163.000   7.594   0.524   2.896
652.000 163.000   7.589   0.474   2.892
653.000 164.000   7.606   0.424   2.858
654.000 164.000   7.610   0.474   2.861
655.000 164.000   7.589   0.474   2.892
656.000 164.000   7.585   0.424   2.889
657.000 165.000   7.603   0.373   2.856
658.000 165.000   7.606   0.424   2.858
659.000 165.000   7.585   0.424   2.889
660.000 165.000   7.582   0.373   2.887
661.000 166.000   7.601   0.323   2.854
662.000 166.000   7.603   0.373   2.856
