    2   24   30    1    2     /HELIUM             /GCR PROJECT      
 -28.24597 -28.24800 -28.24947 -28.25134 -28.25266 -28.25341 -28.25422 -28.25488
 -28.25537 -28.25585 -28.25610 -28.25615 -28.25583 -28.25548 -28.25523 -28.25464
 -28.25388 -28.25293 -28.25107 -28.24923 -28.24714 -28.24310 -28.23916 -28.23510
 -28.39285 -28.39465 -28.39569 -28.39758 -28.39925 -28.40002 -28.40035 -28.40079
 -28.40161 -28.40243 -28.40267 -28.40279 -28.40234 -28.40196 -28.40213 -28.40170
 -28.40105 -28.40104 -28.40013 -28.39853 -28.39695 -28.39424 -28.39163 -28.38893
 -28.61880 -28.62075 -28.62126 -28.62255 -28.62454 -28.62619 -28.62662 -28.62635
 -28.62690 -28.62787 -28.62819 -28.62817 -28.62813 -28.62822 -28.62828 -28.62773
 -28.62693 -28.62625 -28.62570 -28.62509 -28.62376 -28.62157 -28.61992 -28.61826
 -28.90541 -28.90838 -28.90937 -28.91069 -28.91260 -28.91436 -28.91570 -28.91600
 -28.91618 -28.91753 -28.91882 -28.91912 -28.91922 -28.91943 -28.91946 -28.91973
 -28.91953 -28.91818 -28.91704 -28.91716 -28.91720 -28.91614 -28.91459 -28.91295
 -29.05578 -29.05849 -29.06146 -29.06479 -29.06670 -29.06851 -29.07090 -29.07272
 -29.07448 -29.07632 -29.07739 -29.07842 -29.07955 -29.08027 -29.08101 -29.08162
 -29.08182 -29.08207 -29.08233 -29.08221 -29.08169 -29.08095 -29.08053 -29.08013
 -29.10215 -29.10621 -29.11025 -29.11540 -29.11916 -29.12281 -29.12749 -29.13098
 -29.13448 -29.13890 -29.14198 -29.14479 -29.14801 -29.15022 -29.15244 -29.15514
 -29.15680 -29.15809 -29.15978 -29.16094 -29.16164 -29.16233 -29.16288 -29.16344
 -29.02483 -29.02989 -29.03571 -29.04380 -29.04980 -29.05575 -29.06393 -29.07029
 -29.07647 -29.08410 -29.08948 -29.09468 -29.10126 -29.10578 -29.10973 -29.11478
 -29.11832 -29.12117 -29.12469 -29.12715 -29.12894 -29.13099 -29.13259 -29.13420
 -28.97273 -28.97855 -28.98572 -28.99526 -29.00197 -29.00880 -29.01854 -29.02624
 -29.03372 -29.04315 -29.04998 -29.05652 -29.06439 -29.06969 -29.07462 -29.08071
 -29.08482 -29.08828 -29.09255 -29.09543 -29.09754 -29.09981 -29.10152 -29.10322
 -28.97502 -28.98254 -28.99027 -29.00052 -29.00797 -29.01492 -29.02483 -29.03319
 -29.04170 -29.05219 -29.05959 -29.06696 -29.07596 -29.08210 -29.08797 -29.09482
 -29.09923 -29.10319 -29.10782 -29.11086 -29.11347 -29.11632 -29.11819 -29.12001
 -29.09413 -29.10032 -29.10732 -29.11763 -29.12568 -29.13344 -29.14381 -29.15209
 -29.16071 -29.17158 -29.17912 -29.18631 -29.19549 -29.20218 -29.20848 -29.21557
 -29.22011 -29.22438 -29.22945 -29.23274 -29.23556 -29.23853 -29.24041 -29.24224
 -29.20880 -29.21502 -29.22210 -29.23240 -29.24042 -29.24819 -29.25846 -29.26675
 -29.27568 -29.28659 -29.29408 -29.30178 -29.31151 -29.31817 -29.32432 -29.33140
 -29.33612 -29.34060 -29.34576 -29.34893 -29.35157 -29.35446 -29.35639 -29.35829
 -29.36809 -29.37401 -29.38089 -29.39066 -29.39797 -29.40507 -29.41552 -29.42413
 -29.43240 -29.44281 -29.45049 -29.45812 -29.46763 -29.47395 -29.47941 -29.48659
 -29.49185 -29.49614 -29.50098 -29.50413 -29.50655 -29.50941 -29.51163 -29.51386
 -29.58955 -29.59437 -29.59972 -29.60831 -29.61544 -29.62219 -29.63138 -29.63858
 -29.64556 -29.65499 -29.66203 -29.66834 -29.67586 -29.68159 -29.68776 -29.69515
 -29.69950 -29.70291 -29.70720 -29.71019 -29.71231 -29.71465 -29.71648 -29.71833
 -29.72959 -29.73412 -29.73890 -29.74701 -29.75402 -29.76030 -29.76774 -29.77367
 -29.78055 -29.78950 -29.79549 -29.80103 -29.80836 -29.81402 -29.81950 -29.82583
 -29.82965 -29.83270 -29.83649 -29.83907 -29.84086 -29.84283 -29.84439 -29.84597
 -29.91387 -29.91777 -29.92415 -29.93218 -29.93607 -29.93859 -29.94428 -29.95055
 -29.95656 -29.96488 -29.97034 -29.97369 -29.98166 -29.98785 -29.98828 -29.99104
 -29.99607 -29.99852 -30.00033 -30.00247 -30.00536 -30.00921 -30.01184 -30.01442
 -30.14453 -30.14762 -30.15631 -30.16429 -30.16389 -30.16131 -30.16487 -30.17185
 -30.17665 -30.18420 -30.18909 -30.18955 -30.19844 -30.20537 -30.19893 -30.19696
 -30.20375 -30.20543 -30.20458 -30.20618 -30.21065 -30.21718 -30.22132 -30.22534
 -30.29646 -30.29901 -30.30923 -30.31718 -30.31396 -30.30801 -30.31017 -30.31761
 -30.32163 -30.32866 -30.33318 -30.33173 -30.34123 -30.34865 -30.33769 -30.33260
 -30.34054 -30.34172 -30.33912 -30.34037 -30.34588 -30.35417 -30.35930 -30.36427
 -30.45751 -30.45950 -30.47133 -30.47925 -30.47303 -30.46352 -30.46419 -30.47212
 -30.47530 -30.48180 -30.48592 -30.48245 -30.49259 -30.50053 -30.48477 -30.47638
 -30.48555 -30.48620 -30.48174 -30.48261 -30.48922 -30.49938 -30.50557 -30.51153
 -30.64059 -30.64194 -30.65561 -30.66348 -30.65387 -30.64030 -30.63929 -30.64777
 -30.65000 -30.65588 -30.65956 -30.65378 -30.66466 -30.67318 -30.65198 -30.63982
 -30.65039 -30.65043 -30.64386 -30.64430 -30.65217 -30.66446 -30.67184 -30.67895
 -30.77049 -30.77138 -30.78635 -30.79420 -30.78217 -30.76573 -30.76352 -30.77240
 -30.77395 -30.77939 -30.78275 -30.77535 -30.78675 -30.79568 -30.77062 -30.75579
 -30.76734 -30.76696 -30.75889 -30.75903 -30.76779 -30.78158 -30.78982 -30.79773
 -30.95357 -30.95382 -30.97063 -30.97844 -30.96301 -30.94251 -30.93861 -30.94805
 -30.94865 -30.95348 -30.95639 -30.94669 -30.95881 -30.96834 -30.93782 -30.91924
 -30.93219 -30.93119 -30.92102 -30.92073 -30.93074 -30.94665 -30.95609 -30.96515
 -31.18423 -31.18366 -31.20279 -31.21056 -31.19083 -31.16522 -31.15920 -31.16934
 -31.16874 -31.17279 -31.17514 -31.16254 -31.17559 -31.18586 -31.14848 -31.12516
 -31.13986 -31.13810 -31.12527 -31.12444 -31.13604 -31.15462 -31.16557 -31.17607
 -31.33616 -31.33506 -31.35571 -31.36344 -31.34090 -31.31192 -31.30450 -31.31510
 -31.31372 -31.31726 -31.31923 -31.30473 -31.31838 -31.32913 -31.28723 -31.26079
 -31.27665 -31.27439 -31.25981 -31.25862 -31.27126 -31.29161 -31.30355 -31.31499
 -31.49721 -31.49554 -31.51781 -31.52551 -31.49997 -31.46743 -31.45853 -31.46962
 -31.46739 -31.47039 -31.47197 -31.45545 -31.46974 -31.48101 -31.43432 -31.40457
 -31.42166 -31.41886 -31.40243 -31.40086 -31.41461 -31.43682 -31.44982 -31.46226
 -31.68029 -31.67798 -31.70208 -31.70975 -31.68081 -31.64421 -31.63362 -31.64527
 -31.64209 -31.64447 -31.64561 -31.62678 -31.64181 -31.65367 -31.60153 -31.56802
 -31.58650 -31.58310 -31.56455 -31.56256 -31.57756 -31.60189 -31.61609 -31.62968
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 2   / DATE= 04/11/99
 -28.18337 -28.16181 -28.13925 -28.10499 -28.07187 -28.02960 -27.95960 -27.89699
 -27.82559 -27.71745 -27.62442 -27.51944 -27.35457 -27.20551 -27.03633 -26.78393
 -26.57220 -26.33799 -26.00510 -25.73781 -25.46091 -25.08553 -24.79785 -24.50897
 -28.33479 -28.32034 -28.30528 -28.28144 -28.25765 -28.22827 -28.17978 -28.13526
 -28.08434 -28.00693 -27.93971 -27.86324 -27.74056 -27.62730 -27.49814 -27.30387
 -27.13786 -26.95470 -26.68385 -26.45872 -26.21763 -25.87724 -25.60638 -25.32777
 -28.51047 -28.50170 -28.49261 -28.47818 -28.46335 -28.44424 -28.41321 -28.38587
 -28.35397 -28.30417 -28.26017 -28.20899 -28.12662 -28.05091 -27.96320 -27.83023
 -27.71595 -27.58508 -27.38530 -27.21450 -27.02536 -26.74812 -26.51956 -26.27566
 -28.62043 -28.61461 -28.60801 -28.59662 -28.58515 -28.57185 -28.55046 -28.53018
 -28.50624 -28.46950 -28.43736 -28.39933 -28.33687 -28.27950 -28.21444 -28.11341
 -28.02298 -27.92135 -27.76681 -27.63121 -27.47838 -27.25068 -27.05903 -26.84853
 -28.73308 -28.72878 -28.72330 -28.71496 -28.70810 -28.69970 -28.68428 -28.66896
 -28.65188 -28.62643 -28.60349 -28.57572 -28.53015 -28.48858 -28.44073 -28.36626
 -28.29991 -28.22404 -28.10686 -28.00337 -27.88551 -27.70673 -27.55370 -27.38445
 -28.85847 -28.85543 -28.85096 -28.84484 -28.84070 -28.83444 -28.82407 -28.81571
 -28.80435 -28.78580 -28.77033 -28.75131 -28.71991 -28.69167 -28.65871 -28.60737
 -28.56195 -28.50909 -28.42554 -28.35115 -28.26716 -28.13850 -28.02563 -27.89941
 -28.94396 -28.94151 -28.93814 -28.93344 -28.93034 -28.92673 -28.91992 -28.91271
 -28.90366 -28.89029 -28.87920 -28.86483 -28.84051 -28.81891 -28.79414 -28.75553
 -28.72091 -28.68058 -28.61648 -28.55900 -28.49423 -28.39437 -28.30546 -28.20477
 -29.06271 -29.06120 -29.05952 -29.05704 -29.05500 -29.05281 -29.04833 -29.04309
 -29.03723 -29.02911 -29.02200 -29.01254 -28.99643 -28.98205 -28.96549 -28.94018
 -28.91772 -28.89040 -28.84668 -28.80808 -28.76316 -28.69397 -28.63358 -28.56305
 -29.20964 -29.20911 -29.20832 -29.20695 -29.20569 -29.20402 -29.20124 -29.19880
 -29.19594 -29.19121 -29.18667 -29.18120 -29.17223 -29.16397 -29.15453 -29.13962
 -29.12592 -29.10995 -29.08479 -29.06220 -29.03633 -28.99546 -28.95821 -28.91520
 -29.30214 -29.30186 -29.30148 -29.30056 -29.29955 -29.29859 -29.29690 -29.29494
 -29.29289 -29.28995 -29.28714 -29.28360 -29.27761 -29.27211 -29.26594 -29.25600
 -29.24646 -29.23516 -29.21801 -29.20320 -29.18546 -29.15739 -29.13232 -29.10186
 -29.39621 -29.39616 -29.39565 -29.39466 -29.39400 -29.39328 -29.39238 -29.39174
 -29.39060 -29.38843 -29.38653 -29.38408 -29.38017 -29.37697 -29.37335 -29.36713
 -29.36093 -29.35354 -29.34263 -29.33341 -29.32200 -29.30364 -29.28734 -29.26744
 -29.49395 -29.49354 -29.49329 -29.49309 -29.49295 -29.49296 -29.49242 -29.49146
 -29.49119 -29.49099 -29.48978 -29.48785 -29.48507 -29.48319 -29.48126 -29.47799
 -29.47468 -29.47071 -29.46449 -29.45888 -29.45220 -29.44182 -29.43258 -29.42117
 -29.55643 -29.55618 -29.55613 -29.55622 -29.55624 -29.55633 -29.55620 -29.55568
 -29.55507 -29.55455 -29.55420 -29.55315 -29.55115 -29.54979 -29.54834 -29.54638
 -29.54484 -29.54262 -29.53842 -29.53453 -29.53026 -29.52377 -29.51772 -29.51033
 -29.63183 -29.63187 -29.63187 -29.63186 -29.63186 -29.63180 -29.63191 -29.63204
 -29.63162 -29.63118 -29.63139 -29.63058 -29.62902 -29.62877 -29.62873 -29.62812
 -29.62702 -29.62559 -29.62337 -29.62160 -29.62007 -29.61748 -29.61432 -29.61028
 -29.70197 -29.70196 -29.70196 -29.70197 -29.70197 -29.70197 -29.70197 -29.70196
 -29.70197 -29.70202 -29.70202 -29.70190 -29.70198 -29.70209 -29.70112 -29.69967
 -29.69971 -29.69973 -29.69977 -29.69985 -29.69868 -29.69716 -29.69728 -29.69639
 -29.73152 -29.73152 -29.73152 -29.73152 -29.73152 -29.73153 -29.73153 -29.73153
 -29.73152 -29.73154 -29.73155 -29.73147 -29.73163 -29.73174 -29.73063 -29.72902
 -29.72913 -29.72930 -29.72920 -29.72920 -29.72926 -29.72930 -29.72928 -29.72929
 -29.74663 -29.74662 -29.74662 -29.74663 -29.74666 -29.74667 -29.74666 -29.74666
 -29.74667 -29.74667 -29.74667 -29.74666 -29.74667 -29.74667 -29.74660 -29.74650
 -29.74650 -29.74651 -29.74649 -29.74648 -29.74653 -29.74654 -29.74645 -29.74642
 -29.74311 -29.74313 -29.74319 -29.74306 -29.74273 -29.74259 -29.74266 -29.74265
 -29.74264 -29.74264 -29.74264 -29.74265 -29.74264 -29.74263 -29.74271 -29.74284
 -29.74284 -29.74282 -29.74287 -29.74291 -29.74264 -29.74318 -29.74467 -29.74528
 -29.72954 -29.72950 -29.72935 -29.72968 -29.73047 -29.73079 -29.73065 -29.73066
 -29.73068 -29.73067 -29.73068 -29.73067 -29.73068 -29.73068 -29.73066 -29.73062
 -29.73062 -29.73062 -29.73064 -29.73065 -29.73051 -29.73091 -29.73186 -29.73216
 -29.69906 -29.69903 -29.69890 -29.69918 -29.69987 -29.70014 -29.70002 -29.70003
 -29.70005 -29.70004 -29.70004 -29.70004 -29.70004 -29.70004 -29.70004 -29.70005
 -29.70005 -29.70005 -29.70004 -29.70003 -29.70010 -29.69992 -29.69969 -29.70040
 -29.64601 -29.64601 -29.64602 -29.64600 -29.64597 -29.64596 -29.64596 -29.64596
 -29.64596 -29.64596 -29.64596 -29.64596 -29.64596 -29.64596 -29.64597 -29.64598
 -29.64598 -29.64597 -29.64597 -29.64597 -29.64598 -29.64597 -29.64597 -29.64604
 -29.60343 -29.60343 -29.60343 -29.60343 -29.60343 -29.60342 -29.60343 -29.60343
 -29.60342 -29.60342 -29.60342 -29.60343 -29.60342 -29.60342 -29.60343 -29.60345
 -29.60345 -29.60345 -29.60345 -29.60345 -29.60345 -29.60345 -29.60345 -29.60346
 -29.55033 -29.55033 -29.55033 -29.55033 -29.55032 -29.55032 -29.55032 -29.55032
 -29.55033 -29.55032 -29.55031 -29.55035 -29.55025 -29.55019 -29.55085 -29.55182
 -29.55175 -29.55165 -29.55169 -29.55169 -29.55168 -29.55168 -29.55168 -29.55169
 -29.48757 -29.48757 -29.48756 -29.48758 -29.48763 -29.48765 -29.48764 -29.48764
 -29.48765 -29.48763 -29.48762 -29.48772 -29.48747 -29.48731 -29.48895 -29.49134
 -29.49116 -29.49090 -29.49103 -29.49101 -29.49099 -29.49101 -29.49101 -29.49089
 -29.44304 -29.44304 -29.44302 -29.44306 -29.44315 -29.44318 -29.44316 -29.44316
 -29.44318 -29.44315 -29.44313 -29.44328 -29.44292 -29.44270 -29.44503 -29.44843
 -29.44817 -29.44781 -29.44798 -29.44796 -29.44793 -29.44796 -29.44796 -29.44774
 -29.38029 -29.38028 -29.38025 -29.38031 -29.38045 -29.38051 -29.38048 -29.38048
 -29.38050 -29.38046 -29.38044 -29.38064 -29.38014 -29.37982 -29.38313 -29.38795
 -29.38758 -29.38706 -29.38731 -29.38728 -29.38723 -29.38728 -29.38728 -29.38693
 -29.30122 -29.30121 -29.30117 -29.30126 -29.30146 -29.30155 -29.30151 -29.30151
 -29.30153 -29.30148 -29.30145 -29.30173 -29.30104 -29.30060 -29.30514 -29.31176
 -29.31125 -29.31053 -29.31087 -29.31084 -29.31077 -29.31084 -29.31083 -29.31032
 -29.24914 -29.24913 -29.24908 -29.24918 -29.24944 -29.24954 -29.24949 -29.24949
 -29.24952 -29.24946 -29.24942 -29.24975 -29.24894 -29.24842 -29.25377 -29.26157
 -29.26097 -29.26013 -29.26053 -29.26049 -29.26040 -29.26049 -29.26048 -29.25986
 -29.19393 -29.19392 -29.19386 -29.19398 -29.19428 -29.19441 -29.19435 -29.19435
 -29.19439 -29.19431 -29.19427 -29.19466 -29.19371 -29.19311 -29.19932 -29.20836
 -29.20767 -29.20669 -29.20716 -29.20711 -29.20701 -29.20712 -29.20710 -29.20636
 -29.13117 -29.13116 -29.13109 -29.13124 -29.13159 -29.13173 -29.13166 -29.13167
 -29.13171 -29.13162 -29.13158 -29.13202 -29.13092 -29.13023 -29.13742 -29.14788
 -29.14708 -29.14595 -29.14649 -29.14643 -29.14631 -29.14644 -29.14642 -29.14555
C-------------------------------------------------------------------------------
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX: pj
C         FOR he RECOMBINING ION CHARGE(S)  1 TO  2
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 04/11/99
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/prb96/prb96_he.dat,v 2.1 2004/07/07 00:08:11 whitefor Exp $ Date $Date: 2004/07/07 00:08:11 $
C---------------------------------------------------------------------------------
