{NUMBER OF COLUMNS}  3
*  rho            jsat            Te  
*  (m)            (Am-2)          (eV)
{DATA}
  1.0595995e-002  2.8072973e+001  3.4495176e+000
  1.6254549e-002  3.2145601e+002  6.6229124e+000
  2.1520001e-002  9.4865136e+002  5.2007429e+000
  2.6460181e-002  2.0249000e+003  1.1449843e+001
  3.1123730e-002  9.5499134e+002  6.8301703e+000
  3.5541366e-002  2.8996935e+002  9.9138904e-001
  3.9699789e-002  8.4904323e+001  4.7702366e+000
  4.3563632e-002  4.4855833e+001  2.6334959e+000
  4.7105070e-002  2.6473699e+001  3.1990081e+000
  5.0305733e-002  2.7426048e+003  2.0186060e+000
  5.3156947e-002  2.4843963e+001  2.2647765e+000
  5.5657387e-002  2.4512684e+001  1.8390340e+000
  5.7814036e-002  3.1595184e+001  1.8361993e+000
  5.9636443e-002  2.8844052e+001  1.8361993e+000
  6.1130798e-002  2.4988659e+001  1.8361993e+000
{END}
