* 20 mm wide gaps from ITER-wall_v17.xlsx
2.0			
{RAD A} 			
4.0323	-2.5512	4.0322	-2.5312
4.0322	-2.5312	4.0300	-2.2583
4.0300	-2.2583	4.0300	-2.1200
4.0300	-2.1200	4.0300	-2.0045
4.0300	-2.0045	4.0300	-1.7508
4.0300	-1.7508	4.0300	-1.5070
4.0300	-1.5070	4.0300	-1.4970
4.0300	-1.4970	4.0300	-1.4870
4.0300	-1.4870	4.0300	-0.9895
4.0300	-0.9895	4.0300	-0.4920
4.0300	-0.4920	4.0300	-0.4820
4.0300	-0.4820	4.0300	-0.4720
4.0300	-0.4720	4.0300	0.0255
4.0300	0.0255	4.0300	0.5230
4.0300	0.5230	4.0300	0.5330
4.0300	0.5330	4.0300	0.5430
4.0300	0.5430	4.0300	1.0405
4.0300	1.0405	4.0300	1.5380
4.0300	1.5380	4.0300	1.5480
4.0300	1.5480	4.0300	1.5580
4.0300	1.5580	4.0300	2.0555
4.0300	2.0555	4.0300	2.5530
4.0300	2.5530	4.0300	2.5630
4.0300	2.5630	4.0300	2.5730
4.0300	2.5730	4.0300	2.8193
4.0300	2.8193	4.0300	3.0755
4.0300	3.0755	4.0300	3.3318
4.0300	3.3318	4.0301	3.5797
4.0301	3.5797	4.0301	3.5897
4.0301	3.5897	4.0335	3.5991
4.0335	3.5991	4.1167	3.8358
4.1167	3.8358	4.2145	4.0803
4.2145	4.0803	4.3100	4.3181
4.3100	4.3181	4.3138	4.3273
4.3138	4.3273	4.3222	4.3327
4.3222	4.3327	4.6111	4.5155
4.6111	4.5155	4.9012	4.6978
4.9012	4.6978	4.9096	4.7031
4.9096	4.7031	4.9194	4.7010
4.9194	4.7010	5.1918	4.6433
5.1918	4.6433	5.4701	4.5835
5.4701	4.5835	5.7407	4.5252
5.7407	4.5252	5.7505	4.5231
5.7505	4.5231	5.7584	4.5170
5.7584	4.5170	5.9616	4.3608
5.9616	4.3608	6.1709	4.1997
6.1709	4.1997	6.3802	4.0386
6.3802	4.0386	6.5817	3.8834
6.5817	3.8834	6.5896	3.8773
6.5896	3.8773	6.5972	3.8708
6.5972	3.8708	6.9975	3.5217
6.9975	3.5217	7.3985	3.1719
7.3985	3.1719	7.4061	3.1653
7.4061	3.1653	7.4118	3.1571
7.4118	3.1571	7.6567	2.8065
7.6567	2.8065	7.9014	2.4561
7.9014	2.4561	7.9071	2.4479
7.9071	2.4479	7.9113	2.4389
7.9113	2.4389	8.0876	2.0607
8.0876	2.0607	8.2640	1.6818
8.2640	1.6818	8.2682	1.6727
8.2682	1.6727	8.2694	1.6628
8.2694	1.6628	8.3313	1.1427
8.3313	1.1427	8.3931	0.6231
8.3931	0.6231	8.3942	0.6132
8.3942	0.6132	8.3934	0.6032
8.3934	0.6032	8.3496	0.0910
8.3496	0.0910	8.3055	-0.4218
8.3055	-0.4218	8.3046	-0.4318
8.3046	-0.4318	8.3006	-0.4409
8.3006	-0.4409	8.0983	-0.8975
8.0983	-0.8975	7.8962	-1.3532
7.8962	-1.3532	7.8921	-1.3624
7.8921	-1.3624	7.8865	-1.3706
7.8865	-1.3706	7.5830	-1.8196
7.5830	-1.8196	7.2789	-2.2690
7.2789	-2.2690	7.2733	-2.2773
7.2733	-2.2773	7.2654	-2.2834
7.2654	-2.2834	7.0705	-2.4345
7.0705	-2.4345	6.8690	-2.5907
6.8690	-2.5907	6.6674	-2.7469
6.6674	-2.7469	6.4658	-2.9031
6.4658	-2.9031	6.2668	-3.0562
6.2668	-3.0562	6.2643	-3.0761
{RAD B} 			
3.9043	-2.5512	3.9042	-2.5312
3.9042	-2.5312	3.9020	-1.5070
3.9020	-1.5070	3.9020	-1.4870
3.9020	-1.4870	3.9020	-0.4920
3.9020	-0.4920	3.9020	-0.4720
3.9020	-0.4720	3.9020	0.5230
3.9020	0.5230	3.9020	0.5430
3.9020	0.5430	3.9020	1.5380
3.9020	1.5380	3.9020	1.5580
3.9020	1.5580	3.9020	2.5530
3.9020	2.5530	3.9020	2.5730
3.9020	2.5730	3.9040	3.6013
3.9040	3.6013	3.9073	3.6207
3.9073	3.6207	4.2116	4.3999
4.2116	4.3999	4.2238	4.4146
4.2238	4.4146	4.8788	4.8238
4.8788	4.8238	4.8970	4.8271
4.8970	4.8271	5.7945	4.6413
5.7945	4.6413	5.8122	4.6331
5.8122	4.6331	6.6629	3.9824
6.6629	3.9824	6.6783	3.9697
6.6783	3.9697	7.4938	3.2574
7.4938	3.2574	7.5070	3.2426
7.5070	3.2426	8.0123	2.5200
8.0123	2.5200	8.0222	2.5028
8.0222	2.5028	8.3871	1.7168
8.3871	1.7168	8.3925	1.6978
8.3925	1.6978	8.5211	0.6252
8.5211	0.6252	8.5214	0.6053
8.5214	0.6053	8.4295	-0.4537
8.4295	-0.4537	8.4246	-0.4728
8.4246	-0.4728	8.0081	-1.4153
8.0081	-1.4153	7.9985	-1.4327
7.9985	-1.4327	7.3723	-2.3565
7.3723	-2.3565	7.3588	-2.3710
7.3588	-2.3710	6.3948	-3.0562
6.3948	-3.0562	6.3923	-3.0761
{RAD C} 			
3.8783	-2.5512	3.8782	-2.5312
3.8782	-2.5312	3.8760	-1.5070
3.8760	-1.5070	3.8760	-1.4870
3.8760	-1.4870	3.8760	-0.4920
3.8760	-0.4920	3.8760	-0.4720
3.8760	-0.4720	3.8760	0.5230
3.8760	0.5230	3.8760	0.5430
3.8760	0.5430	3.8760	1.5380
3.8760	1.5380	3.8760	1.5580
3.8760	1.5580	3.8760	2.5530
3.8760	2.5530	3.8760	2.5730
3.8760	2.5730	3.8783	3.6056
3.8783	3.6056	3.8817	3.6251
3.8817	3.6251	4.1917	4.4166
4.1917	4.4166	4.2038	4.4312
4.2038	4.4312	4.8742	4.8494
4.8742	4.8494	4.8925	4.8526
4.8925	4.8526	5.8054	4.6649
5.8054	4.6649	5.8231	4.6567
5.8231	4.6567	6.6793	4.0025
6.6793	4.0025	6.6948	3.9899
6.6948	3.9899	7.5131	3.2748
7.5131	3.2748	7.5264	3.2600
7.5264	3.2600	8.0348	2.5330
8.0348	2.5330	8.0448	2.5158
8.0448	2.5158	8.4121	1.7239
8.4121	1.7239	8.4175	1.7049
8.4175	1.7049	8.5470	0.6256
8.5470	0.6256	8.5474	0.6057
8.5474	0.6057	8.4547	-0.4601
8.4547	-0.4601	8.4497	-0.4792
8.4497	-0.4792	8.0309	-1.4279
8.0309	-1.4279	8.0212	-1.4453
8.0212	-1.4453	7.3913	-2.3743
7.3913	-2.3743	7.3777	-2.3887
7.3777	-2.3887	6.4208	-3.0562
6.4208	-3.0562	6.4183	-3.0761
{RAD D} 			
3.7553	-2.5512	3.7552	-2.5312
3.7552	-2.5312	3.7530	-1.5070
3.7530	-1.5070	3.7530	-1.4870
3.7530	-1.4870	3.7530	-0.4920
3.7530	-0.4920	3.7530	-0.4720
3.7530	-0.4720	3.7530	0.5230
3.7530	0.5230	3.7530	0.5430
3.7530	0.5430	3.7530	1.5380
3.7530	1.5380	3.7530	1.5580
3.7530	1.5580	3.7530	2.5530
3.7530	2.5530	3.7530	2.5730
3.7530	2.5730	3.7571	3.6264
3.7571	3.6264	3.7604	3.6458
3.7604	3.6458	4.0971	4.4953
4.0971	4.4953	4.1093	4.5099
4.1093	4.5099	4.8527	4.9705
4.8527	4.9705	4.8710	4.9738
4.8710	4.9738	5.8571	4.7765
5.8571	4.7765	5.8748	4.7683
5.8748	4.7683	6.7573	4.0977
6.7573	4.0977	6.7728	4.0850
6.7728	4.0850	7.6046	3.3570
7.6046	3.3570	7.6179	3.3422
7.6179	3.3422	8.1414	2.5944
8.1414	2.5944	8.1513	2.5772
8.1513	2.5772	8.5304	1.7576
8.5304	1.7576	8.5358	1.7386
8.5358	1.7386	8.6700	0.6276
8.6700	0.6276	8.6704	0.6078
8.6704	0.6078	8.5738	-0.4907
8.5738	-0.4907	8.5689	-0.5098
8.5689	-0.5098	8.1385	-1.4875
8.1385	-1.4875	8.1288	-1.5049
8.1288	-1.5049	7.4810	-2.4585
7.4810	-2.4585	7.4675	-2.4729
7.4675	-2.4729	6.5438	-3.0562
6.5438	-3.0562	6.5413	-3.0761
{RAD E} 			
3.6463	-2.5512	3.6462	-2.5312
3.6462	-2.5312	3.6440	-1.5070
3.6440	-1.5070	3.6440	-1.4870
3.6440	-1.4870	3.6440	-0.4920
3.6440	-0.4920	3.6440	-0.4720
3.6440	-0.4720	3.6440	0.5230
3.6440	0.5230	3.6440	0.5430
3.6440	0.5430	3.6440	1.5380
3.6440	1.5380	3.6440	1.5580
3.6440	1.5580	3.6440	2.5530
3.6440	2.5530	3.6440	2.5730
3.6440	2.5730	3.6497	3.6447
3.6497	3.6447	3.6530	3.6642
3.6530	3.6642	4.0133	4.5650
4.0133	4.5650	4.0255	4.5796
4.0255	4.5796	4.8337	5.0778
4.8337	5.0778	4.8519	5.0811
4.8519	5.0811	5.9029	4.8754
5.9029	4.8754	5.9206	4.8672
5.9206	4.8672	6.8264	4.1820
6.8264	4.1820	6.8419	4.1693
6.8419	4.1693	7.6857	3.4298
7.6857	3.4298	7.6990	3.4150
7.6990	3.4150	8.2358	2.6489
