# ITER#1538 (F57 ref-20-NF-C0, tau=0.18e-6, ntime=150)  - 123.6 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   21    1  5.4416E+03 -2.6135E+03 -1.373165E+02 -2.483967E+02 -2.144364E+02 -1.815649E+03 -1.794183E+03 -1.712463E+03 -1.521437E+03 -5.497307E+02  7.384813E+02
   22    1  5.3527E+03 -2.5513E+03 -1.277431E+02 -2.316509E+02 -1.941919E+02 -1.860750E+03 -1.828379E+03 -1.737438E+03 -1.541486E+03 -5.641357E+02  7.199662E+02
   23    1  5.1855E+03 -2.3739E+03 -1.141046E+02 -1.964405E+02 -1.606081E+02 -1.910851E+03 -1.880192E+03 -1.792872E+03 -1.600513E+03 -5.902046E+02  7.215644E+02
   24    1  5.0190E+03 -2.1003E+03 -9.787630E+01 -1.540079E+02 -1.208056E+02 -1.863505E+03 -1.838324E+03 -1.759253E+03 -1.579293E+03 -5.748874E+02  7.157031E+02
   25    1  4.8749E+03 -1.7821E+03 -7.956029E+01 -1.143420E+02 -8.148056E+01 -1.696198E+03 -1.674904E+03 -1.606391E+03 -1.447528E+03 -5.145156E+02  6.720721E+02
   26    1  4.7513E+03 -1.4488E+03 -6.230262E+01 -8.273629E+01 -4.991809E+01 -1.462167E+03 -1.444248E+03 -1.387566E+03 -1.254496E+03 -4.344429E+02  5.984649E+02
   27    1  4.6451E+03 -1.1082E+03 -4.786492E+01 -5.978964E+01 -2.832957E+01 -1.204137E+03 -1.190881E+03 -1.146693E+03 -1.040472E+03 -3.517262E+02  5.087845E+02
   28    1  4.5555E+03 -7.6268E+02 -3.585447E+01 -4.400325E+01 -1.553879E+01 -9.295089E+02 -9.204648E+02 -8.881125E+02 -8.084629E+02 -2.675307E+02  4.039049E+02
   29    1  4.4819E+03 -4.1310E+02 -2.601435E+01 -3.350370E+01 -1.002456E+01 -6.419106E+02 -6.363803E+02 -6.153088E+02 -5.620655E+02 -1.822269E+02  2.872110E+02
   30    1  4.4237E+03 -6.0661E+01 -1.760998E+01 -2.633940E+01 -9.395608E+00 -3.447252E+02 -3.418752E+02 -3.313601E+02 -3.041292E+02 -9.610399E+01  1.602020E+02
   31    1  4.3824E+03  2.9378E+02 -9.968369E+00 -1.227559E+01 -1.123011E+01 -4.300889E+01 -4.277547E+01 -4.242661E+01 -4.069115E+01 -1.033584E+01  2.613965E+01
   32    1  4.3589E+03  6.5012E+02 -2.694026E+00  1.406654E+00 -1.379323E+01  2.590766E+02  2.568071E+02  2.469495E+02  2.230801E+02  7.515151E+01 -1.085823E+02
   33    1  4.3515E+03  1.0072E+03  4.991222E+00  7.377873E+00 -1.474797E+01  5.573147E+02  5.527767E+02  5.327602E+02  4.832939E+02  1.604160E+02 -2.403318E+02
   34    1  4.3605E+03  1.3634E+03  1.379146E+01  1.571399E+01 -1.172052E+01  8.449373E+02  8.378697E+02  8.076269E+02  7.328335E+02  2.438495E+02 -3.656549E+02
   35    1  4.3879E+03  1.7170E+03  2.469269E+01  2.815520E+01 -2.458018E+00  1.112760E+03  1.101078E+03  1.059751E+03  9.602544E+02  3.236895E+02 -4.753672E+02
   36    1  4.4377E+03  2.0654E+03  3.849798E+01  4.622284E+01  1.404613E+01  1.362492E+03  1.346155E+03  1.293731E+03  1.170036E+03  4.011069E+02 -5.728874E+02
   37    1  4.5125E+03  2.4051E+03  5.438935E+01  7.088403E+01  3.749401E+01  1.589252E+03  1.569200E+03  1.505879E+03  1.358309E+03  4.739757E+02 -6.559956E+02
   38    1  4.6154E+03  2.7294E+03  7.110855E+01  1.022807E+02  6.759253E+01  1.776175E+03  1.751801E+03  1.677507E+03  1.507730E+03  5.357144E+02 -7.158974E+02
   39    1  4.7504E+03  3.0251E+03  8.778873E+01  1.384623E+02  1.020153E+02  1.904618E+03  1.876550E+03  1.792762E+03  1.604627E+03  5.771800E+02 -7.548534E+02
   40    1  4.9164E+03  3.2727E+03  1.032042E+02  1.748388E+02  1.367169E+02  1.952710E+03  1.921803E+03  1.830926E+03  1.630341E+03  5.868799E+02 -7.740307E+02
   41    1  5.1052E+03  3.4555E+03  1.165583E+02  2.055004E+02  1.679557E+02  1.912487E+03  1.880681E+03  1.786268E+03  1.580445E+03  5.593468E+02 -7.808758E+02
   42    1  5.3135E+03  3.5722E+03  1.277055E+02  2.259036E+02  1.948628E+02  1.780893E+03  1.748916E+03  1.654144E+03  1.450540E+03  4.918821E+02 -7.775703E+02
   43    1  5.5546E+03  3.6286E+03  1.382350E+02  2.313832E+02  2.202623E+02  1.556425E+03  1.524452E+03  1.431930E+03  1.237325E+03  3.821433E+02 -7.678008E+02
   44    1  5.8345E+03  3.6189E+03  1.505135E+02  2.117641E+02  2.478226E+02  1.257337E+03  1.226821E+03  1.138787E+03  9.575119E+02  2.336261E+02 -7.675145E+02
   45    1  6.1357E+03  3.5401E+03  1.613177E+02  1.509082E+02  2.713555E+02  9.178656E+02  8.879764E+02  8.046190E+02  6.382868E+02  6.340759E+01 -7.696946E+02
   46    1  6.4361E+03  3.4023E+03  1.671371E+02  3.685945E+01  2.850692E+02  5.831434E+02  5.519430E+02  4.731075E+02  3.229062E+02 -9.906802E+01 -7.583650E+02
   47    1  6.7223E+03  3.2179E+03  1.689574E+02 -1.438428E+02  2.911050E+02  2.953112E+02  2.627110E+02  1.892020E+02  5.572461E+01 -2.320913E+02 -7.380903E+02
   48    1  6.9892E+03  2.9969E+03  1.651794E+02 -4.435953E+02  2.858970E+02  7.229982E+01  3.909640E+01 -2.849819E+01 -1.458243E+02 -3.257950E+02 -7.040487E+02
   49    1  7.2338E+03  2.7476E+03  1.547215E+02 -9.996593E+02  2.682874E+02 -8.566418E+01 -1.186481E+02 -1.796684E+02 -2.811347E+02 -3.788142E+02 -6.527772E+02
   50    1  7.4516E+03  2.4737E+03  1.395616E+02 -2.117717E+03  2.421231E+02 -1.850050E+02 -2.175019E+02 -2.713143E+02 -3.567610E+02 -3.962525E+02 -5.892092E+02
   51    1  7.6402E+03  2.1775E+03  1.199997E+02 -4.198577E+03  2.075460E+02 -2.287858E+02 -2.584863E+02 -3.040174E+02 -3.738199E+02 -3.778812E+02 -5.106571E+02
   52    1  7.7989E+03  1.8632E+03  9.653563E+01 -2.598552E+03  1.655009E+02 -2.257131E+02 -2.500607E+02 -2.862006E+02 -3.406301E+02 -3.274441E+02 -4.161181E+02
   53    1  7.9254E+03  1.5344E+03  7.056130E+01 -1.766544E+03  1.185563E+02 -1.893150E+02 -2.081117E+02 -2.345240E+02 -2.731474E+02 -2.543991E+02 -3.098374E+02
   54    1  8.0173E+03  1.1942E+03  4.266801E+01 -6.051538E+03  6.782929E+01 -1.271156E+02 -1.380984E+02 -1.540752E+02 -1.775299E+02 -1.638259E+02 -1.958941E+02
   55    1  8.0748E+03  8.4620E+02  1.340953E+01 -1.513808E+03  1.458476E+01 -5.100057E+01 -5.173746E+01 -5.630827E+01 -6.502201E+01 -6.226713E+01 -7.630097E+01
   56    1  8.0955E+03  4.9507E+02 -1.571094E+01  3.215677E+03 -3.826968E+01  1.932346E+01  2.435254E+01  3.015469E+01  3.811194E+01  3.577741E+01  4.438875E+01
   57    1  8.0760E+03  1.4422E+02 -4.445360E+01  2.320133E+02 -9.069861E+01  8.161678E+01  9.183328E+01  1.079673E+02  1.329910E+02  1.293346E+02  1.639091E+02
   58    1  8.0182E+03 -2.0275E+02 -7.192358E+01  3.292978E+03 -1.408429E+02  1.344351E+02  1.526294E+02  1.797207E+02  2.204655E+02  2.160790E+02  2.770689E+02
   59    1  7.9235E+03 -5.4071E+02 -9.703411E+01  6.389380E+03 -1.863758E+02  1.632628E+02  1.861375E+02  2.228865E+02  2.798332E+02  2.843570E+02  3.798346E+02
   60    1  7.7913E+03 -8.6495E+02 -1.202418E+02  4.475097E+03 -2.283473E+02  1.642461E+02  1.900013E+02  2.355931E+02  3.088135E+02  3.330612E+02  4.731569E+02
   61    1  7.6233E+03 -1.1723E+03 -1.403933E+02  2.774994E+03 -2.645691E+02  1.367276E+02  1.656399E+02  2.193815E+02  3.074211E+02  3.595907E+02  5.515710E+02
   62    1  7.4231E+03 -1.4604E+03 -1.572814E+02  1.553946E+03 -2.945806E+02  7.518818E+01  1.070291E+02  1.678843E+02  2.693011E+02  3.606554E+02  6.150205E+02
   63    1  7.1956E+03 -1.7276E+03 -1.698401E+02  7.609664E+02 -3.160943E+02 -3.128594E+01  1.704730E+00  6.833799E+01  1.824249E+02  3.298603E+02  6.617656E+02
   64    1  6.9444E+03 -1.9711E+03 -1.783540E+02  2.699389E+02 -3.292985E+02 -1.910891E+02 -1.588962E+02 -8.797272E+01  3.823443E+01  2.645639E+02  6.963030E+02
   65    1  6.6712E+03 -2.1892E+03 -1.821662E+02 -1.515425E+01 -3.326023E+02 -4.074771E+02 -3.763319E+02 -3.023466E+02 -1.652571E+02  1.639866E+02  7.200128E+02
   66    1  6.3795E+03 -2.3804E+03 -1.790742E+02 -1.742812E+02 -3.211235E+02 -6.872102E+02 -6.576494E+02 -5.817647E+02 -4.345401E+02  2.410156E+01  7.307624E+02
   67    1  6.0760E+03 -2.5349E+03 -1.682475E+02 -2.501972E+02 -2.934697E+02 -1.026195E+03 -9.982056E+02 -9.206128E+02 -7.624914E+02 -1.508425E+02  7.298311E+02
   68    1  5.7833E+03 -2.6271E+03 -1.506573E+02 -2.668704E+02 -2.524019E+02 -1.371649E+03 -1.341262E+03 -1.258937E+03 -1.087250E+03 -3.293997E+02  7.124123E+02
   69    1  5.5581E+03 -2.6394E+03 -1.389736E+02 -2.573370E+02 -2.226934E+02 -1.659356E+03 -1.629514E+03 -1.542886E+03 -1.357053E+03 -4.712896E+02  7.152824E+02
   70    1  5.4620E+03 -2.6219E+03 -1.388943E+02 -2.511793E+02 -2.178885E+02 -1.797012E+03 -1.778072E+03 -1.698413E+03 -1.509198E+03 -5.425994E+02  7.422963E+02
   71    1  5.0368E+03 -3.7322E+03  3.116516E+03  6.773391E+02  5.358112E+02  3.058563E+02  4.694340E+02  4.583700E+02  3.608178E+02  3.433419E+02  4.049597E+02
   72    1  5.1093E+03 -3.7836E+03  2.869763E+03  1.255444E+03  1.428274E+03  9.525929E+02  1.246381E+03  1.388325E+03  1.607442E+03  1.911631E+03  2.040553E+03
   73    1  5.1911E+03 -3.8676E+03  4.404555E+03  1.525874E+03  1.696538E+03  1.364138E+03  1.698874E+03  1.722628E+03  1.907151E+03  2.181461E+03  2.273416E+03
   74    1  5.2648E+03 -3.9669E+03  1.445514E+03  1.854034E+03  1.746106E+03  1.772999E+03  1.912879E+03  1.793182E+03  1.681824E+03  1.610598E+03  1.592055E+03
   75    1  5.3274E+03 -4.0657E+03  2.891826E+03  2.888412E+03  2.910138E+03  2.748215E+03  2.965629E+03  2.934856E+03  2.884677E+03  2.860374E+03  2.850637E+03
   76    1  5.3798E+03 -4.1563E+03  3.304417E+03  3.238469E+03  3.323913E+03  3.083056E+03  3.310422E+03  3.332768E+03  3.314617E+03  3.301364E+03  3.293795E+03
   77    1  5.4222E+03 -4.2339E+03  3.172820E+03  3.135875E+03  3.182650E+03  3.096340E+03  3.170462E+03  3.186687E+03  3.182676E+03  3.179039E+03  3.176704E+03
   78    1  5.4554E+03 -4.2970E+03  3.347936E+03  3.336446E+03  3.359658E+03  3.310342E+03  3.357037E+03  3.362750E+03  3.359787E+03  3.357339E+03  3.355622E+03
   79    1  5.4810E+03 -4.3470E+03  3.516291E+03  3.552691E+03  3.547751E+03  3.478486E+03  3.566630E+03  3.552740E+03  3.539635E+03  3.532663E+03  3.528639E+03
   80    1  5.5007E+03 -4.3864E+03  3.071329E+03  3.085590E+03  3.087240E+03  3.037372E+03  3.096379E+03  3.090077E+03  3.082578E+03  3.078323E+03  3.075762E+03
   81    1  5.5159E+03 -4.4170E+03  1.936970E+03  1.938693E+03  1.938327E+03  1.939832E+03  1.941273E+03  1.939368E+03  1.937561E+03  1.936443E+03  1.935707E+03
   82    1  5.5274E+03 -4.4405E+03  9.423698E+02  9.451321E+02  9.417238E+02  9.557070E+02  9.433856E+02  9.418817E+02  9.413696E+02  9.410920E+02  9.409089E+02
   83    1  5.5359E+03 -4.4580E+03  4.643883E+02  4.640104E+02  4.637091E+02  4.659826E+02  4.636884E+02  4.636422E+02  4.636446E+02  4.636333E+02  4.636168E+02
   84    1  5.5420E+03 -4.4706E+03  2.006981E+02  2.017521E+02  2.008449E+02  2.040263E+02  2.012128E+02  2.008380E+02  2.007120E+02  2.006492E+02  2.006101E+02
   85    1  5.5461E+03 -4.4792E+03  2.489624E+02  2.519244E+02  2.500403E+02  2.555042E+02  2.510281E+02  2.501533E+02  2.498359E+02  2.496820E+02  2.495918E+02
   86    1  5.5488E+03 -4.4849E+03  1.271677E+02  1.305414E+02  1.285439E+02  1.338469E+02  1.295614E+02  1.286568E+02  1.283215E+02  1.281575E+02  1.280611E+02
   87    1  5.5506E+03 -4.4886E+03 -1.963884E+02 -1.942566E+02 -1.952840E+02 -1.925112E+02 -1.947173E+02 -1.951995E+02 -1.953783E+02 -1.954662E+02 -1.955182E+02
   88    1  5.5519E+03 -4.4913E+03  3.218426E+02  3.244993E+02  3.230643E+02  3.255079E+02  3.234246E+02  3.229480E+02  3.227585E+02  3.226594E+02  3.225982E+02
   89    1  5.5529E+03 -4.4933E+03  8.812078E+02  8.859050E+02  8.834441E+02  8.874344E+02  8.839662E+02  8.832007E+02  8.828988E+02  8.827502E+02  8.826579E+02
   90    1  5.5538E+03 -4.4953E+03  1.232071E+03  1.234808E+03  1.233602E+03  1.235935E+03  1.233964E+03  1.233546E+03  1.233389E+03  1.233318E+03  1.233275E+03
    1    2  4.1850E+03 -3.8745E+03 -1.524981E+03 -1.529361E+03 -1.526863E+03 -1.531137E+03 -1.527190E+03 -1.526513E+03 -1.526255E+03 -1.526123E+03 -1.526043E+03
    2    2  4.1868E+03 -3.8737E+03 -6.186507E+02 -6.258093E+02 -6.220423E+02 -6.303530E+02 -6.231285E+02 -6.218569E+02 -6.213927E+02 -6.211719E+02 -6.210421E+02
    3    2  4.1888E+03 -3.8729E+03 -4.755921E+02 -4.784162E+02 -4.769982E+02 -4.811151E+02 -4.777100E+02 -4.770945E+02 -4.768758E+02 -4.767773E+02 -4.767203E+02
    4    2  4.1914E+03 -3.8719E+03 -5.961138E+02 -5.917121E+02 -5.941341E+02 -5.865950E+02 -5.926108E+02 -5.938072E+02 -5.942242E+02 -5.944103E+02 -5.945115E+02
    5    2  4.1950E+03 -3.8705E+03 -6.489772E+02 -6.374547E+02 -6.444127E+02 -6.233164E+02 -6.403377E+02 -6.436978E+02 -6.448849E+02 -6.454246E+02 -6.457229E+02
    6    2  4.2004E+03 -3.8683E+03 -6.671245E+02 -6.563593E+02 -6.629151E+02 -6.443057E+02 -6.591247E+02 -6.623105E+02 -6.634594E+02 -6.639892E+02 -6.642807E+02
    7    2  4.2086E+03 -3.8650E+03 -1.221586E+03 -1.214864E+03 -1.218656E+03 -1.206019E+03 -1.216538E+03 -1.218330E+03 -1.218959E+03 -1.219248E+03 -1.219403E+03
    8    2  4.2205E+03 -3.8603E+03 -1.984782E+03 -1.966866E+03 -1.979610E+03 -1.931298E+03 -1.973556E+03 -1.978813E+03 -1.979905E+03 -1.980225E+03 -1.980340E+03
    9    2  4.2371E+03 -3.8538E+03 -2.479535E+03 -2.449475E+03 -2.479221E+03 -2.398983E+03 -2.465524E+03 -2.478154E+03 -2.479070E+03 -2.478169E+03 -2.477186E+03
   10    2  4.2593E+03 -3.8451E+03 -3.076300E+03 -2.871080E+03 -3.020502E+03 -2.760968E+03 -2.932003E+03 -3.009672E+03 -3.034545E+03 -3.043416E+03 -3.047056E+03
   11    2  4.2881E+03 -3.8339E+03 -3.440984E+03 -2.920815E+03 -3.212695E+03 -2.810415E+03 -3.018290E+03 -3.185054E+03 -3.264343E+03 -3.304550E+03 -3.327259E+03
   12    2  4.3249E+03 -3.8199E+03 -3.136732E+03 -2.753955E+03 -2.890356E+03 -2.814489E+03 -2.780863E+03 -2.872191E+03 -2.940350E+03 -2.983335E+03 -3.011118E+03
   13    2  4.3713E+03 -3.8027E+03 -3.154858E+03 -3.251616E+03 -3.151895E+03 -3.330750E+03 -3.217270E+03 -3.162383E+03 -3.151796E+03 -3.151991E+03 -3.154247E+03
   14    2  4.4294E+03 -3.7818E+03 -3.236177E+03 -3.464666E+03 -3.351654E+03 -3.451615E+03 -3.455400E+03 -3.372851E+03 -3.326565E+03 -3.304392E+03 -3.292355E+03
   15    2  4.5014E+03 -3.7573E+03 -2.917922E+03 -3.058767E+03 -3.095410E+03 -2.985010E+03 -3.123064E+03 -3.115213E+03 -3.060948E+03 -3.017999E+03 -2.991573E+03
   16    2  4.5880E+03 -3.7302E+03 -3.561708E+03 -3.292814E+03 -3.738526E+03 -2.888622E+03 -3.538165E+03 -3.729867E+03 -3.756281E+03 -3.727549E+03 -3.691835E+03
   17    2  4.6877E+03 -3.7037E+03 -2.943623E+03 -2.666092E+03 -3.006958E+03 -2.388211E+03 -2.931656E+03 -3.038935E+03 -3.034601E+03 -2.995377E+03 -2.956384E+03
   18    2  4.7961E+03 -3.6836E+03 -1.807711E+03 -8.884775E+02 -7.795131E+02 -1.030060E+03 -9.274539E+02 -8.530947E+02 -7.606651E+02 -7.168504E+02 -7.037481E+02
   19    2  4.9013E+03 -3.6785E+03 -2.145776E+03  1.709402E+02  1.249049E+02 -7.060343E+01  7.856687E+01  8.036432E+01  1.147403E+02  1.248523E+02  1.230261E+02
   20    2  4.9818E+03 -3.6895E+03 -6.032674E+02  6.528569E+02  3.679861E+02  1.706559E+02  3.882225E+02  2.748417E+02  2.077016E+02  2.253846E+02  2.757070E+02
   21    2  5.4113E+03 -2.6783E+03  6.722342E+00 -5.077311E+01 -5.903106E+01 -6.780503E+02 -6.834170E+02 -6.853462E+02 -6.853242E+02 -7.301340E+02 -7.361478E+02
   22    2  5.3141E+03 -2.6035E+03  6.855636E+00 -5.593254E+01 -5.835663E+01 -7.770069E+02 -7.749936E+02 -7.687081E+02 -7.580409E+02 -7.495721E+02 -7.200679E+02
   23    2  5.1453E+03 -2.4055E+03  7.160054E+00 -6.388970E+01 -6.101965E+01 -9.519489E+02 -9.496429E+02 -9.391541E+02 -9.166878E+02 -8.257981E+02 -7.394354E+02
   24    2  4.9856E+03 -2.1177E+03  5.841205E+00 -7.020878E+01 -6.481778E+01 -1.069294E+03 -1.067824E+03 -1.054506E+03 -1.023433E+03 -8.717470E+02 -7.454171E+02
   25    2  4.8477E+03 -1.7931E+03  2.062642E+00 -7.559579E+01 -6.801983E+01 -1.082793E+03 -1.081263E+03 -1.066168E+03 -1.030491E+03 -8.477999E+02 -7.048244E+02
   26    2  4.7279E+03 -1.4566E+03 -3.725368E+00 -8.092196E+01 -7.114169E+01 -1.023988E+03 -1.022973E+03 -1.007835E+03 -9.714616E+02 -7.807304E+02 -6.371879E+02
   27    2  4.6244E+03 -1.1141E+03 -1.105340E+01 -8.632526E+01 -7.441089E+01 -9.150585E+02 -9.150229E+02 -9.012781E+02 -8.673368E+02 -6.859601E+02 -5.529670E+02
   28    2  4.5365E+03 -7.6712E+02 -1.949046E+01 -9.150707E+01 -7.769067E+01 -7.655162E+02 -7.658770E+02 -7.541590E+02 -7.248831E+02 -5.668785E+02 -4.529435E+02
   29    2  4.4641E+03 -4.1644E+02 -2.882098E+01 -9.612708E+01 -8.098214E+01 -5.855357E+02 -5.861659E+02 -5.773124E+02 -5.547588E+02 -4.308083E+02 -3.420122E+02
   30    2  4.4064E+03 -6.3096E+01 -3.845280E+01 -9.947547E+01 -8.336194E+01 -3.828529E+02 -3.830862E+02 -3.773267E+02 -3.628061E+02 -2.819217E+02 -2.240024E+02
   31    2  4.3652E+03  2.9222E+02 -4.845100E+01 -8.557750E+01 -8.544747E+01 -1.664087E+02 -1.657984E+02 -1.633773E+02 -1.579102E+02 -1.262848E+02 -1.037868E+02
   32    2  4.3417E+03  6.4937E+02 -5.846944E+01 -7.105866E+01 -8.716054E+01  5.307502E+01  5.440138E+01  5.320950E+01  4.920149E+01  3.052167E+01  1.689217E+01
   33    2  4.3337E+03  1.0072E+03 -6.790391E+01 -7.271280E+01 -8.800588E+01  2.659291E+02  2.677130E+02  2.631551E+02  2.504181E+02  1.850584E+02  1.376097E+02
   34    2  4.3416E+03  1.3644E+03 -7.707810E+01 -7.509778E+01 -8.910084E+01  4.631483E+02  4.650422E+02  4.573240E+02  4.367434E+02  3.311112E+02  2.533160E+02
   35    2  4.3675E+03  1.7192E+03 -8.442083E+01 -7.775161E+01 -8.950973E+01  6.341983E+02  6.354046E+02  6.249848E+02  5.984584E+02  4.633191E+02  3.615004E+02
   36    2  4.4152E+03  2.0694E+03 -8.973584E+01 -8.078440E+01 -9.067951E+01  7.723523E+02  7.728973E+02  7.607948E+02  7.307655E+02  5.793930E+02  4.617282E+02
   37    2  4.4876E+03  2.4118E+03 -9.326748E+01 -8.364233E+01 -9.193152E+01  8.668551E+02  8.667914E+02  8.539391E+02  8.227626E+02  6.701872E+02  5.466403E+02
   38    2  4.5875E+03  2.7401E+03 -9.502219E+01 -8.574664E+01 -9.207662E+01  9.067346E+02  9.059207E+02  8.932440E+02  8.635907E+02  7.272472E+02  6.100971E+02
   39    2  4.7198E+03  3.0422E+03 -9.494492E+01 -8.752988E+01 -9.192858E+01  8.840527E+02  8.831600E+02  8.720368E+02  8.468974E+02  7.455727E+02  6.487092E+02
   40    2  4.8855E+03  3.2988E+03 -9.271349E+01 -9.004634E+01 -9.129582E+01  7.957311E+02  7.953598E+02  7.872109E+02  7.698362E+02  7.241007E+02  6.631637E+02
   41    2  5.0789E+03  3.4912E+03 -8.921049E+01 -9.554529E+01 -8.972970E+01  6.530678E+02  6.540825E+02  6.502779E+02  6.434867E+02  6.710066E+02  6.579491E+02
   42    2  5.2971E+03  3.6143E+03 -8.497955E+01 -1.094914E+02 -8.666244E+01  4.687508E+02  4.715371E+02  4.732284E+02  4.796968E+02  5.970989E+02  6.408570E+02
   43    2  5.5501E+03  3.6704E+03 -8.117560E+01 -1.456093E+02 -8.523413E+01  2.514230E+02  2.571081E+02  2.661655E+02  2.896827E+02  5.201308E+02  6.317182E+02
   44    2  5.8394E+03  3.6545E+03 -7.753726E+01 -2.245940E+02 -8.623010E+01  1.015625E+01  1.933369E+01  3.735345E+01  8.141040E+01  4.466666E+02  6.338711E+02
   45    2  6.1456E+03  3.5681E+03 -7.237098E+01 -3.644675E+02 -8.605017E+01 -2.325873E+02 -2.210825E+02 -1.939848E+02 -1.284112E+02  3.752035E+02  6.337843E+02
   46    2  6.4480E+03  3.4241E+03 -6.664843E+01 -5.718812E+02 -8.374884E+01 -4.445202E+02 -4.319167E+02 -3.967985E+02 -3.120996E+02  3.089829E+02  6.223043E+02
   47    2  6.7347E+03  3.2349E+03 -6.215257E+01 -8.489297E+02 -8.086457E+01 -6.045165E+02 -5.922116E+02 -5.511994E+02 -4.521351E+02  2.529353E+02  6.017278E+02
   48    2  7.0016E+03  3.0104E+03 -5.827767E+01 -1.222158E+03 -7.792559E+01 -7.049703E+02 -6.940225E+02 -6.496613E+02 -5.421057E+02  2.072494E+02  5.726425E+02
   49    2  7.2462E+03  2.7585E+03 -5.429126E+01 -1.540200E+03 -7.466596E+01 -7.455348E+02 -7.355052E+02 -6.898100E+02 -5.800879E+02  1.661545E+02  5.258259E+02
