    6   24   30    1    6     /CARBON             /GCR PROJECT      
 -11.92969 -11.92801 -11.92634 -11.92622 -11.92693 -11.92600 -11.92265 -11.91861
 -11.91423 -11.90395 -11.87814 -11.83333 -11.75354 -11.63962 -11.44923 -11.14820
 -12.07155 -12.07169 -12.07168 -12.07170 -12.07164 -12.07125 -12.07093 -12.07083
 -12.07055 -12.07066 -12.07075 -12.07003 -12.06887 -12.06817 -12.06719 -12.06399
 -12.05885 -12.05048 -12.03313 -11.99789 -11.93315 -11.88117 -11.72677 -11.42574
 -12.21996 -12.21967 -12.21962 -12.21979 -12.21978 -12.21949 -12.21930 -12.21938
 -12.21938 -12.21929 -12.21925 -12.21927 -12.21906 -12.21847 -12.21751 -12.21611
 -12.21333 -12.20750 -12.20035 -12.18006 -12.14100 -12.17806 -12.07316 -11.77213
 -12.29024 -12.29000 -12.29001 -12.28976 -12.28954 -12.28980 -12.28998 -12.28992
 -12.29012 -12.29022 -12.29042 -12.29126 -12.29173 -12.29137 -12.29111 -12.29118
 -12.29013 -12.28742 -12.28954 -12.27951 -12.25438 -12.33850 -12.26001 -11.95898
 -12.32830 -12.32834 -12.32852 -12.32808 -12.32777 -12.32839 -12.32891 -12.32899
 -12.32970 -12.33098 -12.33212 -12.33366 -12.33539 -12.33637 -12.33768 -12.34092
 -12.34338 -12.34550 -12.35886 -12.36026 -12.34928 -12.47517 -12.41946 -12.11843
 -12.33854 -12.33797 -12.33761 -12.33739 -12.33749 -12.33800 -12.33901 -12.33993
 -12.34120 -12.34412 -12.34712 -12.35019 -12.35414 -12.35747 -12.36179 -12.37024
 -12.37848 -12.38909 -12.41793 -12.43291 -12.43771 -12.60340 -12.56845 -12.26742
 -12.34230 -12.34182 -12.34100 -12.34058 -12.34097 -12.34151 -12.34261 -12.34393
 -12.34588 -12.35016 -12.35446 -12.35900 -12.36486 -12.36962 -12.37568 -12.38796
 -12.40083 -12.41780 -12.45796 -12.48284 -12.49867 -12.68871 -12.66591 -12.36488
 -12.35383 -12.35313 -12.35258 -12.35272 -12.35335 -12.35396 -12.35493 -12.35649
 -12.35955 -12.36587 -12.37186 -12.37816 -12.38580 -12.39204 -12.40081 -12.41884
 -12.43768 -12.46222 -12.51624 -12.55396 -12.58448 -12.80559 -12.79796 -12.49693
 -12.41210 -12.41130 -12.41123 -12.41122 -12.41120 -12.41172 -12.41346 -12.41585
 -12.41950 -12.42653 -12.43346 -12.44128 -12.45102 -12.45886 -12.46980 -12.49261
 -12.51615 -12.54592 -12.61216 -12.66226 -12.70599 -12.95859 -12.96731 -12.66628
 -12.48640 -12.48588 -12.48599 -12.48608 -12.48613 -12.48676 -12.48868 -12.49104
 -12.49440 -12.50166 -12.50905 -12.51701 -12.52744 -12.53588 -12.54661 -12.56976
 -12.59460 -12.62619 -12.69591 -12.74943 -12.79770 -13.06316 -13.07876 -12.77773
 -12.58996 -12.58973 -12.58909 -12.58841 -12.58867 -12.58968 -12.59121 -12.59287
 -12.59617 -12.60446 -12.61225 -12.61912 -12.62905 -12.63809 -12.64874 -12.67128
 -12.69585 -12.72738 -12.79638 -12.85001 -12.90101 -13.17328 -13.19196 -12.89093
 -12.72885 -12.72823 -12.72769 -12.72712 -12.72740 -12.72875 -12.73061 -12.73215
 -12.73504 -12.74238 -12.74969 -12.75672 -12.76560 -12.77317 -12.78323 -12.80468
 -12.82731 -12.85621 -12.92271 -12.97553 -13.02615 -13.29974 -13.31945 -13.01842
 -12.84041 -12.83921 -12.83851 -12.83781 -12.83820 -12.84028 -12.84214 -12.84331
 -12.84672 -12.85304 -12.85900 -12.86653 -12.87474 -12.88065 -12.89029 -12.91061
 -12.93121 -12.95792 -13.02153 -13.07247 -13.12164 -13.39266 -13.41109 -13.11006
 -13.01023 -13.01001 -13.00780 -13.00563 -13.00643 -13.00884 -13.00934 -13.00950
 -13.01384 -13.01992 -13.02447 -13.03182 -13.03951 -13.04438 -13.05326 -13.07150
 -13.08961 -13.11361 -13.17221 -13.21923 -13.26572 -13.53035 -13.54517 -13.24414
 -13.23838 -13.23746 -13.23766 -13.23807 -13.23794 -13.23781 -13.23844 -13.23975
 -13.24180 -13.24666 -13.25157 -13.25657 -13.26376 -13.26989 -13.27706 -13.29171
 -13.30705 -13.32720 -13.38030 -13.42320 -13.46507 -13.72208 -13.73367 -13.43264
 -13.40456 -13.40398 -13.40344 -13.40310 -13.40322 -13.40362 -13.40418 -13.40513
 -13.40733 -13.41174 -13.41582 -13.42042 -13.42718 -13.43279 -13.43922 -13.45236
 -13.46620 -13.48463 -13.53417 -13.57367 -13.61214 -13.86291 -13.87155 -13.57052
 -13.58541 -13.58516 -13.58449 -13.58382 -13.58409 -13.58498 -13.58472 -13.58448
 -13.58658 -13.59077 -13.59431 -13.59872 -13.60480 -13.60964 -13.61563 -13.62703
 -13.63903 -13.65624 -13.70235 -13.73803 -13.77300 -14.01606 -14.02070 -13.71967
 -13.79182 -13.78998 -13.78983 -13.79030 -13.79013 -13.78984 -13.79084 -13.79192
 -13.79206 -13.79499 -13.79956 -13.80396 -13.80920 -13.81305 -13.81744 -13.82731
 -13.83837 -13.85363 -13.89540 -13.92675 -13.95674 -14.19244 -14.19416 -13.89313
 -13.92477 -13.92344 -13.92311 -13.92329 -13.92320 -13.92297 -13.92431 -13.92572
 -13.92588 -13.92798 -13.93156 -13.93522 -13.94016 -13.94371 -13.94707 -13.95563
 -13.96555 -13.97866 -14.01679 -14.04464 -14.06991 -14.29881 -14.29803 -13.99700
 -14.15602 -14.15548 -14.15510 -14.15495 -14.15498 -14.15498 -14.15505 -14.15548
 -14.15654 -14.15895 -14.16148 -14.16457 -14.16914 -14.17271 -14.17653 -14.18448
 -14.19282 -14.20424 -14.24058 -14.26704 -14.29017 -14.51446 -14.51153 -14.21050
 -14.48879 -14.48825 -14.48787 -14.48772 -14.48776 -14.48775 -14.48782 -14.48825
 -14.48932 -14.49172 -14.49426 -14.49734 -14.50192 -14.50548 -14.50930 -14.51725
 -14.52559 -14.53701 -14.57335 -14.59982 -14.62294 -14.84723 -14.84430 -14.54327
 -14.70799 -14.70744 -14.70707 -14.70691 -14.70695 -14.70694 -14.70702 -14.70744
 -14.70851 -14.71091 -14.71345 -14.71653 -14.72111 -14.72468 -14.72849 -14.73644
 -14.74478 -14.75621 -14.79254 -14.81901 -14.84213 -15.06642 -15.06349 -14.76246
 -14.94034 -14.93980 -14.93942 -14.93926 -14.93930 -14.93930 -14.93937 -14.93980
 -14.94086 -14.94327 -14.94580 -14.94889 -14.95346 -14.95703 -14.96085 -14.96879
 -14.97713 -14.98856 -15.02490 -15.05136 -15.07448 -15.29877 -15.29585 -14.99482
 -15.20448 -15.20393 -15.20356 -15.20340 -15.20344 -15.20343 -15.20351 -15.20393
 -15.20500 -15.20740 -15.20994 -15.21302 -15.21760 -15.22117 -15.22498 -15.23293
 -15.24127 -15.25270 -15.28903 -15.31550 -15.33862 -15.56291 -15.55998 -15.25895
 -15.39188 -15.39134 -15.39096 -15.39081 -15.39085 -15.39084 -15.39091 -15.39134
 -15.39241 -15.39481 -15.39735 -15.40043 -15.40501 -15.40857 -15.41239 -15.42034
 -15.42868 -15.44010 -15.47644 -15.50291 -15.52603 -15.75032 -15.74739 -15.44636
 -15.65602 -15.65548 -15.65510 -15.65495 -15.65498 -15.65498 -15.65505 -15.65548
 -15.65654 -15.65895 -15.66148 -15.66457 -15.66914 -15.67271 -15.67653 -15.68448
 -15.69282 -15.70424 -15.74058 -15.76704 -15.79017 -16.01446 -16.01153 -15.71050
 -15.98879 -15.98825 -15.98787 -15.98772 -15.98776 -15.98775 -15.98782 -15.98825
 -15.98932 -15.99172 -15.99426 -15.99734 -16.00192 -16.00548 -16.00930 -16.01725
 -16.02559 -16.03701 -16.07335 -16.09982 -16.12294 -16.34723 -16.34430 -16.04327
 -16.20799 -16.20744 -16.20707 -16.20691 -16.20695 -16.20694 -16.20702 -16.20744
 -16.20851 -16.21091 -16.21345 -16.21653 -16.22111 -16.22468 -16.22849 -16.23644
 -16.24478 -16.25621 -16.29254 -16.31901 -16.34213 -16.56642 -16.56349 -16.26246
 -16.44034 -16.43980 -16.43942 -16.43926 -16.43930 -16.43930 -16.43937 -16.43980
 -16.44086 -16.44327 -16.44580 -16.44889 -16.45346 -16.45703 -16.46085 -16.46879
 -16.47713 -16.48856 -16.52490 -16.55136 -16.57448 -16.79877 -16.79585 -16.49482
 -16.70448 -16.70393 -16.70356 -16.70340 -16.70344 -16.70343 -16.70351 -16.70393
 -16.70500 -16.70740 -16.70994 -16.71302 -16.71760 -16.72117 -16.72498 -16.73293
 -16.74127 -16.75270 -16.78903 -16.81550 -16.83862 -17.06291 -17.05998 -16.75895
---------------------/ IPRT= 1  / IGRD= 2  /--------/ Z1= 1   / DATE= 04/11/99
 -12.07215 -12.06880 -12.06479 -12.05740 -12.05002 -12.04080 -12.02187 -12.00325
 -11.98323 -11.94767 -11.91235 -11.87142 -11.80339 -11.73618 -11.64953 -11.48686
 -11.32128 -11.12081 -10.80683 -10.54032 -10.25761  -9.86375  -9.56027  -9.25924
 -12.15729 -12.15572 -12.15328 -12.14892 -12.14447 -12.13852 -12.12863 -12.11909
 -12.10689 -12.08717 -12.06916 -12.04746 -12.01116 -11.97343 -11.92011 -11.81097
 -11.69069 -11.53422 -11.27385 -11.04001 -10.77896 -10.40472 -10.10777  -9.80674
 -12.25440 -12.25407 -12.25309 -12.25090 -12.24874 -12.24613 -12.24140 -12.23681
 -12.23158 -12.22340 -12.21588 -12.20688 -12.19152 -12.17425 -12.14763 -12.08874
 -12.01977 -11.92533 -11.75776 -11.59199 -11.38934 -11.09518 -10.83123 -10.53020
 -12.31409 -12.31432 -12.31351 -12.31206 -12.31102 -12.30958 -12.30650 -12.30354
 -12.30054 -12.29606 -12.29190 -12.28682 -12.27768 -12.26693 -12.25003 -12.21181
 -12.16587 -12.10189 -11.98914 -11.87004 -11.71454 -11.51935 -11.30468 -11.00365
 -12.37387 -12.37426 -12.37416 -12.37384 -12.37351 -12.37271 -12.37070 -12.36901
 -12.36788 -12.36602 -12.36378 -12.36079 -12.35547 -12.34906 -12.33851 -12.31447
 -12.28550 -12.24536 -12.17773 -12.10102 -11.99622 -11.91718 -11.76076 -11.45973
 -12.42198 -12.42543 -12.42873 -12.43208 -12.43374 -12.43512 -12.43731 -12.43910
 -12.44042 -12.44128 -12.44158 -12.44180 -12.44030 -12.43672 -12.43042 -12.41691
 -12.40060 -12.37769 -12.34375 -12.29997 -12.23532 -12.24653 -12.13490 -11.83387
 -12.39426 -12.40618 -12.41714 -12.42907 -12.43668 -12.44441 -12.45503 -12.46283
 -12.46983 -12.47797 -12.48331 -12.48767 -12.49064 -12.49021 -12.48746 -12.48047
 -12.47091 -12.45655 -12.43870 -12.41051 -12.36409 -12.41062 -12.31548 -12.01445
 -12.24934 -12.27610 -12.30191 -12.33278 -12.35441 -12.37651 -12.40580 -12.42772
 -12.44972 -12.47889 -12.49892 -12.51456 -12.52908 -12.53604 -12.53997 -12.54331
 -12.54316 -12.53922 -12.53992 -12.52881 -12.50031 -12.57694 -12.49512 -12.19409
 -12.06403 -12.10240 -12.13945 -12.18667 -12.22200 -12.25810 -12.30826 -12.34813
 -12.38929 -12.44577 -12.48670 -12.52124 -12.55472 -12.57220 -12.58582 -12.60190
 -12.61228 -12.62063 -12.64075 -12.64519 -12.63151 -12.73027 -12.65778 -12.35675
 -12.02094 -12.06135 -12.10163 -12.15361 -12.19265 -12.23321 -12.29067 -12.33731
 -12.38641 -12.45419 -12.50386 -12.54713 -12.59000 -12.61306 -12.63215 -12.65499
 -12.67047 -12.68477 -12.71397 -12.72585 -12.71963 -12.82712 -12.75755 -12.45652
 -12.04203 -12.08297 -12.12478 -12.17939 -12.22040 -12.26315 -12.32453 -12.37511
 -12.42888 -12.50387 -12.55965 -12.60915 -12.65884 -12.68558 -12.70750 -12.73434
 -12.75399 -12.77358 -12.80892 -12.82523 -12.82500 -12.94017 -12.87306 -12.57203
 -12.13077 -12.17316 -12.21556 -12.27102 -12.31329 -12.35743 -12.42074 -12.47309
 -12.52932 -12.60935 -12.66913 -12.72131 -12.77554 -12.80633 -12.83099 -12.86069
 -12.88221 -12.90307 -12.94117 -12.96058 -12.96353 -13.08362 -13.01861 -12.71758
 -12.22728 -12.26967 -12.31219 -12.36812 -12.41087 -12.45538 -12.51933 -12.57264
 -12.63032 -12.71153 -12.77216 -12.82644 -12.88327 -12.91537 -12.94142 -12.97324
 -12.99567 -13.01613 -13.05557 -13.07666 -13.07925 -13.20076 -13.13736 -12.83633
 -12.39559 -12.43771 -12.48017 -12.53667 -12.57936 -12.62237 -12.68546 -12.73968
 -12.79830 -12.87911 -12.94016 -12.99789 -13.05649 -13.08740 -13.11375 -13.14595
 -13.16878 -13.19121 -13.23141 -13.25184 -13.25524 -13.37839 -13.31543 -13.01440
 -12.64363 -12.68427 -12.72570 -12.78129 -12.82375 -12.86698 -12.92836 -12.98001
 -13.03685 -13.11713 -13.17786 -13.23415 -13.29352 -13.32649 -13.35310 -13.38489
 -13.40732 -13.42855 -13.46773 -13.48819 -13.49170 -13.61478 -13.55174 -13.25071
 -12.82196 -12.86307 -12.90404 -12.95866 -13.00096 -13.04459 -13.10532 -13.15523
 -13.21013 -13.28935 -13.35051 -13.40750 -13.46774 -13.50116 -13.52799 -13.55960
 -13.58154 -13.60207 -13.64061 -13.66073 -13.66385 -13.78804 -13.72596 -13.42493
 -13.02224 -13.06375 -13.10468 -13.15909 -13.20066 -13.24235 -13.30161 -13.35102
 -13.40421 -13.48185 -13.54298 -13.60001 -13.65966 -13.69257 -13.71940 -13.75023
 -13.77175 -13.79330 -13.83013 -13.84725 -13.84966 -13.97507 -13.91363 -13.61260
 -13.26133 -13.30107 -13.34094 -13.39478 -13.43578 -13.47629 -13.53373 -13.58166
 -13.63304 -13.70787 -13.76682 -13.82212 -13.88211 -13.91609 -13.94236 -13.97176
 -13.99233 -14.01261 -14.04766 -14.06358 -14.06497 -14.18962 -14.12805 -13.82702
 -13.42766 -13.46691 -13.50629 -13.55904 -13.59911 -13.63896 -13.69431 -13.73992
 -13.78941 -13.86133 -13.91788 -13.97167 -14.03214 -14.06718 -14.09326 -14.12185
 -14.14112 -14.15866 -14.19249 -14.20873 -14.20859 -14.33215 -14.27090 -13.96987
 -13.67975 -13.71859 -13.75797 -13.80988 -13.84902 -13.88866 -13.94283 -13.98640
 -14.03367 -14.10370 -14.15997 -14.21408 -14.27395 -14.30812 -14.33426 -14.36246
 -14.38099 -14.39835 -14.43138 -14.44668 -14.44623 -14.56957 -14.50816 -14.20713
 -14.01253 -14.05137 -14.09074 -14.14265 -14.18179 -14.22143 -14.27560 -14.31917
 -14.36644 -14.43648 -14.49275 -14.54686 -14.60672 -14.64089 -14.66703 -14.69524
 -14.71376 -14.73112 -14.76415 -14.77946 -14.77901 -14.90234 -14.84093 -14.53990
 -14.23172 -14.27056 -14.30993 -14.36185 -14.40098 -14.44062 -14.49479 -14.53837
 -14.58564 -14.65567 -14.71194 -14.76605 -14.82592 -14.86008 -14.88622 -14.91443
 -14.93295 -14.95032 -14.98335 -14.99865 -14.99820 -15.12153 -15.06012 -14.75909
 -14.46407 -14.50291 -14.54228 -14.59420 -14.63334 -14.67297 -14.72714 -14.77072
 -14.81799 -14.88802 -14.94429 -14.99840 -15.05827 -15.09243 -15.11858 -15.14678
 -15.16530 -15.18267 -15.21570 -15.23100 -15.23055 -15.35389 -15.29248 -14.99145
 -14.72821 -14.76705 -14.80642 -14.85834 -14.89747 -14.93711 -14.99128 -15.03486
 -15.08213 -15.15216 -15.20843 -15.26254 -15.32240 -15.35657 -15.38271 -15.41092
 -15.42944 -15.44680 -15.47984 -15.49514 -15.49469 -15.61802 -15.55661 -15.25558
 -14.91562 -14.95446 -14.99383 -15.04574 -15.08488 -15.12452 -15.17869 -15.22226
 -15.26953 -15.33957 -15.39584 -15.44995 -15.50981 -15.54398 -15.57012 -15.59833
 -15.61685 -15.63421 -15.66724 -15.68255 -15.68210 -15.80543 -15.74402 -15.44299
 -15.17975 -15.21859 -15.25797 -15.30988 -15.34902 -15.38866 -15.44283 -15.48640
 -15.53367 -15.60370 -15.65997 -15.71408 -15.77395 -15.80812 -15.83426 -15.86246
 -15.88099 -15.89835 -15.93138 -15.94668 -15.94623 -16.06957 -16.00816 -15.70713
 -15.51253 -15.55137 -15.59074 -15.64265 -15.68179 -15.72143 -15.77560 -15.81917
 -15.86644 -15.93648 -15.99275 -16.04686 -16.10672 -16.14089 -16.16703 -16.19524
 -16.21376 -16.23112 -16.26415 -16.27946 -16.27901 -16.40234 -16.34093 -16.03990
 -15.73172 -15.77056 -15.80993 -15.86185 -15.90098 -15.94062 -15.99479 -16.03837
 -16.08564 -16.15567 -16.21194 -16.26605 -16.32592 -16.36008 -16.38622 -16.41443
 -16.43295 -16.45032 -16.48335 -16.49865 -16.49820 -16.62153 -16.56012 -16.25909
 -15.96407 -16.00291 -16.04228 -16.09420 -16.13334 -16.17297 -16.22714 -16.27072
 -16.31799 -16.38802 -16.44429 -16.49840 -16.55827 -16.59243 -16.61858 -16.64678
 -16.66530 -16.68267 -16.71570 -16.73100 -16.73055 -16.85389 -16.79248 -16.49145
 -16.22821 -16.26705 -16.30642 -16.35834 -16.39747 -16.43711 -16.49128 -16.53486
 -16.58213 -16.65216 -16.70843 -16.76254 -16.82240 -16.85657 -16.88271 -16.91092
 -16.92944 -16.94680 -16.97984 -16.99514 -16.99469 -17.11802 -17.05661 -16.75558
---------------------/ IPRT= 2  / IGRD= 2  /--------/ Z1= 1   / DATE= 04/11/99
 -16.21112 -16.26766 -16.32430 -16.38605 -16.41717 -16.43448 -16.44288 -16.44158
 -16.43341 -16.40457 -16.35954 -16.28397 -16.11957 -15.94057 -15.71702 -15.36988
 -15.07865 -14.76651 -14.31342 -13.93902 -13.53581 -12.92757 -12.52806 -12.22703
 -15.84784 -15.91341 -15.97699 -16.04184 -16.07255 -16.09068 -16.10130 -16.10212
