    8   24   30    1    8     /OXYGEN             /GCR PROJECT      
--------------------------------------------------------------------------------
    4    3    4    2    2    1    2    1    1                                   
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.60226   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 1   / DATE= 26/07/01
 -13.15272 -13.17552 -13.23858 -13.29184 -13.33843 -13.54537 -13.52091 -13.21988
 -13.19109 -13.19109 -13.19110 -13.19109 -13.19109 -13.19113 -13.19116 -13.19115
 -13.19114 -13.19109 -13.19109 -13.19124 -13.19194 -13.19318 -13.19574 -13.20452
 -13.21759 -13.24014 -13.30368 -13.35823 -13.40687 -13.62031 -13.59939 -13.29836
 -13.25581 -13.25581 -13.25580 -13.25584 -13.25581 -13.25560 -13.25540 -13.25547
 -13.25567 -13.25590 -13.25581 -13.25550 -13.25625 -13.25784 -13.26011 -13.26835
 -13.28119 -13.30349 -13.36690 -13.42165 -13.47098 -13.68716 -13.66779 -13.36676
 -13.37198 -13.37197 -13.37195 -13.37205 -13.37197 -13.37147 -13.37098 -13.37116
 -13.37172 -13.37204 -13.37197 -13.37222 -13.37307 -13.37413 -13.37610 -13.38419
 -13.39662 -13.41786 -13.47993 -13.53397 -13.58304 -13.80319 -13.78664 -13.48561
 -13.56026 -13.56026 -13.56027 -13.56026 -13.56026 -13.56031 -13.56035 -13.56034
 -13.56030 -13.56019 -13.56026 -13.56071 -13.56161 -13.56255 -13.56438 -13.57166
 -13.58289 -13.60265 -13.66190 -13.71442 -13.76420 -13.98655 -13.97077 -13.66974
 -13.70564 -13.70564 -13.70564 -13.70564 -13.70564 -13.70562 -13.70562 -13.70562
 -13.70561 -13.70571 -13.70564 -13.70531 -13.70643 -13.70802 -13.70932 -13.71630
 -13.72752 -13.74594 -13.80285 -13.85375 -13.90196 -14.12382 -14.10839 -13.80736
 -13.86571 -13.86571 -13.86571 -13.86571 -13.86571 -13.86572 -13.86573 -13.86572
 -13.86571 -13.86575 -13.86571 -13.86555 -13.86633 -13.86741 -13.86859 -13.87586
 -13.88660 -13.90311 -13.95744 -14.00591 -14.05021 -14.27144 -14.25757 -13.95654
 -14.05144 -14.05144 -14.05144 -14.05144 -14.05144 -14.05144 -14.05143 -14.05144
 -14.05145 -14.05140 -14.05144 -14.05167 -14.05178 -14.05220 -14.05401 -14.06008
 -14.06860 -14.08408 -14.13542 -14.18051 -14.22293 -14.44385 -14.43022 -14.12919
 -14.16741 -14.16741 -14.16741 -14.16741 -14.16741 -14.16741 -14.16741 -14.16741
 -14.16741 -14.16738 -14.16741 -14.16760 -14.16822 -14.16906 -14.17058 -14.17589
 -14.18365 -14.19781 -14.24622 -14.28840 -14.32804 -14.54860 -14.53588 -14.23485
 -14.38942 -14.38942 -14.38942 -14.38942 -14.38942 -14.38942 -14.38942 -14.38942
 -14.38942 -14.38943 -14.38942 -14.38939 -14.38958 -14.39027 -14.39195 -14.39704
 -14.40414 -14.41743 -14.46425 -14.50481 -14.54278 -14.76292 -14.75064 -14.44961
 -14.72219 -14.72219 -14.72219 -14.72219 -14.72219 -14.72219 -14.72219 -14.72219
 -14.72219 -14.72220 -14.72219 -14.72217 -14.72235 -14.72305 -14.72472 -14.72982
 -14.73692 -14.75020 -14.79702 -14.83759 -14.87555 -15.09569 -15.08341 -14.78238
 -14.94139 -14.94139 -14.94139 -14.94139 -14.94139 -14.94139 -14.94139 -14.94139
 -14.94138 -14.94139 -14.94139 -14.94136 -14.94155 -14.94224 -14.94391 -14.94901
 -14.95611 -14.96940 -15.01621 -15.05678 -15.09474 -15.31489 -15.30260 -15.00157
 -15.17374 -15.17374 -15.17374 -15.17374 -15.17374 -15.17374 -15.17374 -15.17374
 -15.17374 -15.17375 -15.17374 -15.17371 -15.17390 -15.17459 -15.17627 -15.18136
 -15.18846 -15.20175 -15.24857 -15.28913 -15.32709 -15.54724 -15.53496 -15.23393
 -15.43788 -15.43788 -15.43787 -15.43788 -15.43788 -15.43787 -15.43788 -15.43788
 -15.43787 -15.43788 -15.43788 -15.43785 -15.43804 -15.43873 -15.44040 -15.44550
 -15.45260 -15.46589 -15.51270 -15.55327 -15.59123 -15.81138 -15.79909 -15.49806
 -15.62528 -15.62528 -15.62528 -15.62528 -15.62528 -15.62528 -15.62528 -15.62528
 -15.62528 -15.62529 -15.62528 -15.62526 -15.62544 -15.62614 -15.62781 -15.63291
 -15.64001 -15.65329 -15.70011 -15.74068 -15.77864 -15.99878 -15.98650 -15.68547
 -15.88942 -15.88942 -15.88942 -15.88942 -15.88942 -15.88942 -15.88942 -15.88942
 -15.88942 -15.88943 -15.88942 -15.88939 -15.88958 -15.89027 -15.89195 -15.89704
 -15.90414 -15.91743 -15.96425 -16.00481 -16.04278 -16.26292 -16.25064 -15.94961
 -16.22219 -16.22219 -16.22219 -16.22219 -16.22219 -16.22219 -16.22219 -16.22219
 -16.22219 -16.22220 -16.22219 -16.22217 -16.22235 -16.22305 -16.22472 -16.22982
 -16.23692 -16.25020 -16.29702 -16.33759 -16.37555 -16.59569 -16.58341 -16.28238
 -16.44139 -16.44139 -16.44139 -16.44139 -16.44139 -16.44139 -16.44139 -16.44139
 -16.44138 -16.44139 -16.44139 -16.44136 -16.44155 -16.44224 -16.44391 -16.44901
 -16.45611 -16.46940 -16.51621 -16.55678 -16.59474 -16.81489 -16.80260 -16.50157
 -16.67374 -16.67374 -16.67374 -16.67374 -16.67374 -16.67374 -16.67374 -16.67374
 -16.67374 -16.67375 -16.67374 -16.67371 -16.67390 -16.67459 -16.67627 -16.68136
 -16.68846 -16.70175 -16.74857 -16.78913 -16.82709 -17.04724 -17.03496 -16.73393
 -16.93788 -16.93788 -16.93787 -16.93788 -16.93788 -16.93787 -16.93788 -16.93788
 -16.93787 -16.93788 -16.93788 -16.93785 -16.93804 -16.93873 -16.94040 -16.94550
 -16.95260 -16.96589 -17.01270 -17.05327 -17.09123 -17.31138 -17.29909 -16.99806
---------------------/ IPRT= 3  / IGRD= 1  /--------/ Z1= 1   / DATE= 26/07/01
 -12.11959 -12.11917 -12.11852 -12.11761 -12.11690 -12.11601 -12.11456 -12.11325
 -12.11169 -12.10899 -12.10637 -12.10329 -12.09878 -12.09565 -12.09342 -12.09160
 -12.09004 -12.08534 -12.05730 -11.99704 -11.88122 -11.63180 -11.36559 -11.06456
 -12.19423 -12.19427 -12.19345 -12.19282 -12.19272 -12.19200 -12.19120 -12.19058
 -12.18912 -12.18701 -12.18565 -12.18423 -12.18193 -12.18039 -12.17991 -12.18154
 -12.18401 -12.18564 -12.17657 -12.13928 -12.05235 -11.85825 -11.61742 -11.31639
 -12.27773 -12.27779 -12.27757 -12.27716 -12.27692 -12.27670 -12.27620 -12.27574
 -12.27530 -12.27430 -12.27332 -12.27250 -12.27142 -12.27116 -12.27242 -12.27723
 -12.28391 -12.29331 -12.30421 -12.29110 -12.23943 -12.12897 -11.92964 -11.62861
 -12.32373 -12.32384 -12.32405 -12.32375 -12.32340 -12.32351 -12.32303 -12.32244
 -12.32260 -12.32206 -12.32105 -12.32066 -12.32067 -12.32118 -12.32297 -12.32973
 -12.33915 -12.35274 -12.37834 -12.38279 -12.35465 -12.31801 -12.15936 -11.85833
 -12.36262 -12.36255 -12.36219 -12.36202 -12.36217 -12.36223 -12.36194 -12.36167
 -12.36165 -12.36142 -12.36110 -12.36103 -12.36117 -12.36202 -12.36463 -12.37312
 -12.38507 -12.40403 -12.44643 -12.46992 -12.46857 -12.52376 -12.41670 -12.11567
 -12.39176 -12.39175 -12.39140 -12.39110 -12.39116 -12.39122 -12.39090 -12.39058
 -12.39057 -12.39060 -12.39065 -12.39095 -12.39158 -12.39273 -12.39572 -12.40638
 -12.42169 -12.44609 -12.50566 -12.54962 -12.57794 -12.73196 -12.67987 -12.37884
 -12.40298 -12.40275 -12.40287 -12.40297 -12.40297 -12.40312 -12.40269 -12.40211
 -12.40200 -12.40194 -12.40199 -12.40265 -12.40429 -12.40613 -12.40927 -12.42097
 -12.43822 -12.46580 -12.53602 -12.59292 -12.63913 -12.84688 -12.82395 -12.52292
 -12.41333 -12.41273 -12.41260 -12.41272 -12.41266 -12.41237 -12.41223 -12.41247
 -12.41279 -12.41286 -12.41289 -12.41343 -12.41486 -12.41702 -12.42138 -12.43478
 -12.45428 -12.48695 -12.56863 -12.63857 -12.70484 -12.96335 -12.96610 -12.66507
 -12.42273 -12.42263 -12.42257 -12.42272 -12.42261 -12.42186 -12.42118 -12.42148
 -12.42231 -12.42269 -12.42266 -12.42333 -12.42428 -12.42610 -12.43129 -12.44633
 -12.46710 -12.50175 -12.58938 -12.66621 -12.74136 -13.02297 -13.03777 -12.73674
 -12.46113 -12.46112 -12.46112 -12.46110 -12.46111 -12.46121 -12.46129 -12.46127
 -12.46121 -12.46099 -12.46102 -12.46167 -12.46364 -12.46628 -12.47099 -12.48617
 -12.50933 -12.54870 -12.64585 -12.73201 -12.81891 -13.12522 -13.15185 -12.85082
 -12.50668 -12.50668 -12.50668 -12.50669 -12.50668 -12.50665 -12.50663 -12.50663
 -12.50662 -12.50686 -12.50716 -12.50750 -12.50955 -12.51243 -12.51673 -12.53252
 -12.55672 -12.59631 -12.69539 -12.78478 -12.87568 -13.19076 -13.22173 -12.92070
 -12.58218 -12.58218 -12.58218 -12.58218 -12.58218 -12.58217 -12.58224 -12.58219
 -12.58197 -12.58303 -12.58405 -12.58377 -12.58491 -12.58805 -12.59318 -12.60884
 -12.63227 -12.67184 -12.77134 -12.86081 -12.95205 -13.27224 -13.30660 -13.00557
 -12.65270 -12.65270 -12.65270 -12.65270 -12.65270 -12.65269 -12.65272 -12.65270
 -12.65260 -12.65314 -12.65393 -12.65453 -12.65548 -12.65777 -12.66328 -12.67874
 -12.70102 -12.73985 -12.83985 -12.92967 -13.01999 -13.34125 -13.37703 -13.07600
 -12.77758 -12.77758 -12.77758 -12.77757 -12.77758 -12.77758 -12.77756 -12.77758
 -12.77765 -12.77726 -12.77724 -12.77839 -12.78019 -12.78185 -12.78562 -12.80018
 -12.82231 -12.85930 -12.95663 -13.04525 -13.13501 -13.45864 -13.49622 -13.19519
 -12.97551 -12.97551 -12.97551 -12.97551 -12.97551 -12.97551 -12.97552 -12.97551
 -12.97549 -12.97573 -12.97585 -12.97564 -12.97688 -12.97928 -12.98296 -12.99615
 -13.01662 -13.05138 -13.14355 -13.22765 -13.31469 -13.63910 -13.67801 -13.37698
 -13.12662 -13.12662 -13.12662 -13.12662 -13.12662 -13.12661 -13.12664 -13.12662
 -13.12652 -13.12658 -13.12684 -13.12726 -13.12845 -13.13043 -13.13442 -13.14740
