*
* From Karl via email -SL, 17/10/2013
*
* Fit params jsat:
* 4.5724e+05   1.7973e-03   9.0239e-03   9.9974e-01   1.0000e+04   7.0186e-02
* Fit params Te:  
* 4.2693e+01   2.2201e-03   3.8537e-03   1.0003e+00   2.0000e+00   1.4849e-01
*
* Needs to be shifted by -0.0015 according to electron pressure balance, see JET_data_shift_analysis_83264_SL_v4.xlsx, -SL, 18/11/2013
*
* psin     jsat (A m-2) ne (m-3)   Te (eV) Ti (eV)
 0.9850    1.000e+04    4.509e+18     2.0     2.0
 0.9860    1.000e+04    4.509e+18     2.0     2.0
 0.9870    1.000e+04    4.509e+18     2.0     2.0
 0.9880    1.000e+04    4.509e+18     2.0     2.0
 0.9890    1.000e+04    4.509e+18     2.0     2.0
 0.9900    1.000e+04    4.509e+18     2.0     2.0
 0.9910    1.000e+04    4.509e+18     2.0     2.0
 0.9920    1.000e+04    4.509e+18     2.0     2.0
 0.9930    1.000e+04    4.509e+18     2.0     2.0
 0.9940    1.000e+04    4.508e+18     2.0     2.0
 0.9950    1.004e+04    4.511e+18     2.0     2.0
 0.9960    1.074e+04    4.697e+18     2.1     2.1
 0.9970    1.709e+04    6.606e+18     2.7     2.7
 0.9980    4.873e+04    1.412e+19     4.8     4.8
 0.9990    1.351e+05    2.742e+19     9.9     9.9
 1.0000    2.624e+05    3.978e+19    17.7    17.7
 1.0010    3.580e+05    4.535e+19    25.3    25.3
 1.0020    3.817e+05    4.506e+19    29.2    29.2
 1.0030    3.612e+05    4.312e+19    28.5    28.5
 1.0040    3.299e+05    4.174e+19    25.4    25.4
 1.0050    2.999e+05    4.089e+19    21.9    21.9
 1.0060    2.729e+05    4.009e+19    18.8    18.8
 1.0070    2.487e+05    3.910e+19    16.4    16.4
 1.0080    2.270e+05    3.789e+19    14.6    14.6
 1.0090    2.076e+05    3.648e+19    13.2    13.2
 1.0100    1.903e+05    3.493e+19    12.1    12.1
 1.0110    1.747e+05    3.327e+19    11.2    11.2
 1.0120    1.608e+05    3.156e+19    10.6    10.6
 1.0130    1.483e+05    2.984e+19    10.0    10.0
 1.0140    1.372e+05    2.815e+19     9.7     9.7
 1.0150    1.272e+05    2.652e+19     9.4     9.4
 1.0160    1.183e+05    2.497e+19     9.1     9.1
 1.0170    1.103e+05    2.352e+19     8.9     8.9
 1.0180    1.031e+05    2.216e+19     8.8     8.8
 1.0190    9.674e+04    2.091e+19     8.7     8.7
 1.0200    9.101e+04    1.977e+19     8.6     8.6
 1.0210    8.588e+04    1.872e+19     8.6     8.6
 1.0220    8.128e+04    1.777e+19     8.5     8.5
 1.0230    7.717e+04    1.691e+19     8.5     8.5
 1.0240    7.349e+04    1.613e+19     8.4     8.4
 1.0250    7.020e+04    1.543e+19     8.4     8.4
 1.0260    6.725e+04    1.480e+19     8.4     8.4
 1.0270    6.461e+04    1.423e+19     8.4     8.4
 1.0280    6.225e+04    1.372e+19     8.4     8.4
 1.0290    6.013e+04    1.326e+19     8.4     8.4
 1.0300    5.824e+04    1.284e+19     8.4     8.4
 1.0310    5.655e+04    1.247e+19     8.4     8.4
 1.0320    5.503e+04    1.214e+19     8.4     8.4
 1.0330    5.367e+04    1.184e+19     8.3     8.3
 1.0340    5.246e+04    1.158e+19     8.3     8.3
 1.0350    5.137e+04    1.134e+19     8.3     8.3
 1.0360    5.040e+04    1.112e+19     8.3     8.3
 1.0370    4.953e+04    1.093e+19     8.3     8.3
 1.0380    4.875e+04    1.076e+19     8.3     8.3
 1.0390    4.805e+04    1.061e+19     8.3     8.3
 1.0400    4.742e+04    1.047e+19     8.3     8.3
 1.0410    4.686e+04    1.035e+19     8.3     8.3
 1.0420    4.636e+04    1.024e+19     8.3     8.3
 1.0430    4.592e+04    1.014e+19     8.3     8.3
 1.0440    4.551e+04    1.005e+19     8.3     8.3
