*
* From Excel spreadsheet JET_data_shift_analysis_83264_SL_v4.xlsx, -SL, 18/11/2013
*
* ne - HRTS for psin < 0.9725, and Li beam elsewhere (ELM-averaged)
* Te - HRTS in the core, from the outer target electron pressure profile in the SOL, i.e. ne in the SOL from Li beam, Te set by pressure conservation with the outer target
*  
* Data shifted by delta_psin = -0.002, based on pressure conservation with the outer target, after locating the outer target electron pressure peak at the separatrix
*
* psin          ne (m-3)        Te (eV)
0.60420		5.45E+19	1167.1
0.63390		5.44E+19	1107.4
0.66390		5.39E+19	1100.8
0.69390		5.29E+19	1020.8
0.72490		5.44E+19	1079.8
0.75580		5.20E+19	 929.4
0.78620		5.11E+19	 848.5
0.81780		4.94E+19	 814.3
0.84130		4.99E+19	 762.5
0.85690		5.04E+19	 779.9
0.87190		4.85E+19	 711.4
0.88770		4.80E+19	 677.1
0.90310		4.87E+19	 673.9
0.91910		4.98E+19	 622.1
0.93450		4.77E+19	 577.0
0.95010		4.63E+19	 506.4
0.96540		4.69E+19	 414.5
0.97250		4.31E+19	 363.7
0.97660		4.21E+19	 334.4
0.98060		3.92E+19	 305.7
0.98090		3.90E+19	 303.6
0.98470		3.62E+19	 263.9
0.98870		3.31E+19	 222.1
0.99260		2.98E+19	 181.3
0.99640		2.66E+19	 141.6
1.00050		2.64E+19	 113.7
1.00440		2.32E+19	  76.7
1.00830		2.02E+19	  54.2
1.01220		1.71E+19	  40.7
1.01610		1.42E+19	  32.5
1.01990		1.16E+19	  30.0
1.02380		9.65E+18	  28.1
1.02760		8.56E+18	  26.4
1.03090		8.22E+18	  25.1
1.03430		8.18E+18	  23.8
1.03800		8.01E+18	  22.5
1.04180		7.53E+18	  21.4
1.04510		6.88E+18	  20.4
1.04840		6.39E+18	  19.6
1.05160		6.08E+18	  18.8
1.05490		5.91E+18	  18.1
1.06180		5.72E+18	  16.8
1.06860		5.00E+18	  15.7
1.07180		3.90E+18	  15.2
1.07500		3.33E+18	  14.8
1.07810		2.78E+18	  14.4
1.08130		2.30E+18	  14.1
1.08440		1.94E+18	  13.8
1.08750		1.72E+18	  13.5
1.09370		1.61E+18	  13.0
1.09990		1.58E+18	  12.5
1.10290		1.68E+18	  12.3
1.10600		1.67E+18	  12.2
1.10860		1.55E+18	  12.0
1.11120		1.35E+18	  11.9

